episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4500000,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.9560993909835815,0.059907791828999746,-1.0,-1.9550762081710005,-0.16666666666666607,1.7083061148843173,0.16923004628714536,0.4086910708197869,0.3976542917923717,0.040545705634126294,0,1.6266864836215973,5,57.78172537542949
2,4500001,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9940866827964783,0.0607867807958512,1.0,-1.9541972192041488,-0.16666666666666652,1.7087557418593504,0.1648524031072682,0.4262750331711703,1.030174925936258,0.11131945295646184,0,1.7027202248573303,5,57.930209187092686
3,4500002,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.9657455086708069,-0.22503768934663446,1.0,-2.2400216893466345,-0.16666666666666607,1.4250418326228662,0.16923004628714536,0.43334379110355786,0.5087856845166665,0.04951596902182801,0,2.1079583168029785,5,57.810190596489015
4,4500003,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.9599928855895996,-0.22427932615894433,-1.0,-2.2392633261589445,-0.13333333333333341,1.4218692848466425,0.13211393790218154,0.6648638060905909,1.041719235202909,0.10542913082516082,0,2.2417449951171875,6,58.8381811419763
5,4500004,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.9567193984985352,-0.23472867388079402,1.0,-2.249712673880794,-0.13333333333333341,1.4114654751229285,0.13211393790218154,0.6686011175290075,1.0439759019654082,0.10547210893969065,0,2.3089257180690765,6,58.81750464264855
6,4500005,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.8128035068511963,0.08359126354757379,-1.0,-1.9313927364524264,-0.09999999999999964,1.726308389314107,0.09688699134268332,0.7009145153298827,0.47433334345275735,0.053430931582672044,0,2.28163880109787,7,56.40600928842592
7,4500006,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9888855218887329,0.04226434668561413,1.0,-1.972719653314386,-0.16666666666666652,1.6903206521062286,0.1648524031072682,0.428894058495091,1.033737594425825,0.11147498051722232,0,1.7335084080696106,5,57.90905504246277
8,4500007,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.9038156867027283,0.149623458413928,-1.0,-1.8653605415860721,-0.1333333333333333,1.7943321837190778,0.12995033317171348,0.5441727283509105,0.5513060538528477,0.06128454392814232,0,2.348464757204056,6,58.5042698714595
9,4500008,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.999611496925354,0.22638701617699297,1.0,-1.7885969838230071,-0.13333333333333341,1.871054662112874,0.13211393790218154,0.5119679892841033,0.8048917506182139,0.08900769143302012,0,1.7209500968456268,6,59.08258056585916
10,4500009,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.8555262684822083,0.13507023438260352,-1.0,-1.8799137656173965,-0.09999999999999964,1.7777085676949866,0.09688699134268332,0.6728464606480585,0.4982016233000273,0.05601068413346697,0,2.290173828601837,7,56.71574377059144
11,4500010,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.8937117457389832,0.0681692431548645,1.0,-1.9468147568451357,-0.1333333333333333,1.7131020217298436,0.12995033317171348,0.5718160263612359,0.5778035627275817,0.06370481676285734,0,2.0394332110881805,6,58.45077764529141
12,4500011,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.893191933631897,-0.20443486579622266,-1.0,-2.219418865796223,-0.16666666666666652,1.4449978100689502,0.1648524031072682,0.45682968544251656,1.043025705014181,0.10870909484191259,0,1.6438766717910767,5,57.53297215930831
13,4500012,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.8890457153320312,0.040374696212320316,-1.0,-1.9746093037876797,-0.1333333333333333,1.6853888772693013,0.12995033317171348,0.5815281511412494,0.5859214265972325,0.06441019585166406,0,1.989451915025711,6,58.42422016585619
14,4500013,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.7323812246322632,-0.326746204132528,1.0,-2.341730204132528,-0.09999999999999964,1.31681908578101,0.09688699134268332,0.9898142132323761,0.5919151294605548,0.06296185616233514,0,1.7605076730251312,7,55.83305946234464
15,4500014,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.8895190954208374,-0.24868326761295786,1.0,-2.263667267612958,-0.16666666666666652,1.4010474001122917,0.1648524031072682,0.4597943500727621,1.0676670673305964,0.11049806348697185,0,1.5982759892940521,5,57.51938084346276
