episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4500000,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.9752391576766968,0.059907791828999746,-1.0,-1.9550762081710005,-0.16666666666666607,1.7083061148843173,0.16923004628714536,0.4086910708197869,0.41084684619993256,0.0420190899008365,0,1.428987979888916,5,57.86125859154362
2,4500001,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9986848831176758,0.0607867807958512,1.0,-1.9541972192041488,-0.16666666666666652,1.7087557418593504,0.1648524031072682,0.4262750331711703,1.037273110957707,0.11209129233568889,0,1.639282912015915,5,57.949635339287994
3,4500002,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.9176501035690308,-0.22503768934663446,1.0,-2.2400216893466345,-0.16666666666666607,1.4250418326228662,0.16923004628714536,0.43334379110355786,0.47043454299209,0.0455230797164634,0,1.5847919583320618,5,57.630734447949095
4,4500003,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.9772380590438843,-0.22427932615894433,-1.0,-2.2392633261589445,-0.13333333333333341,1.4218692848466425,0.13211393790218154,0.6648638060905909,1.0722263345999559,0.10760590412449725,0,1.9772031903266907,6,58.945320234582034
5,4500004,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.9760059118270874,-0.23472867388079402,1.0,-2.249712673880794,-0.13333333333333341,1.4114654751229285,0.13211393790218154,0.6686011175290075,1.078210609600001,0.10790000300346284,0,1.9766318202018738,6,58.93805472469382
6,4500005,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.8504681587219238,0.08359126354757379,-1.0,-1.9313927364524264,-0.09999999999999964,1.726308389314107,0.09688699134268332,0.7009145153298827,0.516186719503724,0.05767738384798947,0,1.9891026318073273,7,56.685074344741096
7,4500006,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.998444139957428,0.04226434668561413,1.0,-1.972719653314386,-0.16666666666666652,1.6903206521062286,0.1648524031072682,0.428894058495091,1.048844852646764,0.11308148698018333,0,1.6435646414756775,5,57.94859905640551
8,4500007,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.9360780715942383,0.149623458413928,-1.0,-1.8653605415860721,-0.1333333333333333,1.7943321837190778,0.12995033317171348,0.5441727283509105,0.5865838754126764,0.06501703618490934,0,1.8905882835388184,6,58.703965794806486
9,4500008,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.9994927644729614,0.22638701617699297,1.0,-1.7885969838230071,-0.13333333333333341,1.871054662112874,0.13211393790218154,0.5119679892841033,0.804723370760168,0.08899173126711178,0,1.9137898981571198,6,59.07802254793455
10,4500009,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.8656883239746094,0.13507023438260352,-1.0,-1.8799137656173965,-0.09999999999999964,1.7777085676949866,0.09688699134268332,0.6728464606480585,0.5092878170395149,0.057136388701827086,0,1.9327386617660522,7,56.796606661492575
11,4500010,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.9259843826293945,0.0681692431548645,1.0,-1.9468147568451357,-0.1333333333333333,1.7131020217298436,0.12995033317171348,0.5718160263612359,0.6144901528963206,0.06752532792012429,0,1.8410188853740692,6,58.64534487295173
12,4500011,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9606708884239197,-0.20443486579622266,-1.0,-2.219418865796223,-0.16666666666666652,1.4449978100689502,0.1648524031072682,0.45682968544251656,1.154919778179911,0.12026247756886688,0,1.647639125585556,5,57.7993582840039
13,4500012,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.9207445383071899,0.040374696212320316,-1.0,-1.9746093037876797,-0.1333333333333333,1.6853888772693013,0.12995033317171348,0.5815281511412494,0.6225136087869892,0.0681899884947536,0,1.8476469814777374,6,58.614266318516755
14,4500013,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.7475822567939758,-0.326746204132528,1.0,-2.341730204132528,-0.09999999999999964,1.31681908578101,0.09688699134268332,0.9898142132323761,0.6143959960245736,0.06486269731894817,0,2.245831847190857,7,55.93361922733627
15,4500014,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9635928869247437,-0.24868326761295786,1.0,-2.263667267612958,-0.16666666666666652,1.4010474001122917,0.1648524031072682,0.4597943500727621,1.1923335968080646,0.12308631575592595,0,1.6519366800785065,5,57.810810741253164
16,4500015,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.9937335252761841,0.2456512780303618,1.0,-1.7693327219696382,-0.16666666666666607,1.893225376748624,0.16923004628714536,0.38412965342766947,0.36851650387596896,0.03855224172215337,0,1.7146956622600555,5,57.928575127431664
17,4500016,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.9999404549598694,0.3462932091215962,-1.0,-1.6686907908784039,-0.13333333333333341,1.990679579040074,0.13211393790218154,0.476612162798679,0.7414485289532412,0.08323222003865804,0,1.1368946731090546,6,-5.903795532665564
18,4500017,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9989931583404541,0.22866006052051746,-1.0,-1.7863239394794825,-0.16666666666666652,1.875915872473051,0.1648524031072682,0.40090738511763463,0.9367543912444147,0.10286544092167982,0,1.9039201140403748,5,57.94555991462678
19,4500018,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9618221521377563,-0.21428440273648752,1.0,-2.2292684027364875,-0.16666666666666652,1.435213020582774,0.1648524031072682,0.4575609288992509,1.1640458822753947,0.12097922284066517,0,1.6468273997306824,5,57.80392063681384
20,4500019,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.999018669128418,0.20188451069154512,1.0,-1.8130994893084549,-0.16666666666666652,1.8492454085105368,0.1648524031072682,0.40509457947774086,0.9523291714453311,0.10433351144913106,0,1.8427744507789612,5,57.94688356507188
