#{"t_start": 1785745432.8403468, "env_id": "None"}
r,l,t
-15.372902,3,324.592059
-14.658902,3,324.638139
53.29844,4,324.757378
-14.394791,3,324.937668
-14.723172,3,324.975731
50.605209,3,325.085397
54.216439,4,325.31466
-14.760902,3,325.352017
-14.496791,3,325.55587
-14.658902,3,325.592904
49.407749,3,325.829959
-11.510587,4,325.868432
50.503209,3,325.953519
-15.310712,3,326.008602
-14.292791,3,326.067151
-6.818706,6,326.142707
-15.210791,3,326.181272
-15.539172,3,326.21883
-15.006791,3,326.356534
-15.565712,3,326.418952
-8.53646,7,326.468033
-15.286251,3,326.523101
-14.556902,3,326.562176
-11.803561,4,326.648309
-15.210791,3,326.806845
56.029614,5,326.890459
-14.519172,3,326.92803
-12.011283,4,327.012442
-11.654283,4,327.172597
-15.388251,3,327.288721
-14.658902,3,327.335782
-13.476791,3,327.497459
-14.572251,3,327.547029
52.686439,4,327.694688
-15.310712,3,327.749272
-15.490251,3,327.804835
-15.516791,3,327.988533
49.713749,3,328.225935
-14.470251,3,328.270002
-15.576902,3,328.317058
-15.210791,3,328.490792
-12.326587,4,328.530909
49.840209,3,328.699601
-14.394791,3,328.748161
54.216439,4,328.898832
-14.496791,3,329.177674
-14.417172,3,329.226739
-15.641172,3,329.273804
-14.556902,3,329.31286
52.176439,4,329.391458
-14.572251,3,329.438525
49.483209,3,329.694795
-13.476791,3,329.889772
53.196439,4,330.037817
50.503209,3,330.325845
53.29844,4,330.403129
-15.159791,3,330.573309
-13.242726,4,330.630032
-14.341712,3,330.694106
-15.490251,3,330.86106
-14.496791,3,330.915795
-14.496791,3,331.061904
53.345717,4,331.338851
-13.552251,3,331.393409
-12.827283,4,331.633235
49.789209,3,331.8558
-15.780902,3,331.901044
49.789209,3,332.143403
50.605209,3,332.415377
-12.61956,4,332.719363
-14.368251,3,332.800993
-15.539172,3,332.849584
-14.723172,3,332.902451
-15.667712,3,332.949376
-13.476791,3,333.14025
-12.530587,4,333.190331
-14.572251,3,333.245902
-14.454902,3,333.284959
-15.474902,3,333.33352
50.197209,3,333.433291
-14.556902,3,333.472399
-15.286251,3,333.605927
49.891209,3,333.898319
50.605209,3,334.162773
-14.572251,3,334.273416
52.529717,4,334.380407
-13.476791,3,334.429645
-11.70156,4,334.518161
-14.572251,3,334.573544
-14.572251,3,334.662995
-13.476791,3,334.837397
-13.091587,4,334.886648
53.196439,4,335.035136
-11.497561,4,335.123272
-14.215251,3,335.191908
-13.137004,4,335.311154
-14.572251,3,335.509
-8.838147,5,335.691196
-12.426726,4,335.744769
-11.909283,4,335.956514
-15.667712,3,336.012594
51.523209,3,336.198822
-14.572251,3,336.261577
-15.310712,3,336.321161
-15.388251,3,336.516437
-15.386172,3,336.556473
-15.490251,3,336.634067
56.641614,5,336.712244
-15.312791,3,336.893512
57.967614,5,337.066706
-11.510587,4,337.10582
-14.572251,3,337.257382
-13.627712,3,337.458566
55.534733,5,337.609243
-15.516791,3,337.755521
53.345717,4,337.91238
52.380439,4,338.072604
-13.740902,3,338.111822
-15.312791,3,338.158633
59.099294,6,338.201177
-14.292791,3,338.248342
54.008717,4,338.399683
-14.290712,3,338.457345
-14.368251,3,338.582088
-14.658902,3,338.622421
-14.878251,3,338.671498
-13.140726,4,338.733228
-15.743172,3,338.773144
-12.011283,4,338.861941
-9.427468,5,338.938298
-15.312791,3,339.12181
-15.592251,3,339.238369
-12.827283,4,339.476795
-12.011283,4,339.565477
-15.361712,3,339.644065
-14.394791,3,339.727682
-15.388251,3,339.796069
-13.476791,3,339.966965
-15.159791,3,340.145802
-15.057791,3,340.313287
57.967614,5,340.506224
-15.592251,3,340.586154
-14.190791,3,340.735045
-8.736147,5,340.947228
56.911733,5,340.991854
53.090717,4,341.175225
-15.780902,3,341.217537
-14.292791,3,341.269737
-13.703172,3,341.310293
52.176439,4,341.385679
-13.740902,3,341.425292
-13.476791,3,341.499876
52.58444,4,341.643169
-14.403902,3,341.68323
56.131614,5,341.811417
-13.552251,3,341.930624
52.27844,4,342.046323
-14.368251,3,342.092412
-14.904791,3,342.140129
-15.031251,3,342.252307
-15.667712,3,342.310014
53.55344,4,342.395585
55.345853,5,342.699512
-12.011283,4,342.940399
-15.259712,3,343.011279
-12.015004,4,343.079505
-14.496791,3,343.24262
-12.011283,4,343.39289
-11.913004,4,343.44802
49.585209,3,343.538896
54.216439,4,343.661382
-14.292791,3,343.737474
49.713749,3,343.97479
-14.292791,3,344.191992
-15.743172,3,344.242149
57.490704,6,344.296408
56.947614,5,344.369311
-11.913004,4,344.512382
-11.913004,4,344.58112
58.079294,6,344.651209
54.216439,4,344.807501
-12.530587,4,344.85594
-14.496791,3,345.015073
-14.266251,3,345.061787
50.860209,3,345.35291
52.27844,4,345.413723
50.044209,3,345.650146
-15.210791,3,345.690869
-15.361712,3,345.755028
-14.621172,3,345.803732
-15.159791,3,345.953132
-15.388251,3,346.006769
-14.572251,3,346.079946
-10.991283,4,346.308378
-13.091587,4,346.357602
50.503209,3,346.640861
-11.803561,4,346.835652
-14.621172,3,346.873919
-15.082251,3,346.919603
-15.490251,3,346.994817
50.503209,3,347.266029
56.284614,5,347.348602
-11.406726,4,347.506138
-12.929283,4,347.727926
-14.496791,3,347.906018
-15.312791,3,347.953888
-14.417172,3,348.003347
-15.159791,3,348.18478
-14.572251,3,348.230841
-12.426726,4,348.301924
-15.743172,3,348.350801
-12.262561,4,348.648074
-12.326587,4,348.69517
58.079294,6,348.738953
50.503209,3,349.009678
-15.133251,3,349.081759
-14.572251,3,349.140848
-15.414791,3,349.193708
-15.182424,8,349.392416
-14.394791,3,349.583217
-15.310712,3,349.637301
-12.619561,4,349.722496
58.079294,6,349.803974
-14.647712,3,349.852278
51.523209,3,350.19703
-12.219004,4,350.410308
56.76954,7,350.466072
-15.780902,3,350.512208
52.63544,4,350.588814
-11.70156,4,350.800465
53.29844,4,351.038252
53.400439,4,351.283713
52.53344,4,351.439414
-15.210791,3,351.635171
-15.743172,3,351.673758
-15.159791,3,351.815962
-13.344726,4,351.893377
-15.335172,3,351.942111
-15.592251,3,352.02371
52.482439,4,352.24808
56.947614,5,352.407233
-14.496791,3,352.469928
-11.70156,4,352.787815
-13.627712,3,352.837943
-15.423902,3,352.877141
-15.423902,3,352.923178
-14.496791,3,353.060037
-15.233172,3,353.10508
-11.406726,4,353.169694
-9.223468,5,353.226254
-10.149028,5,353.279829
-12.989587,4,353.317881
-11.803561,4,353.587351
-11.909283,4,353.66899
-15.210791,3,353.74304
-15.159791,3,353.882321
-15.210791,3,354.058815
50.503209,3,354.241514
-14.496791,3,354.378306
-14.443712,3,354.441394
-14.572251,3,354.503745
-15.312791,3,354.556319
-14.723172,3,354.594372
-12.324726,4,354.636655
-13.476791,3,354.775385
-13.031283,4,354.826944
-14.760902,3,354.865986
-13.476791,3,354.917546
-11.406726,4,355.018192
-14.139791,3,355.066284
-14.290712,3,355.106866
-14.368251,3,355.190178
56.554733,5,355.331821
50.503209,3,355.473512
56.947614,5,355.545087
-15.108791,3,355.725222
-15.414791,3,355.893404
52.27844,4,355.951972
-13.448587,4,355.997026
-14.760902,3,356.033564
-14.572251,3,356.09064
-15.565712,3,356.137706
-8.760886,6,356.223304
-14.658902,3,356.260848
-14.658902,3,356.299909
-13.476791,3,356.465634
-10.149028,5,356.533511
-14.496791,3,356.710361
-15.490251,3,356.755221
-9.988468,5,356.956589
55.927614,5,357.008658
-13.137004,4,357.258556
-13.627712,3,357.305086
-14.658902,3,357.353713
-12.72156,4,357.437501
-10.345468,5,357.489651
-8.623771,6,357.651682
53.196439,4,357.879478
-15.414791,3,358.146278
-13.476791,3,358.342809
-15.437172,3,358.390394
-15.490251,3,358.48751
-15.210791,3,358.664288
-14.394791,3,358.714356
-14.139791,3,358.900499
-12.623283,4,358.978235
-13.346587,4,359.110286
-10.243468,5,359.167907
-15.006791,3,359.30935
-14.454902,3,359.357294
-15.108791,3,359.400876
-15.539172,3,359.439725
-12.834726,4,359.480294
-14.723172,3,359.525438
-13.552251,3,359.583497
-15.159791,3,359.631056
-14.572251,3,359.699159
-15.057791,3,359.85865
52.27844,4,360.012056
-14.647712,3,360.053382
-14.470251,3,360.108237
-13.552251,3,360.182473
52.325717,4,360.387413
-14.723172,3,360.433969
-15.159791,3,360.613586
-15.388251,3,360.699933
-9.427468,5,360.74667
-13.552251,3,360.924919
-11.199004,4,361.126887
53.55344,4,361.186454
-14.292791,3,361.318635
-14.572251,3,361.388865
-13.476791,3,361.536519
-15.386172,3,361.587087
-15.780902,3,361.628656
-14.470251,3,361.761305
53.196439,4,361.912751
-13.740902,3,361.953795
52.380439,4,362.068431
-13.476791,3,362.132007
-13.476791,3,362.289478
57.967614,5,362.376073
49.483209,3,362.653967
-14.190791,3,362.711387
55.345853,5,362.865585
-14.190791,3,362.916757
55.927614,5,363.031402
52.482439,4,363.110001
54.914767,7,363.188667
-13.703172,3,363.225909
-14.572251,3,363.356194
-15.312791,3,363.495446
-9.057267,5,363.581553
-14.955791,3,363.663136
-14.496791,3,363.723714
51.274956,8,363.769753
49.483209,3,363.87389
-13.552251,3,364.060596
53.196439,4,364.126357
-12.428587,4,364.172901
-14.470251,3,364.226976
-11.199004,4,364.367111
-11.803561,4,364.559318
-8.407468,5,364.606408
-14.139791,3,364.782602
-13.476791,3,364.836658
-12.46656,4,364.928275
-14.556902,3,364.973841
51.447749,3,365.208721
-11.803561,4,365.301816
-12.619561,4,365.605281
-8.584476,6,365.778003
-14.394791,3,365.950694
-12.219004,4,366.053823
53.196439,4,366.166968
-14.470251,3,366.27994
-13.242726,4,366.343998
-14.139791,3,366.435123
53.55344,4,366.661466
53.400439,4,366.80743
53.55344,4,366.945642
-12.428587,4,366.985384
-14.621172,3,367.022111
-15.678902,3,367.060983
-14.723172,3,367.098644
-14.139791,3,367.146705
-14.496791,3,367.196259
-12.219004,4,367.2414
-12.674283,4,367.456465
-15.780902,3,367.496063
-14.368251,3,367.546612
-12.72156,4,367.84526
-9.129028,5,367.895503
-14.647712,3,367.933008
-15.565712,3,367.980239
-15.516791,3,368.143874
52.53344,4,368.280726
-14.290712,3,368.319897
-14.647712,3,368.395985
52.176439,4,368.526529
52.380439,4,368.666327
-15.463712,3,368.712667
56.131614,5,368.830809
-12.530587,4,368.870381
-15.310712,3,368.907424
-14.496791,3,369.045568
-15.423902,3,369.083616
-7.818147,5,369.261363
-15.474902,3,369.300456
50.605209,3,369.566655
-12.428587,4,369.613793
-8.980771,6,369.698175
-14.760902,3,369.737224
-14.723172,3,369.782274
-15.210791,3,369.83533
-13.703172,3,369.881917
-7.032386,5,370.175425
-15.490251,3,370.233149
-13.740902,3,370.272215
-14.394791,3,370.32429
-15.576902,3,370.360819
53.29844,4,370.508361
58.079294,6,370.627907
-15.414791,3,370.949979
-15.057791,3,371.072646
-14.929251,3,371.190225
-14.266251,3,371.39817
58.079294,6,371.546241
-8.776771,6,371.718728
-7.666476,6,372.045661
-14.403902,3,372.128525
-14.394791,3,372.411872
-14.496791,3,372.90178
-15.157712,3,373.153495
-14.190791,3,373.284177
-14.496791,3,373.379474
-9.465267,5,373.533886
-14.292791,3,373.606189
-9.796771,6,373.727807
-15.210791,3,374.070594
-12.428587,4,374.159607
-13.627712,3,374.25374
-8.925028,5,374.356485
-15.159791,3,374.58734
-14.470251,3,374.697605
-15.066902,3,374.765671
-12.324726,4,374.878602
-14.496791,3,374.94627
-15.312791,3,375.081004
-15.490251,3,375.165222
-14.190791,3,375.275171
-14.658902,3,375.388505
-8.241267,5,375.777614
-14.496791,3,375.920726
54.216439,4,376.362619
-14.572251,3,376.485921
-15.312791,3,376.647629
52.27844,4,376.761416
53.196439,4,377.027601
-14.139791,3,377.35731
-15.592251,3,377.502324
56.911733,5,377.852938
52.176439,4,377.958771
-15.474902,3,378.026305
-12.120726,4,378.149588
-14.215251,3,378.261659
-10.991283,4,378.597492
-15.678902,3,378.678363
-14.190791,3,378.792612
57.049614,5,378.875045
-14.470251,3,379.077287
52.482439,4,379.288351
-14.556902,3,379.376707
-15.312791,3,379.571284
-14.572251,3,379.702609
-15.414791,3,380.073057
-14.723172,3,380.155372
57.490704,6,380.311739
-15.490251,3,380.366417
50.503209,3,380.459136
-11.862004,4,380.523099
53.196439,4,380.570555
-13.446726,4,381.565232
-11.70156,4,381.89329
-13.740902,3,381.933176
-13.552251,3,382.122823
52.176439,4,382.26052
56.284614,5,382.370749
-12.011283,4,382.513983
51.523209,3,382.581094
56.131614,5,382.629172
-13.552251,3,382.682671
-14.215251,3,382.730337
57.049614,5,382.784053
-15.490251,3,382.839384
53.55344,4,382.994491
-11.803561,4,383.085683
-15.490251,3,383.137684
-14.658902,3,383.173942
-12.426726,4,383.222771
-13.031283,4,383.30767
51.523209,3,383.402151
50.809209,3,383.660295
-15.286251,3,383.772366
-14.572251,3,383.841559
-11.803561,4,384.032067
49.483209,3,384.129405
-11.803561,4,384.317031
-15.641172,3,384.365083
-13.031283,4,384.559343
-14.496791,3,384.83773
57.78954,7,384.895794
49.585209,3,385.143966
52.070717,4,385.231761
-15.168902,3,385.278001
-14.496791,3,385.455461
-6.818706,6,385.578702
57.847704,6,385.658883
56.947614,5,385.718484
-15.414791,3,385.898271
-15.474902,3,385.93878
-15.004712,3,385.983883
-15.184251,3,386.062567
-14.760902,3,386.10321
56.029614,5,386.25227
-9.14846,7,386.310525
57.253614,5,386.363228
-12.428587,4,386.408593
-15.592251,3,386.483291
-15.031251,3,386.552509
-13.552251,3,386.610954
-14.572251,3,386.672174
-15.780902,3,386.718571
50.605209,3,386.848772
49.942209,3,386.952707
-12.313561,4,387.041851
-10.243468,5,387.101361
-13.476791,3,387.237547
-11.913004,4,387.298149
-13.550587,4,387.345203
-15.780902,3,387.391462
-14.723172,3,387.437747
55.322767,7,387.483887
-14.454902,3,387.529332
-15.159791,3,387.712999
50.503209,3,387.975851
-14.545712,3,388.023249
-14.572251,3,388.102386
49.942209,3,388.360804
-14.394791,3,388.436539
-13.740902,3,388.47559
51.523209,3,388.606669
-15.641172,3,388.654205
53.212956,8,388.951098
-14.139791,3,389.09038
-14.723172,3,389.127998
52.63544,4,389.20438
49.585209,3,389.452376
-13.627712,3,389.495713
55.534733,5,389.633755
-14.572251,3,389.707375
-14.723172,3,389.745715
-14.572251,3,389.817436
-15.414791,3,389.871623
52.482439,4,389.99194
-13.552251,3,390.046263
-15.743172,3,390.083942
-15.210791,3,390.133698
50.529749,3,390.359143
-14.760902,3,390.398045
-13.476791,3,390.443774
54.659767,7,390.655579
-14.545712,3,390.710373
57.304614,5,390.772947
52.988717,4,390.93737
-14.190791,3,390.982519
-12.224587,4,391.045175
-14.266251,3,391.156386
-14.394791,3,391.205588
-15.667712,3,391.276834
-15.667712,3,391.340035
-8.838147,5,391.420192
52.396956,8,391.632672
-14.572251,3,391.688504
-12.117004,4,391.743607
54.008717,4,391.861565
-14.292791,3,392.024335
57.967614,5,392.135542
-13.703172,3,392.183576
55.891733,5,392.22784
-14.394791,3,392.277086
-14.190791,3,392.338873
54.216439,4,392.384429
-12.015004,4,392.439553
-15.312791,3,392.501642
56.947614,5,392.612787
59.099294,6,392.662415
-15.423902,3,392.710837
-14.496791,3,392.856114
57.066154,7,392.938085
53.090717,4,393.095316
-12.011283,4,393.177461
-14.403902,3,393.223561
-15.516791,3,393.311207
-15.592251,3,393.425467
-14.929251,3,393.505277
-14.394791,3,393.554071
-13.740902,3,393.591303
56.437614,5,393.666534
54.216439,4,393.822445
-13.446726,4,393.863148
-13.476791,3,393.911415
-14.496791,3,393.957686
-14.545712,3,394.015995
-14.496791,3,394.153069
-15.667712,3,394.190161
-14.292791,3,394.244058
57.059294,6,394.3444
-15.388251,3,394.389954
56.554733,5,394.484012
-13.476791,3,394.658331
-15.235251,3,394.714437
-14.658902,3,394.759493
-15.539172,3,394.807347
-14.647712,3,394.861804
-15.743172,3,394.899856
53.196439,4,395.127394
56.947614,5,395.36566
57.967614,5,395.410741
-14.215251,3,395.460693
54.008717,4,395.677123
-14.496791,3,395.845515
-15.516791,3,395.981813
-14.215251,3,396.095353
56.131614,5,396.161933
-13.552251,3,396.228669
54.216439,4,396.373375
55.534733,5,396.53547
-12.929283,4,396.588051
-12.823561,4,396.679868
50.707209,3,396.828719
-12.219004,4,396.894351
-14.266251,3,396.975268
-14.394791,3,397.115498
55.74954,7,397.164556
-13.627712,3,397.207389
-13.703172,3,397.244465
49.687209,3,397.510932
57.574733,5,397.682172
56.554733,5,397.809101
-12.623283,4,397.98115
-15.414791,3,398.028303
-7.950386,5,398.310205
-12.933004,4,398.501138
54.216439,4,398.644575
-8.23046,7,398.676122
57.967614,5,398.73024
-11.654283,4,398.815341
-8.838147,5,399.100717
49.993209,3,399.345458
57.574733,5,399.41259
50.733749,3,399.641627
56.947614,5,399.695767
-13.346587,4,399.74434
-11.510587,4,399.781888
-14.290712,3,399.835234
-14.572251,3,399.900015
56.554733,5,399.982974
-6.614706,6,400.031548
-13.476791,3,400.081336
55.636733,5,400.205604
-13.476791,3,400.272012
53.55344,4,400.383952
-13.552251,3,400.462072
-15.312791,3,400.642628
-15.474902,3,400.681695
-13.476791,3,400.750011
57.967614,5,400.899036
-14.647712,3,400.941086
51.968717,4,401.105382
-13.346587,4,401.237727
-10.783561,4,401.516207
-15.490251,3,401.59421
-15.210791,3,401.676071
53.196439,4,401.735358
-15.159791,3,401.910093
-14.572251,3,402.022877
-14.760902,3,402.060236
57.253614,5,402.104539
-14.955791,3,402.369478
53.196439,4,402.51073
-15.159791,3,402.708354
-11.510587,4,402.745902
58.079294,6,402.783451
49.585209,3,403.04997
53.400439,4,403.170315
-8.838147,5,403.333719
52.176439,4,403.400762
-8.838147,5,403.439611
-15.055712,3,403.50113
49.840209,3,403.767125
57.151614,5,403.814373
-14.290712,3,403.864141
-13.627712,3,403.911103
50.503209,3,404.229672
52.274717,4,404.412721
-15.565712,3,404.490225
-14.760902,3,404.52945
-9.654147,5,404.701082
57.967614,5,404.812891
-15.414791,3,404.984126
-13.550587,4,405.022844
-14.760902,3,405.060001
-14.853791,3,405.196733
54.216439,4,405.280151
56.947614,5,405.390232
50.503209,3,405.5625
50.605209,3,405.826508
53.502439,4,406.013738
53.29844,4,406.12854
-14.572251,3,406.178291
-14.139791,3,406.215687
-15.474902,3,406.253498
-15.235251,3,406.382746
-13.193587,4,406.51251
-15.576902,3,406.558532
-14.496791,3,406.694508
-12.426726,4,406.738703
55.891733,5,406.964074
50.503209,3,407.23086
-14.760902,3,407.279783
-14.496791,3,407.455659
-12.219004,4,407.719942
-13.476791,3,407.783533
58.436294,6,407.846125
-14.496791,3,407.911398
-9.297147,5,408.084116
-13.242726,4,408.143243
-14.496791,3,408.188237
-14.760902,3,408.233204
-15.286251,3,408.293465
49.585209,3,408.369152
53.196439,4,408.513582
-14.496791,3,408.778812
57.059294,6,408.827899
57.78954,7,408.900059
56.250154,7,408.963942
-15.743172,3,409.009966
53.196439,4,409.148861
-15.361712,3,409.205285
-12.224587,4,409.251733
-15.372902,3,409.288383
-9.706476,6,409.417282
-11.803561,4,409.613779
-13.552251,3,409.667945
-7.425267,5,409.751862
50.503209,3,409.852929
52.380439,4,410.009766
53.29844,4,410.128399
-15.516791,3,410.197001
-11.803561,4,410.282065
-14.658902,3,410.323091
-12.530587,4,410.360376
-13.703172,3,410.399147
-12.219004,4,410.519958
50.503209,3,410.753651
-14.658902,3,410.80071
-13.703172,3,410.838322
56.233614,5,410.881043
59.099294,6,410.918102
56.947614,5,410.999908
51.523209,3,411.129804
57.967614,5,411.205279
49.891209,3,411.46635
49.483209,3,411.55821
-14.470251,3,411.63024
-12.530587,4,411.668915
-15.270902,3,411.716875
-14.496791,3,411.796973
53.196439,4,411.863885
-13.552251,3,411.918726
49.840209,3,412.185504
-14.496791,3,412.260441
-9.706476,6,412.322152
-14.760902,3,412.360202
-13.552251,3,412.453946
-15.780902,3,412.501024
57.049614,5,412.565259
-15.386424,8,412.730869
-15.031251,3,412.785411
53.29844,4,412.928056
-14.139791,3,413.102067
-15.474902,3,413.148675
-14.723172,3,413.184576
53.196439,4,413.335597
-14.139791,3,413.401248
-11.909283,4,413.628568
-13.476791,3,413.708378
50.503209,3,413.862759
-13.448587,4,413.90098
-14.215251,3,413.956456
55.927614,5,414.027505
52.172717,4,414.284208
-13.552251,3,414.351997
-15.159791,3,414.437082
-13.552251,3,414.630692
54.216439,4,414.706581
50.860209,3,414.811247
-13.476791,3,414.863359
-15.235251,3,414.924467
52.176439,4,414.982098
52.737439,4,415.117428
56.758733,5,415.281242
-14.394791,3,415.462958
-13.476791,3,415.601971
55.128154,7,415.654685
50.503209,3,415.74538
-14.266251,3,415.800977
-13.627712,3,415.852653
-15.463712,3,415.922861
58.510704,6,416.094851
-14.215251,3,416.138266
-15.641172,3,416.184003
-14.139791,3,416.363611
-15.516791,3,416.41982
-13.346587,4,416.584016
-14.647712,3,416.627805
-12.117004,4,416.688154
-13.552251,3,416.744617
-14.496791,3,416.929864
56.415524,6,417.095437
-13.476791,3,417.271307
-15.159791,3,417.439805
-15.210791,3,417.492379
-9.450147,5,417.579984
49.789209,3,417.686183
-14.496791,3,417.871434
-11.803561,4,418.044384
-15.310712,3,418.107699
51.523209,3,418.36889
-14.292791,3,418.511319
-14.723172,3,418.5511
-15.414791,3,418.72436
55.85154,7,418.779409
-11.803561,4,418.870653
-14.215251,3,418.948879
-14.545712,3,418.996426
50.503209,3,419.264661
-14.139791,3,419.317745
-14.292791,3,419.37387
52.988717,4,419.472657
52.63544,4,419.57149
-14.496791,3,419.767806
-12.46656,4,419.876336
-14.454902,3,419.915875
-14.723172,3,419.964604
-14.647712,3,420.033691
-14.341712,3,420.074251
-13.476791,3,420.112304
-11.199004,4,420.264534
-15.361712,3,420.328611
-12.929283,4,420.541908
50.503209,3,420.89048
59.099294,6,421.098273
-13.552251,3,421.1393
-13.552251,3,421.326268
-14.403902,3,421.37849
-13.740902,3,421.416546
57.967614,5,421.461593
-15.516791,3,421.601394
-14.496791,3,421.670992
-15.159791,3,421.74534
-14.443712,3,421.789462
-14.292791,3,422.055738
-14.621172,3,422.0956
-13.140726,4,422.173002
58.510704,6,422.237597
-14.394791,3,422.430911
55.840733,5,422.49347
-14.470251,3,422.549318
-13.740902,3,422.588593
-14.572251,3,422.641976
51.968717,4,422.81342
53.196439,4,422.905294
57.967614,5,422.958949
-9.894028,5,423.058981
57.253614,5,423.130081
50.427749,3,423.355523
-13.627712,3,423.420546
-13.193587,4,423.459614
-14.190791,3,423.505655
49.840209,3,423.745674
-12.015004,4,423.824259
-14.292791,3,423.997694
-14.394791,3,424.044755
55.141853,5,424.243013
-15.592251,3,424.323161
54.216439,4,424.555468
-14.443712,3,424.602904
-15.372902,3,424.640937
-14.496791,3,424.690773
-12.222726,4,424.760522
-15.210791,3,424.937708
-11.199004,4,424.984248
49.840209,3,425.078934
55.927614,5,425.127754
-14.723172,3,425.164385
-15.780902,3,425.201937
-12.173587,4,425.312566
-14.292791,3,425.472855
-15.388251,3,425.528526
-12.61956,4,425.619306
-15.576902,3,425.657865
-13.627712,3,425.704929
-13.703172,3,425.741976
56.947614,5,425.803067
-14.139791,3,425.854124
-13.476791,3,426.131112
51.523209,3,426.219995
-14.980251,3,426.294092
56.947614,5,426.375707
-15.576902,3,426.422809
-14.723172,3,426.461452
-14.647712,3,426.541028
-9.427468,5,426.670607
-15.066902,3,426.718232
-15.235251,3,426.765784
-8.23046,7,427.028926
-15.057791,3,427.075788
-11.909283,4,427.161832
55.322767,7,427.230699
-15.286251,3,427.275752
56.572704,6,427.340508
-14.760902,3,427.388055
-15.592251,3,427.441835
-14.470251,3,427.507915
-12.530587,4,427.547283
-15.743172,3,427.583921
54.216439,4,427.735799
52.988717,4,427.825519
-14.215251,3,427.906168
-14.139791,3,428.042793
-9.858147,5,428.188475
-15.235251,3,428.377166
56.947614,5,428.41775
50.809209,3,428.65923
-14.496791,3,428.721292
-13.344726,4,428.768868
52.53344,4,428.909412
-11.909283,4,428.975501
-11.199004,4,429.05677
-11.406726,4,429.126156
-14.760902,3,429.163604
53.196439,4,429.227789
-14.572251,3,429.271895
51.447749,3,429.507773
-13.627712,3,429.56844
-14.760902,3,429.607486
-15.592251,3,429.663049
53.196439,4,429.818817
56.386614,5,429.887312
53.55344,4,429.943302
-15.516791,3,430.082612
51.968717,4,430.25912
49.483209,3,430.486729
-12.011283,4,430.651585
50.631749,3,430.881497
50.503209,3,430.974818
-11.510587,4,431.012378
-14.454902,3,431.051929
49.789209,3,431.320037
56.656733,5,431.388794
-14.723172,3,431.429322
-15.423902,3,431.474138
51.523209,3,431.56825
-14.621172,3,431.606787
-14.496791,3,431.661348
-15.414791,3,431.798689
56.947614,5,431.860238
-14.723172,3,431.908796
-14.292791,3,431.963371
51.523209,3,432.234621
-15.414791,3,432.37354
-14.760902,3,432.421593
-14.366172,3,432.459633
-14.496791,3,432.598781
57.574733,5,432.67587
-14.853791,3,432.742932
-8.980771,6,432.857621
-12.882004,4,432.924372
-11.497561,4,433.016582
-8.407468,5,433.061619
-15.210791,3,433.113186
-15.184251,3,433.191781
-15.516791,3,433.33308
-14.470251,3,433.393326
-14.290712,3,433.430367
50.427749,3,433.663357
52.27844,4,433.72794
53.400439,4,433.950404
-11.44656,4,434.249246
49.687209,3,434.329556
-20.940631,9,434.396219
50.733749,3,434.635511
49.483209,3,434.773683
53.196439,4,434.891406
-14.290712,3,434.935504
-10.783561,4,435.127672
-14.403902,3,435.168211
-30.162927,10,435.228751
-15.516791,3,435.404303
-14.572251,3,435.480719
-14.496791,3,435.652447
53.196439,4,435.849367
-14.190791,3,435.92445
-14.723172,3,435.969565
52.176439,4,436.198084
-13.552251,3,436.387113
-14.341712,3,436.449462
53.196439,4,436.663821
-12.885726,4,436.718409
54.008717,4,436.92865
-15.414791,3,437.065803
-13.140726,4,437.12487
-9.427468,5,437.169928
-9.694771,6,437.227028
-13.193587,4,437.27561
-14.572251,3,437.336793
56.656733,5,437.455917
-14.647712,3,437.49345
-15.780902,3,437.533015
-13.035004,4,437.800261
57.574733,5,437.874596
-14.139791,3,438.090348
-13.476791,3,438.967703
-13.552251,3,439.033973
-14.496791,3,439.099185
57.967614,5,439.15242
-15.133251,3,439.2902
-13.476791,3,439.470931
-13.476791,3,439.646555
53.196439,4,439.997048
-14.572251,3,440.078289
-13.552251,3,440.132498
-14.496791,3,440.22291
-13.476791,3,440.273666
-14.190791,3,440.452109
54.216439,4,440.604269
49.585209,3,440.864452
-14.470251,3,440.996179
-13.740902,3,441.035716
-6.920706,6,441.099326
-15.286251,3,441.23089
-9.502476,6,441.403085
-14.394791,3,441.479113
-13.740902,3,441.519384
-6.818706,6,441.672729
-10.783561,4,441.76084
-13.552251,3,441.823517
-14.292791,3,441.888685
52.53344,4,442.035906
-15.780902,3,442.075459
52.27844,4,442.246276
-10.783561,4,442.348059
-10.783561,4,442.440118
56.131614,5,442.521305
-13.476791,3,442.670789
-13.552251,3,442.81786
54.216439,4,443.121496
55.636733,5,443.241728
-12.46656,4,443.331511
-8.23046,7,443.384265
-14.496791,3,443.523954
-14.496791,3,443.573491
-13.031283,4,443.654616
-11.510587,4,443.694719
-15.516791,3,443.74663
-14.760902,3,443.792694
-14.572251,3,443.851765
-9.231028,5,444.051792
-11.909283,4,444.133793
49.585209,3,444.235
-12.530587,4,444.284093
53.400439,4,444.397927
-15.463712,3,444.441452
-10.991283,4,444.594679
-15.667712,3,444.65043
53.196439,4,444.708679
-15.159791,3,444.847917
-7.666476,6,445.026674
-14.760902,3,445.068423
-13.552251,3,445.151518
57.059294,6,445.226284
-11.803561,4,445.538888
52.988717,4,445.715564
56.947614,5,445.844309
-12.426726,4,445.896889
55.927614,5,445.984455
