#{"t_start": 1785771729.2566907, "env_id": "None"}
r,l,t
58.013406,6,1125.533299
52.597855,8,1125.82901
58.407188,6,1126.018519
58.419014,6,1126.204065
56.640363,7,1126.407932
58.966785,6,1126.57797
50.153894,8,1126.909942
57.102786,5,1127.237523
58.225617,6,1127.603059
57.018482,5,1127.838192
57.038069,5,1127.963517
58.119113,6,1128.087526
-7.355133,5,1128.401241
57.867655,5,1128.77604
55.776248,7,1129.029088
56.748347,7,1129.293599
58.394113,6,1129.483629
51.441301,8,1129.713984
56.536349,7,1129.937374
56.989421,5,1130.190986
57.202447,5,1130.510082
50.522759,8,1130.785585
57.977413,6,1130.910386
56.773631,5,1131.04596
57.134988,6,1131.408518
56.915463,5,1131.680498
58.091358,6,1131.852123
57.020567,5,1132.101776
57.008471,5,1132.435442
-5.911217,6,1133.025186
57.066642,5,1133.313153
51.130085,8,1133.552154
56.172089,7,1133.737737
57.03521,5,1133.999965
57.083023,5,1134.240273
56.967576,5,1134.525894
58.726865,6,1134.835062
57.019957,5,1135.200266
56.0712,5,1135.328387
56.124655,7,1135.536054
57.860982,5,1135.72003
57.957909,6,1135.845774
57.795604,5,1136.12614
56.178739,7,1136.33023
57.356142,6,1136.703596
56.964688,5,1137.050362
56.953573,5,1137.301053
58.207943,6,1137.680755
56.242116,7,1137.896807
57.829058,5,1138.133303
57.214416,5,1138.406396
58.164389,6,1138.589679
58.955326,6,1138.739611
57.457365,6,1139.023988
56.609101,5,1139.321786
57.941239,5,1139.719425
58.984258,6,1139.901236
57.990411,6,1140.090762
57.187314,5,1140.344324
57.147664,5,1140.640446
57.771181,6,1140.788114
57.710229,5,1141.085337
57.693177,6,1141.317267
57.237306,5,1141.564221
57.321065,6,1141.780889
57.1236,5,1141.990056
56.725726,5,1142.179037
50.433344,8,1142.452008
56.425252,7,1142.65598
57.021666,5,1142.799251
59.086835,6,1142.983404
57.7312,6,1143.117533
57.948991,5,1143.353554
57.922614,5,1143.734283
-6.974827,6,1144.051501
58.974784,6,1144.232395
55.965408,7,1144.440037
58.160146,6,1144.620702
57.664025,5,1144.79344
58.323508,6,1145.079527
59.073364,6,1145.230423
56.678563,7,1145.442918
59.037497,6,1145.630629
56.088076,7,1145.889601
57.200685,6,1146.246433
58.135391,6,1146.625918
51.330912,8,1146.862957
57.695732,6,1147.109503
52.869543,8,1147.318192
-7.560122,5,1147.470796
58.168813,6,1147.639568
55.220304,7,1147.864058
58.057035,6,1148.081833
58.138012,6,1148.276335
59.029028,6,1148.457352
56.663267,5,1148.632035
58.891532,6,1148.983306
58.073161,6,1149.172389
50.991375,8,1149.442954
58.746761,6,1149.632688
58.084453,6,1149.760601
57.285785,5,1150.064179
55.69985,7,1150.286316
51.50501,8,1150.525521
57.103814,5,1150.69931
58.057433,6,1150.899316
58.170003,6,1151.055432
56.868409,5,1151.223378
58.030914,6,1151.611406
58.178651,6,1151.82611
58.147733,6,1151.97125
58.972908,6,1152.158916
55.108422,7,1152.578528
56.926771,5,1152.992399
59.008088,6,1153.137639
57.370817,6,1153.324029
56.951638,5,1153.668113
56.986173,5,1154.08284
57.940632,5,1154.481381
58.85472,6,1154.764437
58.200253,6,1154.934312
54.939937,7,1155.315396
50.362338,8,1155.668699
52.987085,8,1155.851038
51.452742,8,1156.132198
57.14918,5,1156.365647
56.912735,5,1156.750917
57.117792,5,1156.982236
58.121145,6,1157.169443
55.810714,7,1157.557618
58.314976,6,1157.719811
58.304974,6,1157.888741
58.264614,6,1158.054067
57.716488,6,1158.21476
56.644496,5,1158.6159
58.261002,6,1158.764375
56.775187,7,1158.983808
50.865892,8,1159.222519
57.087637,5,1159.495492
56.650674,7,1159.853334
59.033138,6,1159.977674
58.053266,6,1160.162183
57.900911,5,1160.547967
57.460033,6,1160.780061
57.323971,6,1160.928126
58.217404,6,1161.128402
58.118108,6,1161.308017
57.885732,6,1161.509003
51.603033,8,1161.752295
58.354011,6,1161.918926
55.831882,7,1162.147369
57.969492,6,1162.347792
56.805869,7,1162.718587
57.099781,5,1162.898987
57.92996,5,1163.133029
58.428118,6,1163.306829
58.324356,6,1163.484091
57.076089,6,1163.633217
51.845232,8,1163.864154
57.607016,5,1164.27474
56.954224,5,1164.492502
57.141532,5,1164.885798
55.744703,7,1165.08378
57.419718,6,1165.241284
56.703492,5,1165.437134
58.288747,6,1165.579141
56.966248,5,1165.826843
56.976232,5,1166.063409
58.876544,6,1166.253508
58.232405,6,1166.457647
50.630344,8,1166.837956
58.983676,6,1167.186923
57.662755,5,1167.41285
57.105932,5,1167.747966
54.816985,7,1168.075784
57.932861,6,1168.196016
57.38171,6,1168.346205
58.663674,6,1168.540548
57.871123,5,1168.925775
57.883202,5,1169.194918
57.246132,6,1169.584589
58.202416,6,1169.79842
50.511585,8,1170.062038
57.894182,6,1170.270605
52.190389,8,1170.703351
57.724319,6,1170.954725
57.887976,6,1171.191061
50.269605,8,1171.441056
57.93447,5,1171.697669
56.676766,5,1172.073293
58.060996,6,1172.262966
56.125847,7,1172.623769
58.061151,6,1172.827037
56.627745,7,1173.059234
56.760836,7,1173.270107
56.746484,5,1173.536
59.057943,6,1173.699696
56.980887,5,1173.955844
50.663504,8,1174.320693
58.942998,6,1174.538518
51.204725,8,1174.92062
57.953739,5,1175.260688
55.806258,7,1175.600472
58.069657,6,1175.798503
57.732014,6,1176.024494
57.564668,5,1176.292869
56.279188,7,1176.475716
50.868737,8,1176.708131
58.196429,6,1176.915951
57.128009,5,1177.329876
57.065317,5,1177.715749
58.019067,6,1178.086204
58.030763,6,1178.290506
57.608309,5,1178.51455
58.960534,6,1178.716215
58.920453,6,1179.031558
55.530138,7,1179.398366
57.205991,5,1179.632226
56.805696,7,1180.037458
57.186796,5,1180.407844
57.562047,6,1180.598065
58.397977,6,1180.770675
56.731978,7,1180.988748
56.930943,5,1181.204002
56.418601,7,1181.422757
57.003652,6,1181.720282
58.934501,6,1181.848216
59.037959,6,1182.03375
56.719821,5,1182.327915
57.682241,6,1182.536825
58.963,6,1182.722381
52.688933,8,1182.952398
55.621159,7,1183.280015
56.988017,5,1183.54042
50.754956,8,1183.768473
56.902899,5,1184.017394
57.033469,5,1184.357981
57.523454,6,1184.553108
56.939566,5,1184.961622
58.207728,6,1185.138086
57.472207,6,1185.298235
58.357264,6,1185.631725
57.863518,6,1185.847214
57.77975,6,1186.041316
57.144831,5,1186.296496
58.443771,6,1186.470474
58.142851,6,1186.598656
51.514622,8,1186.895894
50.309902,8,1187.178807
58.411795,6,1187.358996
58.254575,6,1187.54612
57.914269,6,1187.822169
57.073833,5,1188.22858
57.641999,5,1188.527866
51.199375,8,1188.774531
58.978289,6,1188.966291
57.924294,5,1189.222866
57.503649,6,1189.503991
57.117534,5,1189.673039
57.369213,6,1189.878674
56.871889,5,1190.197498
59.026721,6,1190.329826
57.910613,5,1190.581501
58.229926,6,1190.771116
57.839319,6,1190.987539
50.541226,8,1191.224141
56.09228,7,1191.435204
58.409876,6,1191.58968
57.597823,5,1191.752328
56.563598,7,1191.952967
51.427616,8,1192.2323
57.004147,5,1192.5089
52.291157,8,1192.751884
56.954975,5,1193.088405
-8.964629,6,1193.259652
57.40612,6,1193.408021
55.407799,7,1193.620839
56.483121,6,1193.914872
59.069292,6,1194.093617
57.444827,6,1194.381274
56.318376,7,1194.587755
57.242611,5,1194.856743
58.071122,6,1195.017981
58.056854,6,1195.184828
58.923812,6,1195.400177
58.075765,6,1195.666274
58.267336,6,1195.860604
56.785363,5,1196.034824
57.934715,5,1196.406959
56.89078,5,1196.776045
55.280936,7,1196.991795
51.752684,8,1197.173068
57.266498,5,1197.406282
58.4039,6,1197.576248
58.300228,6,1197.768996
50.486363,8,1198.200468
57.012974,5,1198.410397
58.916823,6,1198.53531
57.955189,6,1198.668657
58.109753,6,1198.809344
58.925958,6,1198.994779
56.049673,7,1199.374135
56.954646,5,1199.746184
56.994687,5,1200.001764
58.311941,6,1200.272514
58.292743,6,1200.561289
57.051378,7,1200.773439
57.842805,6,1201.021854
57.762882,5,1201.410942
58.095488,6,1201.604409
57.632372,5,1201.788511
58.210851,6,1201.959777
55.64906,7,1202.305188
56.742415,5,1202.604241
58.095458,6,1202.780288
51.911017,8,1203.018465
58.967109,6,1203.185213
59.005681,6,1203.373166
57.09426,5,1203.618074
51.779595,8,1203.99993
55.297406,7,1204.219484
57.875176,6,1204.383554
58.859903,6,1204.566851
52.380665,8,1204.924973
58.138244,6,1205.054231
59.04016,6,1205.229124
56.113505,7,1205.484058
56.871106,7,1205.673242
55.424866,7,1205.881979
56.410854,7,1206.088327
57.028139,5,1206.338888
57.259731,6,1206.607396
57.827685,6,1206.804876
57.191086,5,1207.073182
57.918166,5,1207.229962
51.784544,8,1207.560379
57.266868,5,1207.795395
58.080799,6,1207.972574
52.728948,8,1208.193378
57.815138,5,1208.322953
58.367094,6,1208.677898
57.93002,6,1208.98837
57.26281,5,1209.232217
56.72961,5,1209.420692
55.682177,7,1209.697726
56.69855,5,1210.002068
57.182785,5,1210.154875
56.171296,7,1210.331967
58.056227,6,1210.510529
56.58555,5,1210.881374
52.687876,8,1211.188173
56.130831,7,1211.403495
52.349091,8,1211.708933
58.099683,6,1211.89167
58.346627,6,1212.094957
55.476363,7,1212.453096
58.717036,6,1212.581901
57.653913,5,1212.947167
57.091218,5,1213.31995
51.683764,8,1213.627747
52.674382,8,1213.854504
55.860408,7,1214.218043
57.76213,6,1214.57626
57.625105,5,1214.883958
56.970615,5,1215.128075
58.121093,6,1215.521795
-8.318645,5,1215.74079
57.90864,5,1216.080998
57.51353,5,1216.393975
59.080596,6,1216.581155
57.914551,5,1216.842217
51.524979,8,1217.094061
57.901185,5,1217.307883
-7.980486,5,1217.435841
58.855816,6,1217.577934
50.653518,8,1217.941236
55.984292,7,1218.104744
58.516574,6,1218.356537
57.050737,5,1218.581008
57.74452,5,1218.879772
55.491538,7,1219.100101
58.136183,6,1219.295619
58.253075,6,1219.424616
56.621784,5,1219.587556
58.436474,6,1219.759916
59.038039,6,1219.941921
57.933248,5,1220.176474
57.137359,5,1220.514849
55.089571,7,1220.764991
52.733474,8,1220.972026
57.92885,5,1221.209046
58.332109,6,1221.35936
58.208635,6,1221.523584
57.008903,6,1221.890421
57.95146,6,1222.130474
55.22992,7,1222.400766
55.258595,7,1222.698388
52.612491,8,1222.990913
57.006276,5,1223.310157
58.928363,6,1223.515027
58.362277,6,1223.724899
57.921271,5,1224.121214
50.493748,8,1224.31182
57.41155,6,1224.490006
56.631263,7,1224.739588
56.145479,7,1225.038795
51.653226,8,1225.381318
52.306592,8,1225.616531
57.190692,5,1225.886962
57.944886,5,1226.277861
50.503951,8,1226.664925
57.149172,5,1227.083619
58.148471,6,1227.373267
58.26715,6,1227.566299
51.222248,8,1227.801919
58.18786,6,1227.998497
57.947012,5,1228.475503
56.206437,7,1228.70204
57.912308,5,1228.959533
50.93038,8,1229.175141
57.013293,5,1229.407973
57.963393,6,1229.565722
58.105457,6,1229.774911
56.419917,7,1230.171252
55.256085,7,1230.352621
59.037882,6,1230.533752
58.043707,6,1230.713647
57.957752,5,1230.980483
57.911412,5,1231.43768
57.845963,5,1231.713828
57.562918,5,1232.04097
57.691065,5,1232.357086
58.953056,6,1232.599957
-9.001752,5,1232.749488
59.034755,6,1232.980071
57.107067,5,1233.349603
55.259053,7,1233.590106
54.555253,7,1233.928503
57.914062,5,1234.12423
59.036782,6,1234.300407
58.295221,6,1234.467374
57.674918,5,1234.872898
-8.90436,6,1235.015445
57.917504,5,1235.435282
58.714234,6,1235.625311
55.945427,7,1235.81015
56.980702,5,1235.942
57.708291,6,1236.152517
59.048002,6,1236.337925
56.940603,5,1236.727796
51.335397,8,1237.127029
57.927137,6,1237.411249
55.781739,7,1237.663892
56.169281,7,1237.920227
57.929537,5,1238.366963
58.327527,6,1238.764896
55.930996,7,1238.997782
58.096927,6,1239.187823
52.377783,8,1239.583812
-8.340888,5,1239.889003
57.605899,6,1240.196126
56.967632,5,1240.593497
58.153904,6,1240.757163
58.028999,6,1240.894975
55.384305,7,1241.1247
56.837741,5,1241.41033
57.861893,6,1241.645024
56.685121,5,1241.834751
57.383455,6,1242.052575
51.592402,8,1242.311113
56.953121,5,1242.700837
58.969176,6,1242.835052
58.505415,6,1243.017194
58.44743,6,1243.325239
58.077725,6,1243.511304
56.299305,7,1243.791795
52.439315,8,1244.099492
58.146652,6,1244.45355
57.15818,6,1244.660516
59.016534,6,1244.848115
56.98172,5,1245.166859
58.144091,6,1245.551386
57.107978,5,1245.830467
57.020441,5,1246.068236
-7.908487,5,1246.196267
51.324855,8,1246.586971
57.621595,5,1246.745172
56.950986,7,1247.142466
57.51294,6,1247.363238
51.872942,8,1247.612957
50.785517,8,1247.80237
57.944818,5,1248.121489
57.888902,5,1248.392406
57.312217,6,1248.785563
58.180678,6,1248.980834
57.569953,6,1249.247684
57.154782,5,1249.523382
51.328844,8,1249.760021
51.004407,8,1249.952967
55.987202,7,1250.254668
58.183866,6,1250.420419
55.48443,7,1250.85308
56.081166,7,1251.175372
57.619412,5,1251.355041
57.56389,6,1251.673419
56.304403,7,1251.917784
-10.106928,7,1252.382371
56.938821,5,1252.805562
56.000804,7,1253.095256
58.692859,6,1253.311945
57.893949,6,1253.513423
-6.905009,6,1254.140975
51.55839,8,1254.550139
58.921319,6,1254.747077
57.17403,5,1255.175179
57.079724,5,1255.443546
51.718899,8,1255.811401
56.63314,7,1256.110848
58.860195,6,1256.237814
-8.408998,5,1256.494194
57.31423,6,1256.891897
56.703661,5,1257.236362
58.437213,6,1257.408015
55.814027,7,1257.79271
58.382504,6,1257.980641
51.700424,8,1258.211015
51.122474,8,1258.595584
57.852454,5,1258.985354
57.952679,5,1259.233459
50.933754,8,1259.403273
57.770441,5,1259.581907
55.875627,7,1259.80794
56.241745,7,1260.157792
57.208165,5,1260.435467
56.378346,7,1260.811471
58.245173,6,1260.975724
57.227765,5,1261.357921
57.264205,5,1261.746154
57.930474,5,1262.157115
50.593678,8,1262.411032
58.952082,6,1262.69872
58.116914,6,1262.902635
57.881792,5,1263.40116
59.021984,6,1263.592316
-7.912313,5,1263.785818
57.635104,5,1264.107705
58.793998,6,1264.332672
58.328369,6,1264.533877
55.451708,7,1264.763776
57.570408,5,1265.156309
56.867504,5,1265.509096
58.977763,6,1265.70233
56.806278,5,1266.028504
58.051863,6,1266.221671
56.092268,7,1266.438732
58.390837,6,1266.610592
58.663497,6,1266.780635
57.570968,6,1266.997565
56.670471,5,1267.169738
58.061255,6,1267.502474
56.950978,5,1267.774147
58.127346,6,1267.921526
56.711604,7,1268.327816
57.967237,6,1268.457185
54.417472,7,1268.779753
56.606012,7,1269.015212
-7.361155,5,1269.396162
57.012464,5,1269.682283
57.157694,5,1269.869251
58.072758,6,1270.012113
58.990691,6,1270.150121
57.020134,5,1270.314683
58.073361,6,1270.449478
59.058386,6,1270.595421
-8.740717,5,1270.745919
55.887721,7,1270.874179
56.683514,5,1271.066015
57.471524,6,1271.314492
57.820063,6,1271.527842
55.573947,7,1271.682215
58.061438,6,1271.824381
56.183903,7,1272.023175
59.04032,6,1272.151611
50.420063,8,1272.409934
52.835402,8,1272.562707
57.112083,5,1272.663927
56.954419,5,1272.917217
57.481246,6,1273.057941
57.942252,5,1273.215493
55.350245,7,1273.415851
52.486539,8,1273.668236
51.59531,8,1273.80261
56.349092,7,1273.954701
59.009037,6,1274.106731
58.259032,6,1274.232137
50.157162,8,1274.387535
56.959675,5,1274.511826
57.802966,6,1274.673746
58.067562,6,1274.808694
57.021132,5,1275.012098
55.51134,7,1275.180821
58.134977,6,1275.366813
58.078946,6,1275.499053
58.131189,6,1275.67478
56.944537,5,1275.861543
57.937787,5,1276.106723
57.147821,5,1276.223769
57.01207,5,1276.40173
58.251857,6,1276.512929
57.608908,6,1276.729336
51.452575,8,1276.89003
58.042317,6,1277.142504
51.703281,8,1277.341839
58.418076,6,1277.470627
58.304864,6,1277.573952
50.475073,8,1277.830303
58.165805,6,1278.077865
56.027772,7,1278.270312
55.014638,7,1278.386739
50.165156,8,1278.617822
57.688434,5,1278.813765
58.436265,6,1278.935848
58.037056,6,1279.066854
58.403499,6,1279.189092
57.030032,5,1279.366904
55.826695,7,1279.578038
56.899321,7,1279.741774
56.716905,7,1279.900634
58.104894,6,1280.015172
-7.66619,5,1280.171013
55.834372,7,1280.330297
57.492876,5,1280.543365
58.210339,6,1280.632015
55.931571,7,1280.794528
58.136657,6,1280.92416
57.041323,5,1281.099163
55.34648,7,1281.290606
56.14791,7,1281.409696
57.942438,5,1281.674341
58.877212,6,1281.790067
57.654352,6,1281.923819
51.116779,8,1282.13689
58.066336,6,1282.261672
56.14111,7,1282.383691
57.947439,5,1282.542119
59.088689,6,1282.674055
50.452833,8,1282.833872
55.502157,7,1282.982302
55.508648,7,1283.184614
-7.2815,5,1283.38325
57.707979,6,1283.640146
57.226582,5,1283.806641
56.824509,5,1284.024388
58.291073,6,1284.139565
57.081771,7,1284.32987
57.950919,6,1284.439491
57.028282,5,1284.676824
57.17482,6,1284.897649
55.210721,7,1285.054571
52.140813,8,1285.342669
58.012967,6,1285.441486
57.117436,6,1285.657036
57.09497,6,1285.904959
50.333839,8,1286.06795
57.898018,6,1286.199707
58.108457,6,1286.329387
59.027628,6,1286.470169
56.844893,7,1286.617829
56.866566,6,1286.755325
58.089796,6,1286.886706
52.385647,8,1287.042377
57.780564,5,1287.183925
51.547537,8,1287.429184
56.627274,5,1287.519387
56.890205,5,1287.690871
55.477192,7,1287.830964
50.61481,8,1288.063371
57.036674,5,1288.209094
58.206908,6,1288.347199
58.160558,6,1288.48285
56.979264,5,1288.71484
55.138855,7,1288.970913
58.849839,6,1289.10449
52.443082,8,1289.361243
57.695922,5,1289.499632
57.296181,5,1289.65541
58.366623,6,1289.779463
57.222218,5,1289.989396
56.329917,7,1290.138393
57.944672,5,1290.398436
51.332263,8,1290.558882
58.800021,6,1290.666533
54.789533,7,1290.820194
57.72854,6,1290.969197
58.974565,6,1291.092321
57.015066,5,1291.260341
57.02549,5,1291.428642
57.500968,6,1291.549869
57.861476,5,1291.762703
50.891505,8,1291.933322
57.962956,6,1292.080161
57.723186,6,1292.21694
55.674384,7,1292.405643
-6.791007,6,1292.765007
-6.860493,6,1293.183928
56.372927,7,1293.334669
58.558486,6,1293.449706
52.393741,8,1293.607663
58.016034,6,1293.736864
57.014145,5,1294.007178
58.0345,6,1294.258601
57.912972,5,1294.429895
57.050911,6,1294.560561
58.388084,6,1294.686753
56.848125,5,1294.931546
58.972587,6,1295.105343
58.048427,6,1295.204669
58.778835,6,1295.339687
58.21608,6,1295.453892
57.938888,6,1295.635496
58.035139,6,1295.767864
56.788341,5,1295.981033
51.656746,8,1296.150021
56.876176,5,1296.356405
57.19523,6,1296.553777
58.225688,6,1296.650844
57.909394,6,1296.806882
56.766079,7,1297.061258
52.174501,8,1297.224919
58.272969,6,1297.357686
57.0268,5,1297.514031
57.211748,6,1297.641183
51.808276,8,1297.850919
50.707359,8,1298.096835
58.193978,6,1298.187886
57.656007,6,1298.332643
56.518087,7,1298.486659
58.973144,6,1298.620351
50.738086,8,1298.778018
58.247998,6,1298.883252
58.091157,6,1299.018935
57.942457,6,1299.164196
55.312725,7,1299.395948
55.413161,7,1299.591053
55.141254,7,1299.742095
57.482161,6,1299.890006
58.132025,6,1300.023906
57.879838,6,1300.168009
57.933297,5,1300.334319
57.834603,6,1300.448998
56.772847,7,1300.641702
55.707101,7,1300.781084
56.640143,7,1301.047897
58.136682,6,1301.165649
57.26119,6,1301.416561
57.76313,6,1301.614923
58.886258,6,1301.740866
57.922084,5,1301.917877
57.895455,6,1302.058514
56.965475,5,1302.351991
58.14372,6,1302.471122
59.016892,6,1302.600978
55.6951,7,1302.751618
50.412267,8,1302.927593
58.143802,6,1303.068439
59.006646,6,1303.1968
57.025498,5,1303.346735
58.113701,6,1303.534292
57.142356,5,1303.761508
58.423428,6,1303.886705
58.57726,6,1304.015077
57.946215,6,1304.28769
57.166237,5,1304.449701
59.086085,6,1304.584056
59.0734,6,1304.715112
58.864795,6,1304.850456
56.129236,7,1304.98011
55.367793,7,1305.095671
57.895708,5,1305.222922
57.844625,6,1305.364352
57.075616,5,1305.602725
59.084147,6,1305.732344
57.598597,5,1305.934082
56.487109,7,1306.173981
57.123894,5,1306.334865
-7.85445,5,1306.426559
57.142493,5,1306.71438
57.543465,5,1306.927774
57.713674,5,1307.157988
58.216182,6,1307.391561
57.147622,5,1307.633644
56.140717,7,1307.850967
57.912691,5,1308.023572
57.941279,5,1308.198262
57.990067,6,1308.304757
52.541923,8,1308.568542
57.941734,5,1308.750256
57.090078,5,1308.993356
56.749984,5,1309.122731
57.589869,6,1309.390633
-8.071512,5,1309.484399
58.563331,6,1309.669771
57.094029,5,1309.836507
59.037902,6,1309.953298
57.076903,5,1310.123939
57.890558,6,1310.333217
52.24972,8,1310.470177
55.469161,7,1310.746845
57.666807,5,1310.948238
56.6809,5,1311.151697
50.373511,8,1311.367364
51.330031,8,1311.584339
58.925822,6,1311.715876
57.881954,6,1311.8286
55.860026,7,1312.076764
58.974561,6,1312.209901
58.07538,6,1312.360222
55.658333,7,1312.518255
57.751821,5,1312.622903
57.045791,5,1312.851133
52.113096,8,1313.019994
56.740693,5,1313.132719
57.197513,5,1313.277497
58.152537,6,1313.386312
56.925274,5,1313.598723
51.345116,8,1313.822701
56.465022,7,1313.976565
51.639798,8,1314.151492
58.213526,6,1314.299078
58.223771,6,1314.431328
57.136341,5,1314.651431
57.847585,5,1314.771616
57.086765,5,1314.937161
57.388698,6,1315.056195
58.182038,6,1315.175492
51.631646,8,1315.479146
-13.682239,8,1315.778027
56.96004,5,1315.934277
57.975354,6,1316.027969
57.624816,5,1316.192712
58.392678,6,1316.323365
58.2864,6,1316.436645
57.983224,6,1316.666153
58.043027,6,1316.792603
55.800247,7,1316.947969
57.770776,6,1317.074291
58.257931,6,1317.212083
56.203042,5,1317.449898
57.890941,6,1317.539318
55.461841,7,1317.677576
56.750009,5,1317.890985
57.875182,5,1318.053818
58.00275,6,1318.164014
57.949357,5,1318.401863
57.814888,5,1318.57065
58.333794,6,1318.674383
58.727523,6,1318.848276
56.668239,5,1319.024425
58.915652,6,1319.167526
55.247328,7,1319.443073
57.558601,6,1319.587157
52.261374,8,1319.750178
55.01144,7,1319.99179
58.913735,6,1320.084619
55.828103,7,1320.247471
57.943953,5,1320.408456
59.071447,6,1320.525157
56.86013,5,1320.646473
58.868801,6,1320.76781
58.496621,6,1320.985501
57.051291,5,1321.240971
58.159717,6,1321.354765
56.884705,5,1321.547236
57.934177,5,1321.725521
51.528652,8,1321.894563
50.143751,8,1322.05802
56.997015,5,1322.227068
57.118416,5,1322.408606
56.985829,5,1322.714317
57.92439,6,1322.836767
56.107299,7,1322.962283
51.421207,8,1323.166975
58.428583,6,1323.294747
55.864202,7,1323.574517
59.059302,6,1323.697277
51.815101,8,1323.851486
57.092047,6,1324.074029
56.208655,7,1324.276707
58.044228,6,1324.394613
58.081603,6,1324.534565
50.493352,8,1324.77785
56.780048,5,1324.947882
56.522327,5,1325.054577
52.73711,8,1325.263204
59.077996,6,1325.398066
58.963747,6,1325.52724
57.931355,5,1325.755969
57.995571,6,1325.997262
50.82847,8,1326.164861
52.570778,8,1326.323927
51.513777,8,1326.563885
58.190887,6,1326.709548
59.070887,6,1326.826367
58.088359,6,1326.966872
58.93733,6,1327.104595
58.241209,6,1327.232378
-8.010149,6,1327.41686
55.600854,7,1327.567671
57.917501,5,1327.729429
58.904282,6,1327.860116
58.264483,6,1327.976804
57.717909,5,1328.166179
55.673128,7,1328.374949
57.743161,5,1328.612308
56.956102,5,1328.787535
58.968301,6,1328.904956
56.949078,5,1329.142325
56.953896,5,1329.384492
51.339487,8,1329.579339
58.237343,6,1329.68889
58.284779,6,1329.86157
51.280609,8,1330.03077
56.931296,5,1330.193572
51.512764,8,1330.352472
57.866469,6,1330.48944
57.93442,5,1330.776418
57.951927,5,1330.960078
58.085055,6,1331.14793
56.487406,7,1331.298194
-8.883927,6,1331.505896
56.308631,7,1331.662143
51.639763,8,1331.871391
51.861682,8,1331.987215
55.137864,7,1332.193291
56.392295,7,1332.340412
58.137513,6,1332.539211
55.137901,7,1332.819748
57.383823,6,1333.072731
57.007496,5,1333.232981
57.812238,6,1333.360465
57.156561,5,1333.616724
56.804029,7,1333.816031
52.803686,8,1333.97163
57.296494,6,1334.184461
59.06941,6,1334.302458
57.886255,5,1334.467285
57.13729,5,1334.624751
50.299671,8,1334.833393
59.062296,6,1334.95079
55.34238,7,1335.100926
52.250523,8,1335.397316
57.67827,6,1335.582159
57.285708,5,1335.706858
50.893435,8,1335.946883
58.36902,6,1336.088096
58.91716,6,1336.222612
57.412124,6,1336.441759
58.599766,6,1336.665092
56.601177,7,1336.82425
55.250113,7,1336.970857
59.078873,6,1337.100587
59.001395,6,1337.320402
58.166767,6,1337.449735
55.262387,7,1337.660561
51.317773,8,1337.854188
58.849083,6,1337.943318
57.053051,5,1338.185115
50.686568,8,1338.351372
55.121638,7,1338.544573
51.426154,8,1338.738364
55.853432,7,1338.87758
57.3191,5,1339.131462
58.095567,6,1339.247649
-5.920175,6,1339.502
57.940382,5,1339.752938
59.078465,6,1339.880491
57.935666,5,1340.032231
57.918091,5,1340.284368
59.080669,6,1340.423441
51.62776,8,1340.588818
57.419541,6,1340.732906
55.708062,7,1340.884505
59.020267,6,1341.014276
51.519134,8,1341.272908
57.411498,6,1341.392123
57.096465,6,1341.593309
57.744085,5,1341.829946
56.818895,5,1342.023415
57.340275,6,1342.245768
56.831892,5,1342.395829
58.438034,6,1342.538038
58.093839,6,1342.768107
55.438935,7,1342.923883
55.244189,7,1343.07229
57.183932,6,1343.186026
57.93838,5,1343.359076
57.937932,5,1343.602133
59.053293,6,1343.737347
-8.298146,5,1343.924132
57.938128,5,1344.133834
55.990534,7,1344.284109
58.731358,6,1344.416312
59.039254,6,1344.504959
57.906213,5,1344.626652
57.075748,5,1344.798662
57.673104,6,1344.94692
57.269407,6,1345.082708
58.279061,6,1345.211003
55.947491,7,1345.410498
57.753051,6,1345.521554
58.297464,6,1345.648001
51.269406,8,1345.805808
50.894143,8,1346.000784
59.079925,6,1346.13048
57.896711,5,1346.388179
57.043218,5,1346.653144
51.82176,8,1346.855946
57.200442,5,1346.982075
59.043349,6,1347.09801
56.757476,5,1347.337427
57.349355,6,1347.595863
57.240485,5,1347.8466
57.263822,5,1348.074431
56.980842,5,1348.292996
59.066838,6,1348.423867
57.680876,6,1348.534523
51.589081,8,1348.786447
56.798892,5,1349.008673
50.370161,8,1349.257023
58.082501,6,1349.375786
56.870127,5,1349.58955
57.790443,6,1349.700929
58.902351,6,1349.824708
56.306574,7,1350.013453
59.067669,6,1350.137634
56.067679,7,1350.342394
58.023638,6,1350.568965
50.469106,8,1350.764825
56.229563,5,1350.894517
59.016346,6,1350.986715
50.388885,8,1351.166261
56.271889,7,1351.400067
55.884249,7,1351.543764
58.009916,6,1351.7426
57.302424,5,1351.90472
58.176351,6,1352.031451
58.104453,6,1352.149114
58.085852,6,1352.285699
59.088971,6,1352.416153
57.702461,6,1352.553362
57.156651,7,1352.676536
58.158643,6,1352.786877
50.749521,8,1352.953881
57.979494,6,1353.04652
59.062004,6,1353.177854
57.515544,6,1353.379062
51.173899,8,1353.628845
55.719422,7,1353.846739
59.047614,6,1353.975707
57.051954,5,1354.213108
51.186151,8,1354.456539
55.136541,7,1354.754811
55.897359,7,1355.013902
56.79679,5,1355.111305
-13.814467,8,1355.357263
57.648393,6,1355.567297
59.061922,6,1355.680482
56.79387,5,1355.92597
57.762306,5,1356.15469
57.266177,6,1356.409965
58.092083,6,1356.538886
58.017815,6,1356.62716
