run_id,tube_sequence,body_id,seed,requested_control_mode,control_mode,rl_policy_path,calibration_mode,nominal_pressure_kpa,rule_distance_compensation,rule_target_attenuation,tube_mass_kg,spawn_lateral_offset_m,reference_impulse_x_ns,reference_impulse_z_ns,pulse_duration_s,jet_to_bin_lead_m,nozzle_radius_m,spread_rate,spawn_step,spawn_time_s,evaluation_class_id,evaluation_class,detected_class_id,detected_class,confidence,detection_hits,first_detection_step,last_detection_step,selected_jet,policy_action,jet_intensity,trigger_lead_m,jet_command_step,jet_command_x,jet_command_y,jet_command_z,jet_step,jet_x,jet_y,jet_z,jet_distance_m,jet_axial_distance_m,jet_radial_offset_m,jet_plume_radius_m,jet_distance_factor,jet_radial_factor,jet_attenuation,jet_peak_force_n,jet_impulse_ns,jet_start_velocity_x_mps,jet_start_velocity_y_mps,jet_start_velocity_z_mps,jet_end_x,jet_end_y,jet_end_z,jet_end_velocity_x_mps,jet_end_velocity_y_mps,jet_end_velocity_z_mps,post_jet_min_x,post_jet_max_x,post_jet_min_z,post_jet_max_z,selected_bin_contact_steps,selected_bin_contact_points,first_selected_bin_contact_step,first_selected_bin_contact_x,first_selected_bin_contact_y,first_selected_bin_contact_z,crossed_bin_entry,first_bin_entry_step,first_bin_entry_x,first_bin_entry_y,first_bin_entry_z,inside_selected_bin_xy,below_selected_bin_rim,final_bin,outcome,failure_stage,success,final_step,final_x,final_y,final_z
20260730_051529_030951_seed42,1,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,240,1.000000,2,polystyrene tube 1,,,0.000000,0,,,3,,0.700000,0.020000,360,-2.364984,1.123965,9.245298,361,-2.364984,1.128131,9.245298,1.290748,1.289997,0.044036,0.214800,1.523443,0.919378,1.400620,15.566602,1.462345,0.000000,1.000000,0.000000,-2.077191,1.248492,9.419280,4.118733,0.990678,2.279055,-2.364984,0.996474,8.917313,9.808400,128,408,482,-0.523160,1.619796,9.761919,1,491,-0.390996,1.650544,9.791714,1,1,3,correct_bin,collected,1,719,0.996474,1.896015,8.917313
20260730_051529_030951_seed42,2,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,768,3.200000,2,polystyrene tube 1,,,0.000000,0,,,3,,0.800000,0.020000,888,-2.364984,1.123965,9.245298,889,-2.364984,1.128131,9.245298,1.290748,1.289997,0.044036,0.214800,1.523443,0.919378,1.400620,20.242839,1.713171,0.000000,1.000000,0.000000,-2.005729,1.248419,9.478874,4.869890,0.989096,2.855644,-2.364984,0.065068,9.176741,9.806869,613,2629,997,-0.319415,1.567544,9.737919,1,994,-0.382273,1.555658,9.753159,1,1,,missed_bin,below_rim_not_confirmed,0,1610,0.055638,2.419321,9.177380
20260730_051529_030951_seed42,3,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,1659,6.912500,2,polystyrene tube 1,,,0.000000,0,,,3,,0.900000,0.020000,1779,-2.364984,1.123965,9.245298,1780,-2.364984,1.128131,9.245298,1.290748,1.289997,0.044036,0.214800,1.523443,0.919378,1.400620,25.511244,1.936821,0.000000,1.000000,0.000000,-1.933454,1.248340,9.538277,5.553545,0.987476,3.355066,-2.364984,0.374601,9.182484,10.066368,528,2300,1901,0.278197,1.617290,9.826699,1,1873,-0.383324,1.506929,9.951453,1,1,,missed_bin,below_rim_not_confirmed,0,2501,0.074966,2.527741,9.183118
20260730_051529_030951_seed42,4,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,2550,10.625000,2,polystyrene tube 1,,,0.000000,0,,,3,,0.700000,0.020000,2670,-2.189984,1.123965,9.245298,2671,-2.189984,1.128131,9.245298,1.465659,1.464997,0.044036,0.235800,1.220290,0.932625,1.138072,12.554146,1.285373,0.000000,1.000000,0.000000,-1.950323,1.248537,9.378849,3.578557,0.991488,1.907374,-2.189984,-0.094606,9.189643,9.722602,539,3845,2780,-0.815235,1.572570,9.606746,1,2872,-0.389681,1.844492,9.686660,1,1,,missed_bin,below_rim_not_confirmed,0,3392,-0.167389,2.235529,9.190836
20260730_051529_030951_seed42,5,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,3441,14.337500,2,polystyrene tube 1,,,0.000000,0,,,3,,0.800000,0.020000,3561,-2.189984,1.123965,9.245298,3562,-2.189984,1.128131,9.245298,1.465659,1.464997,0.044036,0.235800,1.220290,0.932625,1.138072,16.339872,1.549593,0.000000,1.000000,0.000000,-1.886016,1.248478,9.432878,4.374961,0.990324,2.485243,-2.189984,0.613525,8.865821,9.785136,102,312,3668,-0.453119,1.559983,9.772200,1,3672,-0.381329,1.574321,9.779451,1,1,3,correct_bin,collected,1,3838,0.613525,1.998997,8.865821
20260730_051529_030951_seed42,6,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,3887,16.195833,2,polystyrene tube 1,,,0.000000,0,,,3,,0.900000,0.020000,4007,-2.189984,1.123965,9.245298,4008,-2.189984,1.128131,9.245298,1.465659,1.464997,0.044036,0.235800,1.220290,0.932625,1.138072,20.601387,1.787327,0.000000,1.000000,0.000000,-1.819513,1.248410,9.488216,5.090007,0.988847,3.031029,-2.189984,0.624146,8.877285,9.847914,122,415,4120,0.032005,1.583050,9.763605,1,4101,-0.392772,1.507665,9.840371,1,1,3,correct_bin,collected,1,4295,0.624146,2.083079,8.877285
20260730_051529_030951_seed42,7,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.000000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,4344,18.100000,2,polystyrene tube 1,,,0.000000,0,,,3,,0.700000,0.020000,4464,-2.014984,1.123965,9.245298,4465,-2.014984,1.128131,9.245298,1.640588,1.639997,0.044036,0.256800,0.999359,0.942885,0.942281,10.327733,1.114423,0.000000,1.000000,0.000000,-1.815041,1.248557,9.347666,3.067163,0.992088,1.525582,-2.014984,-0.924575,9.213256,9.492497,210,530,4567,-0.935369,1.545238,9.455367,0,,,,,0,0,,missed_bin,funnel_collision,0,5186,-1.013859,2.448052,9.213613
20260730_051529_030951_seed42,8,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.000000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,5235,21.812500,2,polystyrene tube 1,,,0.000000,0,,,3,,0.800000,0.020000,5355,-2.014984,1.123965,9.245298,5356,-2.014984,1.128131,9.245298,1.640588,1.639997,0.044036,0.256800,0.999359,0.942885,0.942281,13.450876,1.379099,0.000000,1.000000,0.000000,-1.757355,1.248522,9.393925,3.869654,0.991336,2.088592,-2.014984,0.410269,9.245298,9.822322,577,3887,5450,-0.727164,1.512734,9.675296,1,5483,-0.390225,1.618879,9.818690,1,1,,missed_bin,below_rim_not_confirmed,0,6077,0.410268,2.743126,9.489537
20260730_051529_030951_seed42,9,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.000000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,6126,25.525000,2,polystyrene tube 1,,,0.000000,0,,,3,,0.900000,0.020000,6246,-2.014984,1.123965,9.245298,6247,-2.014984,1.128131,9.245298,1.640588,1.639997,0.044036,0.256800,0.999359,0.942885,0.942281,16.980971,1.627312,0.000000,1.000000,0.000000,-1.697133,1.248466,9.444525,4.604013,0.990019,2.668943,-2.014984,0.616075,8.870246,9.820306,113,365,6338,-0.457228,1.500108,9.772613,1,6342,-0.377918,1.514814,9.780214,1,1,3,correct_bin,collected,1,6520,0.616075,1.954838,8.870246
