run_id,tube_sequence,body_id,seed,requested_control_mode,control_mode,rl_policy_path,calibration_mode,nominal_pressure_kpa,tube_mass_kg,spawn_lateral_offset_m,reference_impulse_x_ns,reference_impulse_z_ns,pulse_duration_s,nozzle_radius_m,spread_rate,spawn_step,spawn_time_s,evaluation_class_id,evaluation_class,detected_class_id,detected_class,confidence,detection_hits,first_detection_step,last_detection_step,selected_jet,policy_action,jet_intensity,jet_command_step,jet_command_x,jet_command_y,jet_command_z,jet_step,jet_x,jet_y,jet_z,jet_distance_m,jet_axial_distance_m,jet_radial_offset_m,jet_plume_radius_m,jet_distance_factor,jet_radial_factor,jet_attenuation,jet_peak_force_n,jet_impulse_ns,jet_start_velocity_x_mps,jet_start_velocity_y_mps,jet_start_velocity_z_mps,jet_end_x,jet_end_y,jet_end_z,jet_end_velocity_x_mps,jet_end_velocity_y_mps,jet_end_velocity_z_mps,post_jet_min_x,post_jet_max_x,post_jet_min_z,post_jet_max_z,selected_bin_contact_steps,selected_bin_contact_points,first_selected_bin_contact_step,first_selected_bin_contact_x,first_selected_bin_contact_y,first_selected_bin_contact_z,crossed_bin_entry,first_bin_entry_step,first_bin_entry_x,first_bin_entry_y,first_bin_entry_z,inside_selected_bin_xy,below_selected_bin_rim,final_bin,outcome,failure_stage,success,final_step,final_x,final_y,final_z
20260730_043855_185285_seed42,1,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,-0.350000,1.400000,1.000000,0.120000,0.060000,0.120000,240,1.000000,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,4982,-2.364984,1.122527,9.245298,4989,-2.364984,1.151693,9.245298,1.290203,1.289997,0.023040,0.214800,1.200000,0.977252,1.172703,17.162623,1.594774,0.000000,1.000000,0.000000,-2.046503,1.272025,9.445011,4.510823,0.990004,2.588472,-2.473447,0.363097,4.878349,9.773845,381,1069,5101,-0.430894,1.605458,9.764572,1,5104,-0.377496,1.616405,9.761623,1,1,,missed_bin,below_rim_not_confirmed,0,5710,-2.473447,2.655224,4.878349
20260730_043855_185285_seed42,2,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,-0.175000,1.400000,1.000000,0.120000,0.060000,0.120000,5767,24.029167,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,10509,-2.189984,1.120578,9.245298,10517,-2.189984,1.153912,9.245298,1.465152,1.464997,0.021341,0.235800,1.200000,0.983751,1.180502,17.159738,1.540974,0.000000,1.000000,0.000000,-1.879296,1.274248,9.438452,4.353430,0.990180,2.461459,-2.189984,0.744863,8.861588,9.810175,123,364,10623,-0.454029,1.585721,9.772182,1,10627,-0.382659,1.600072,9.779258,1,1,3,correct_bin,collected,1,10808,0.744863,1.989755,8.861588
20260730_043855_185285_seed42,3,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,0.000000,1.400000,1.000000,0.120000,0.060000,0.120000,11049,46.037500,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,15792,-2.014984,1.122527,9.245298,15799,-2.014984,1.151693,9.245298,1.640159,1.639997,0.023040,0.256800,0.999826,0.984030,0.983858,14.205458,1.385517,0.000000,1.000000,0.000000,-1.749539,1.272075,9.400489,3.891263,0.991172,2.101768,-2.014984,0.365651,9.172877,9.828452,575,3655,15893,-0.711912,1.536149,9.684950,1,15923,-0.390800,1.633435,9.821318,1,1,,missed_bin,below_rim_not_confirmed,0,16520,-0.106985,2.694371,9.173589
20260730_043855_185285_seed42,4,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,0.175000,1.400000,1.000000,0.120000,0.060000,0.120000,16761,69.837500,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,21499,-1.839984,1.120533,9.245298,21507,-1.839984,1.153866,9.245298,1.815123,1.814997,0.021375,0.277800,0.833742,0.988229,0.823928,11.867406,1.261694,0.000000,1.000000,0.000000,-1.611388,1.274279,9.370285,3.503559,0.991692,1.857883,-1.839984,0.135237,9.165345,9.783841,583,1884,21590,-0.837989,1.494623,9.584258,1,21668,-0.388441,1.750252,9.783051,1,1,,missed_bin,below_rim_not_confirmed,0,22228,0.131353,2.600100,9.166587
20260730_043855_185285_seed42,5,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,0.350000,1.400000,1.000000,0.120000,0.060000,0.120000,22469,93.620833,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,27211,-1.664984,1.122527,9.245298,27218,-1.664984,1.151693,9.245298,1.990130,1.989997,0.023040,0.298800,0.800000,0.988179,0.790543,11.441419,1.268019,0.000000,1.000000,0.000000,-1.439384,1.272109,9.367969,3.519774,0.991751,1.873124,-1.664984,0.002375,9.182382,9.783836,214,410,27287,-0.857601,1.435708,9.562926,1,27357,-0.388890,1.674163,9.782185,1,1,,missed_bin,below_rim_not_confirmed,0,27939,-0.437105,3.074791,9.185084
