run_id,tube_sequence,body_id,seed,requested_control_mode,control_mode,rl_policy_path,calibration_mode,nominal_pressure_kpa,tube_mass_kg,spawn_lateral_offset_m,reference_impulse_x_ns,reference_impulse_z_ns,pulse_duration_s,nozzle_radius_m,spread_rate,spawn_step,spawn_time_s,evaluation_class_id,evaluation_class,detected_class_id,detected_class,confidence,detection_hits,first_detection_step,last_detection_step,selected_jet,policy_action,jet_intensity,jet_command_step,jet_command_x,jet_command_y,jet_command_z,jet_step,jet_x,jet_y,jet_z,jet_distance_m,jet_axial_distance_m,jet_radial_offset_m,jet_plume_radius_m,jet_distance_factor,jet_radial_factor,jet_attenuation,jet_peak_force_n,jet_impulse_ns,jet_start_velocity_x_mps,jet_start_velocity_y_mps,jet_start_velocity_z_mps,jet_end_x,jet_end_y,jet_end_z,jet_end_velocity_x_mps,jet_end_velocity_y_mps,jet_end_velocity_z_mps,post_jet_min_x,post_jet_max_x,post_jet_min_z,post_jet_max_z,selected_bin_contact_steps,selected_bin_contact_points,first_selected_bin_contact_step,first_selected_bin_contact_x,first_selected_bin_contact_y,first_selected_bin_contact_z,crossed_bin_entry,first_bin_entry_step,first_bin_entry_x,first_bin_entry_y,first_bin_entry_z,inside_selected_bin_xy,below_selected_bin_rim,final_bin,outcome,failure_stage,success,final_step,final_x,final_y,final_z
20260730_041935_434586_seed42,1,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,0.000000,1.050000,0.510000,0.120000,0.060000,0.120000,240,1.000000,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,4983,-2.014984,1.122527,9.245298,4990,-2.014984,1.151693,9.245298,1.640159,1.639997,0.023040,0.256800,0.999826,0.984030,0.983858,9.635963,1.018701,0.000000,1.000000,0.000000,-1.814071,1.272101,9.297046,3.035044,0.991988,0.740859,-2.014984,-0.355027,9.201751,9.329911,254,642,5085,-1.015048,1.541323,9.224705,1,5403,-0.392746,2.620663,9.204006,0,0,,missed_bin,funnel_collision,0,5711,-0.355027,2.924672,9.201797
20260730_041935_434586_seed42,2,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,0.000000,1.050000,0.510000,0.120000,0.060000,0.120000,5952,24.800000,3,polystyrene tube 2,,,0.000000,0,,,4,,1.000000,11175,-2.014984,3.122527,9.245298,11182,-2.014984,3.151693,9.245298,1.640158,1.639996,0.023040,0.256800,0.999826,0.984030,0.983859,9.635972,1.018699,0.000000,1.000000,0.000000,-1.814072,3.272101,9.297056,3.035035,0.991988,0.740982,-2.014984,-0.364951,9.200543,9.329926,258,650,11277,-1.015043,3.541327,9.224697,1,11588,-0.392961,4.595736,9.203052,0,0,,missed_bin,funnel_collision,0,11903,-0.364951,4.871472,9.200656
20260730_041935_434586_seed42,3,18,42,ground_truth,ground_truth,,1,55.000000,0.300000,0.000000,1.050000,0.510000,0.120000,0.060000,0.120000,12144,50.600000,4,lysis tube,,,0.000000,0,,,5,,1.000000,17852,-2.014984,5.122527,9.212298,17859,-2.014984,5.151693,9.212298,1.640776,1.639995,0.050600,0.256799,0.999155,0.925289,0.924507,9.070552,0.988769,0.000000,1.000000,0.000000,-1.823438,5.272122,9.259513,2.937890,0.992556,0.679806,-2.014984,-0.846836,9.118717,9.284080,77,167,17951,-1.088691,5.529162,9.201343,0,,,,,0,0,,missed_bin,funnel_collision,0,18580,-0.884886,6.727293,9.118717
