run_id,tube_sequence,body_id,seed,requested_control_mode,control_mode,rl_policy_path,calibration_mode,nominal_pressure_kpa,rule_distance_compensation,rule_target_attenuation,tube_mass_kg,spawn_lateral_offset_m,reference_impulse_x_ns,reference_impulse_z_ns,pulse_duration_s,jet_to_bin_lead_m,nozzle_radius_m,spread_rate,spawn_step,spawn_time_s,evaluation_class_id,evaluation_class,detected_class_id,detected_class,confidence,detection_hits,first_detection_step,last_detection_step,selected_jet,policy_action,jet_intensity,trigger_lead_m,jet_command_step,jet_command_x,jet_command_y,jet_command_z,jet_step,jet_x,jet_y,jet_z,jet_distance_m,jet_axial_distance_m,jet_radial_offset_m,jet_plume_radius_m,jet_distance_factor,jet_radial_factor,jet_attenuation,jet_peak_force_n,jet_impulse_ns,jet_start_velocity_x_mps,jet_start_velocity_y_mps,jet_start_velocity_z_mps,jet_end_x,jet_end_y,jet_end_z,jet_end_velocity_x_mps,jet_end_velocity_y_mps,jet_end_velocity_z_mps,post_jet_min_x,post_jet_max_x,post_jet_min_z,post_jet_max_z,selected_bin_contact_steps,selected_bin_contact_points,first_selected_bin_contact_step,first_selected_bin_contact_x,first_selected_bin_contact_y,first_selected_bin_contact_z,crossed_bin_entry,first_bin_entry_step,first_bin_entry_x,first_bin_entry_y,first_bin_entry_z,inside_selected_bin_xy,below_selected_bin_rim,final_bin,outcome,failure_stage,success,final_step,final_x,final_y,final_z
20260730_052135_121382_seed42,1,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,240,1.000000,4,lysis tube,,,0.000000,0,,,5,,0.700000,0.020000,360,-2.364984,5.123964,9.212298,361,-2.364984,5.128131,9.212298,1.291533,1.289995,0.062997,0.214799,1.521841,0.841952,1.281318,14.933672,1.517333,0.000000,1.000000,0.000000,-2.082501,5.248489,9.389919,4.235117,0.990500,2.542734,-2.364984,0.565626,8.847327,9.908252,167,543,468,-0.736850,5.564204,9.759675,1,498,-0.388226,5.663578,9.898254,1,1,5,correct_bin,collected,1,707,0.565626,5.950796,8.847327
20260730_052135_121382_seed42,2,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,756,3.150000,4,lysis tube,,,0.000000,0,,,5,,0.800000,0.020000,876,-2.189984,5.123964,9.212298,877,-2.189984,5.128131,9.212298,1.466349,1.464995,0.062997,0.235799,1.219278,0.866967,1.057074,15.780925,1.608228,0.000000,1.000000,0.000000,-1.889239,5.248474,9.405219,4.510543,0.990122,2.759869,-2.189984,0.584564,8.853073,9.925870,160,555,972,-0.643425,5.516052,9.804482,1,988,-0.386732,5.571200,9.889662,1,1,5,correct_bin,collected,1,1199,0.584564,6.022201,8.853073
20260730_052135_121382_seed42,3,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.000000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,1248,5.200000,4,lysis tube,,,0.000000,0,,,5,,0.900000,0.020000,1368,-2.014984,5.123964,9.212298,1369,-2.014984,5.128131,9.212298,1.641205,1.639995,0.062997,0.256799,0.998690,0.886600,0.885438,16.480049,1.687230,0.000000,1.000000,0.000000,-1.698828,5.248461,9.418063,4.751881,0.989801,2.947985,-2.014984,0.397118,0.714130,9.941535,111,429,1450,-0.645946,5.459987,9.805675,1,1464,-0.387907,5.509409,9.890550,1,1,,missed_bin,below_rim_not_confirmed,0,2090,-1.610491,7.028830,0.714130
20260730_052135_121382_seed42,4,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,2092,8.716667,4,lysis tube,,,0.000000,0,,,5,,0.900000,0.020000,2212,-1.839984,5.123964,9.212298,2213,-1.839984,5.128131,9.212298,1.816088,1.814995,0.062997,0.277799,0.832944,0.902261,0.751532,13.803732,1.493900,0.000000,1.000000,0.000000,-1.571061,5.248501,9.378571,4.158473,0.990791,2.491526,-1.909160,0.276947,0.074052,9.925461,151,623,2283,-0.862639,5.415520,9.666695,1,2326,-0.384140,5.561570,9.920620,1,1,,missed_bin,below_rim_not_confirmed,0,2934,-1.909160,6.395198,0.074495
20260730_052135_121382_seed42,5,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,2936,12.233333,4,lysis tube,,,0.000000,0,,,5,,1.000000,0.020000,3056,-1.664984,5.123964,9.212298,3057,-1.664984,5.128131,9.212298,1.990992,1.989995,0.062997,0.298799,0.705266,0.914935,0.645272,14.509830,1.570869,0.000000,1.000000,0.000000,-1.381269,5.248489,9.391033,4.389776,0.990487,2.676594,-1.664984,0.306965,9.161209,9.980906,556,5391,3112,-0.905375,5.354613,9.624245,1,3155,-0.383264,5.506654,9.963287,1,1,,missed_bin,below_rim_not_confirmed,0,3778,0.116649,5.983042,9.163808
