run_id,tube_sequence,body_id,seed,requested_control_mode,control_mode,rl_policy_path,calibration_mode,nominal_pressure_kpa,rule_distance_compensation,rule_target_attenuation,tube_mass_kg,spawn_lateral_offset_m,reference_impulse_x_ns,reference_impulse_z_ns,pulse_duration_s,jet_to_bin_lead_m,nozzle_radius_m,spread_rate,spawn_step,spawn_time_s,evaluation_class_id,evaluation_class,detected_class_id,detected_class,confidence,detection_hits,first_detection_step,last_detection_step,selected_jet,policy_action,jet_intensity,trigger_lead_m,jet_command_step,jet_command_x,jet_command_y,jet_command_z,jet_step,jet_x,jet_y,jet_z,jet_distance_m,jet_axial_distance_m,jet_radial_offset_m,jet_plume_radius_m,jet_distance_factor,jet_radial_factor,jet_attenuation,jet_peak_force_n,jet_impulse_ns,jet_start_velocity_x_mps,jet_start_velocity_y_mps,jet_start_velocity_z_mps,jet_end_x,jet_end_y,jet_end_z,jet_end_velocity_x_mps,jet_end_velocity_y_mps,jet_end_velocity_z_mps,post_jet_min_x,post_jet_max_x,post_jet_min_z,post_jet_max_z,selected_bin_contact_steps,selected_bin_contact_points,first_selected_bin_contact_step,first_selected_bin_contact_x,first_selected_bin_contact_y,first_selected_bin_contact_z,crossed_bin_entry,first_bin_entry_step,first_bin_entry_x,first_bin_entry_y,first_bin_entry_z,inside_selected_bin_xy,below_selected_bin_rim,final_bin,outcome,failure_stage,success,final_step,final_x,final_y,final_z
20260730_052540_133633_seed42,11,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,5690,23.708333,2,polystyrene tube 1,,,0.000000,0,,,3,,0.700000,0.020000,5810,-2.364984,1.123965,9.245298,5811,-2.364984,1.128131,9.245298,1.290748,1.289997,0.044036,0.214800,1.523443,0.919378,1.400620,15.566602,1.462345,0.000000,1.000000,0.000000,-2.077191,1.248492,9.419280,4.118733,0.990678,2.279055,-2.364984,0.996474,8.917313,9.808400,128,408,5932,-0.523160,1.619796,9.761919,1,5941,-0.390996,1.650544,9.791714,1,1,3,correct_bin,collected,1,6169,0.996474,1.896015,8.917313
20260730_052540_133633_seed42,12,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,6218,25.908333,2,polystyrene tube 1,,,0.000000,0,,,3,,0.800000,0.020000,6338,-2.189984,1.123965,9.245298,6339,-2.189984,1.128131,9.245298,1.465659,1.464997,0.044036,0.235800,1.220290,0.932625,1.138072,16.339872,1.549593,0.000000,1.000000,0.000000,-1.886016,1.248478,9.432878,4.374961,0.990324,2.485243,-2.189984,0.613525,8.865821,9.785136,102,312,6445,-0.453119,1.559983,9.772200,1,6449,-0.381329,1.574321,9.779451,1,1,3,correct_bin,collected,1,6615,0.613525,1.998997,8.865821
20260730_052540_133633_seed42,13,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.000000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,6664,27.766667,2,polystyrene tube 1,,,0.000000,0,,,3,,0.900000,0.020000,6784,-2.014984,1.123965,9.245298,6785,-2.014984,1.128131,9.245298,1.640588,1.639997,0.044036,0.256800,0.999359,0.942885,0.942281,16.980971,1.627312,0.000000,1.000000,0.000000,-1.697133,1.248466,9.444525,4.604013,0.990019,2.668943,-2.014984,0.616075,8.870246,9.820306,113,365,6876,-0.457228,1.500108,9.772613,1,6880,-0.377918,1.514814,9.780214,1,1,3,correct_bin,collected,1,7058,0.616075,1.954838,8.870246
20260730_052540_133633_seed42,14,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,7107,29.612500,2,polystyrene tube 1,,,0.000000,0,,,3,,0.900000,0.020000,7227,-1.839984,1.123965,9.245298,7228,-1.839984,1.128131,9.245298,1.815531,1.814997,0.044036,0.277800,0.833405,0.950986,0.792556,14.223985,1.461940,0.000000,1.000000,0.000000,-1.566797,1.248509,9.407066,4.111513,0.991000,2.284945,-1.839984,0.531889,8.913234,9.860719,338,1746,7307,-0.702644,1.452407,9.690859,1,7331,-0.386901,1.532459,9.833117,1,1,3,correct_bin,collected,1,7711,0.531889,1.780899,8.913234
20260730_052540_133633_seed42,15,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,7760,32.333333,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,0.020000,7880,-1.664984,1.123965,9.245298,7881,-1.664984,1.128131,9.245298,1.990484,1.989997,0.044036,0.298800,0.705594,0.957490,0.675599,14.891411,1.536040,0.000000,1.000000,0.000000,-1.378146,1.248497,9.418574,4.328689,0.990703,2.460510,-1.664984,0.770943,8.864723,9.891534,184,665,7945,-0.734104,1.391395,9.671289,1,7969,-0.386807,1.475024,9.848224,1,1,3,correct_bin,collected,1,8228,0.770943,2.080041,8.864723
20260730_052540_133633_seed42,16,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,8277,34.487500,3,polystyrene tube 2,,,0.000000,0,,,4,,0.700000,0.060000,8387,-2.364984,3.082298,9.245298,8388,-2.364984,3.086464,9.245298,1.292764,1.289996,0.084543,0.214800,1.519332,0.733575,1.114544,14.359004,1.457446,0.000000,1.000000,0.000000,-2.098552,3.206852,9.401415,4.095173,0.991130,2.274875,-2.364984,0.677222,8.865897,9.825012,93,355,8508,-0.580267,3.574468,9.746275,1,8522,-0.392496,3.620971,9.803528,1,1,4,correct_bin,collected,1,8702,0.677222,4.065135,8.865897
20260730_052540_133633_seed42,17,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,8751,36.462500,3,polystyrene tube 2,,,0.000000,0,,,4,,0.800000,0.060000,8861,-2.189984,3.082298,9.245298,8862,-2.189984,3.086464,9.245298,1.467434,1.464996,0.084543,0.235800,1.217693,0.773292,0.941633,15.170819,1.544250,0.000000,1.000000,0.000000,-1.905093,3.206835,9.416972,4.350658,0.990732,2.479814,-2.189984,0.588064,8.860701,9.795704,89,336,8968,-0.489121,3.518518,9.769408,1,8974,-0.384595,3.539881,9.783750,1,1,4,correct_bin,collected,1,9136,0.588064,3.986165,8.860701
20260730_052540_133633_seed42,18,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.000000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,9185,38.270833,3,polystyrene tube 2,,,0.000000,0,,,4,,0.900000,0.060000,9295,-2.014984,3.082298,9.245298,9296,-2.014984,3.086464,9.245298,1.642174,1.639996,0.084543,0.256800,0.997639,0.805116,0.803216,15.872514,1.621715,0.000000,1.000000,0.000000,-1.714226,3.206820,9.430311,4.579512,0.990388,2.662631,-2.014984,0.535424,8.855374,9.811408,100,312,9388,-0.466492,3.462528,9.771023,1,9392,-0.388837,3.476954,9.781475,1,1,4,correct_bin,collected,1,9563,0.535424,3.880391,8.855374
20260730_052540_133633_seed42,19,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,9612,40.050000,3,polystyrene tube 2,,,0.000000,0,,,4,,0.900000,0.060000,9722,-1.839984,3.082298,9.245298,9723,-1.839984,3.086464,9.245298,1.816964,1.814996,0.084543,0.277800,0.832221,0.830910,0.691500,13.484137,1.455328,0.000000,1.000000,0.000000,-1.579792,3.206858,9.396174,4.086744,0.991273,2.273295,-1.839984,0.555816,8.901014,9.855002,286,1268,9803,-0.709241,3.414359,9.686744,1,9828,-0.392535,3.496345,9.831404,1,1,4,correct_bin,collected,1,10151,0.555816,3.742542,8.901014
20260730_052540_133633_seed42,20,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.350000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,10200,42.500000,3,polystyrene tube 2,,,0.000000,0,,,4,,1.000000,0.060000,10310,-1.664984,3.082298,9.245298,10311,-1.664984,3.086464,9.245298,1.991791,1.989996,0.084543,0.298800,0.704752,0.852048,0.600483,14.166780,1.529747,0.000000,1.000000,0.000000,-1.390044,3.206845,9.408626,4.305028,0.990955,2.449599,-1.664984,0.513298,8.854450,9.889147,183,532,10375,-0.749584,3.350011,9.660267,1,10401,-0.383945,3.437470,9.850727,1,1,4,correct_bin,collected,1,10676,0.513298,3.781582,8.854450
20260730_052540_133633_seed42,21,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.350000,2.100000,1.700000,0.120000,0.500000,0.060000,0.120000,10725,44.687500,4,lysis tube,,,0.000000,0,,,5,,0.700000,0.060000,10835,-2.364984,5.082298,9.212298,10836,-2.364984,5.086464,9.212298,1.293548,1.289995,0.095797,0.214799,1.517738,0.671797,1.019611,15.160331,1.536683,0.000000,1.000000,0.000000,-2.104516,5.206838,9.399581,4.137641,0.990750,2.884132,-2.364984,0.722575,8.868404,9.861857,165,470,10957,-0.507770,5.578745,9.848031,1,10965,-0.377449,5.608966,9.859173,1,1,5,correct_bin,collected,1,11182,0.722575,5.987024,8.868404
20260730_052540_133633_seed42,22,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,-0.175000,2.100000,1.700000,0.120000,0.500000,0.060000,0.120000,11231,46.795833,4,lysis tube,,,0.000000,0,,,5,,0.800000,0.060000,11341,-2.189984,5.082298,9.212298,11342,-2.189984,5.086464,9.212298,1.468124,1.464995,0.095797,0.235799,1.216685,0.718852,0.874616,15.985435,1.627441,0.000000,1.000000,0.000000,-1.908986,5.206821,9.418740,4.411072,0.990316,3.114938,-2.189984,0.386799,8.832560,9.848923,315,1615,11451,-0.374223,5.529765,9.839638,1,11451,-0.374223,5.529765,9.839638,1,1,5,correct_bin,collected,1,11772,0.362633,6.241800,8.832560
20260730_052540_133633_seed42,23,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.000000,2.100000,1.700000,0.120000,0.500000,0.060000,0.120000,11821,49.254167,4,lysis tube,,,0.000000,0,,,5,,1.000000,0.060000,11931,-2.014984,5.082298,9.212298,11932,-2.014984,5.086464,9.212298,1.642791,1.639995,0.095797,0.256799,0.996971,0.757055,0.754763,20.413665,1.946813,0.000000,1.000000,0.000000,-1.653278,5.206748,9.492098,5.417389,0.988590,3.893099,-2.014984,4.288196,0.073969,10.096629,198,997,12048,0.404678,5.556245,9.915824,1,12014,-0.383161,5.421736,9.986836,1,1,,missed_bin,below_rim_not_confirmed,0,12653,4.288196,8.225430,0.074617
20260730_052540_133633_seed42,24,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.175000,2.100000,1.700000,0.120000,0.500000,0.060000,0.120000,12655,52.729167,4,lysis tube,,,0.000000,0,,,5,,1.000000,0.060000,12765,-1.839984,5.082298,9.212298,12766,-1.839984,5.086464,9.212298,1.817522,1.814995,0.095797,0.277799,0.831761,0.788336,0.655707,17.310190,1.778705,0.000000,1.000000,0.000000,-1.526403,5.206792,9.448781,4.874047,0.989625,3.495510,-1.839984,0.645456,8.906951,9.968099,121,363,12882,0.332290,5.556178,9.835843,1,12848,-0.386136,5.422231,9.895844,1,1,5,correct_bin,collected,1,13090,0.645456,5.922060,8.906951
20260730_052540_133633_seed42,25,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.350000,2.100000,1.700000,0.120000,0.500000,0.060000,0.120000,13139,54.745833,4,lysis tube,,,0.000000,0,,,5,,1.000000,0.060000,13249,-1.664984,5.082298,9.212298,13250,-1.664984,5.086464,9.212298,1.992300,1.989995,0.095797,0.298799,0.704425,0.814179,0.573528,14.837370,1.605489,0.000000,1.000000,0.000000,-1.392593,5.206828,9.410765,4.340933,0.990510,3.064248,-1.664984,0.495670,8.765053,9.996899,158,454,13311,-0.797736,5.337748,9.719615,1,13337,-0.389073,5.432030,9.935324,1,1,5,correct_bin,collected,1,13593,-0.099354,6.398889,8.765053
