run_id,tube_sequence,body_id,seed,requested_control_mode,control_mode,rl_policy_path,calibration_mode,nominal_pressure_kpa,rule_distance_compensation,rule_target_attenuation,tube_mass_kg,spawn_lateral_offset_m,reference_impulse_x_ns,reference_impulse_z_ns,pulse_duration_s,jet_to_bin_lead_m,nozzle_radius_m,spread_rate,spawn_step,spawn_time_s,evaluation_class_id,evaluation_class,detected_class_id,detected_class,confidence,detection_hits,first_detection_step,last_detection_step,selected_jet,policy_action,jet_intensity,trigger_lead_m,jet_command_step,jet_command_x,jet_command_y,jet_command_z,jet_step,jet_x,jet_y,jet_z,jet_distance_m,jet_axial_distance_m,jet_radial_offset_m,jet_plume_radius_m,jet_distance_factor,jet_radial_factor,jet_attenuation,jet_peak_force_n,jet_impulse_ns,jet_start_velocity_x_mps,jet_start_velocity_y_mps,jet_start_velocity_z_mps,jet_end_x,jet_end_y,jet_end_z,jet_end_velocity_x_mps,jet_end_velocity_y_mps,jet_end_velocity_z_mps,post_jet_min_x,post_jet_max_x,post_jet_min_z,post_jet_max_z,selected_bin_contact_steps,selected_bin_contact_points,first_selected_bin_contact_step,first_selected_bin_contact_x,first_selected_bin_contact_y,first_selected_bin_contact_z,crossed_bin_entry,first_bin_entry_step,first_bin_entry_x,first_bin_entry_y,first_bin_entry_z,inside_selected_bin_xy,below_selected_bin_rim,final_bin,outcome,failure_stage,success,final_step,final_x,final_y,final_z
20260730_052347_949568_seed42,1,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,240,1.000000,4,lysis tube,,,0.000000,0,,,5,,1.000000,-0.020000,369,-1.839984,5.161464,9.212298,370,-1.839984,5.165631,9.212298,1.815615,1.814995,0.047433,0.277799,0.833335,0.943359,0.786134,16.930809,1.679712,0.000000,1.000000,0.000000,-1.517951,5.285953,9.422870,4.735419,0.989679,2.927715,-1.839984,0.554691,5.198800,10.009436,164,437,437,-0.752457,5.441014,9.749807,1,459,-0.378185,5.518931,9.930122,1,1,,missed_bin,below_rim_not_confirmed,0,1009,-0.001791,9.208072,5.198800
20260730_052347_949568_seed42,2,18,42,ground_truth,ground_truth,,1,55.000000,0,0.800000,0.300000,0.175000,2.100000,1.500000,0.120000,0.500000,0.060000,0.120000,1010,4.208333,4,lysis tube,,,0.000000,0,,,5,,1.000000,0.100000,1110,-1.839984,5.040631,9.212298,1111,-1.839984,5.044798,9.212298,1.819908,1.814995,0.133632,0.277799,0.829796,0.629521,0.522374,15.274351,1.642008,0.000000,1.000000,0.000000,-1.565395,5.165171,9.383485,4.586128,0.990678,2.852565,-1.839984,0.393540,2.066419,10.003124,230,878,1179,-0.809229,5.324266,9.711125,1,1207,-0.388643,5.418103,9.939603,1,1,,missed_bin,below_rim_not_confirmed,0,1832,-1.070854,7.708337,2.072916
