run_id,tube_sequence,step,time_s,evaluation_class,selected_jet,x,y,z,velocity_x_mps,velocity_y_mps,velocity_z_mps,selected_bin_contact_points,crossed_bin_entry,inside_selected_bin_xy,below_selected_bin_rim,bin_candidate_steps
20260730_050041_746997_seed42,1,5304,22.100000,polystyrene tube 1,3,-0.694058,2.358076,9.213014,0.623119,0.772450,0.001472,0,0,0,0,0
20260730_050041_746997_seed42,1,5312,22.133333,polystyrene tube 1,3,-0.673834,2.383606,9.213070,0.592274,0.760106,0.001789,0,0,0,0,0
20260730_050041_746997_seed42,1,5320,22.166667,polystyrene tube 1,3,-0.654619,2.408734,9.213062,0.562784,0.748358,-0.002627,0,0,0,0,0
20260730_050041_746997_seed42,1,5328,22.200000,polystyrene tube 1,3,-0.636412,2.433451,9.213598,0.531244,0.735037,0.041586,0,0,0,0,0
20260730_050041_746997_seed42,1,5336,22.233333,polystyrene tube 1,3,-0.619136,2.457736,9.214867,0.507490,0.722779,0.035179,0,0,0,0,0
20260730_050041_746997_seed42,1,5344,22.266667,polystyrene tube 1,3,-0.602691,2.481631,9.215695,0.478458,0.713824,-0.029933,0,0,0,0,0
20260730_050041_746997_seed42,1,5352,22.300000,polystyrene tube 1,3,-0.588244,2.505263,9.214060,0.419599,0.702738,-0.039371,0,0,0,0,0
20260730_050041_746997_seed42,1,5360,22.333333,polystyrene tube 1,3,-0.574700,2.528415,9.213897,0.395051,0.687432,0.019934,0,0,0,0,0
20260730_050041_746997_seed42,1,5368,22.366667,polystyrene tube 1,3,-0.561893,2.551103,9.214411,0.371516,0.675832,-0.002360,0,0,0,0,0
20260730_050041_746997_seed42,1,5376,22.400000,polystyrene tube 1,3,-0.549877,2.573438,9.213721,0.350353,0.664558,-0.025527,0,0,0,0,0
20260730_050041_746997_seed42,1,5384,22.433333,polystyrene tube 1,3,-0.538621,2.595369,9.213160,0.325991,0.650716,0.018742,0,0,0,0,0
20260730_050041_746997_seed42,1,5392,22.466667,polystyrene tube 1,3,-0.528140,2.616854,9.213369,0.304245,0.639062,-0.003582,0,0,0,0,0
20260730_050041_746997_seed42,1,5400,22.500000,polystyrene tube 1,3,-0.518374,2.637949,9.212892,0.282929,0.627457,-0.023863,0,0,0,0,0
20260730_050041_746997_seed42,1,5408,22.533333,polystyrene tube 1,3,-0.509351,2.658636,9.212403,0.258922,0.613129,0.021413,0,0,0,0,0
20260730_050041_746997_seed42,1,5416,22.566667,polystyrene tube 1,3,-0.501096,2.678863,9.212654,0.237642,0.601211,-0.003602,0,0,0,0,0
20260730_050041_746997_seed42,1,5424,22.600000,polystyrene tube 1,3,-0.493543,2.698693,9.212110,0.216400,0.589476,-0.027469,0,0,0,0,0
20260730_050041_746997_seed42,1,5432,22.633333,polystyrene tube 1,3,-0.486741,2.718072,9.212029,0.192849,0.574264,0.015675,0,0,0,0,0
20260730_050041_746997_seed42,1,5440,22.666667,polystyrene tube 1,3,-0.480660,2.736991,9.212067,0.173257,0.561675,-0.011797,0,0,0,0,0
20260730_050041_746997_seed42,1,5448,22.700000,polystyrene tube 1,3,-0.475048,2.755496,9.211139,0.164940,0.549532,-0.044935,0,0,0,0,0
20260730_050041_746997_seed42,1,5456,22.733333,polystyrene tube 1,3,-0.469421,2.773449,9.211370,0.174399,0.532434,-0.014768,0,0,0,0,0
20260730_050041_746997_seed42,1,5464,22.766667,polystyrene tube 1,3,-0.463113,2.790973,9.209993,0.193921,0.520372,-0.067041,0,0,0,0,0
20260730_050041_746997_seed42,1,5472,22.800000,polystyrene tube 1,3,-0.459384,2.806846,9.209797,-0.043437,0.402441,0.041059,0,0,0,0,0
20260730_050041_746997_seed42,1,5480,22.833333,polystyrene tube 1,3,-0.461187,2.819640,9.209355,-0.057402,0.363732,-0.008009,0,0,0,0,0
20260730_050041_746997_seed42,1,5488,22.866667,polystyrene tube 1,3,-0.462039,2.831406,9.208795,0.035394,0.343623,-0.030699,0,0,0,0,0
20260730_050041_746997_seed42,1,5496,22.900000,polystyrene tube 1,3,-0.460409,2.842078,9.209223,0.049408,0.304115,0.007554,0,0,0,0,0
20260730_050041_746997_seed42,1,5504,22.933333,polystyrene tube 1,3,-0.458561,2.851873,9.209133,0.062409,0.284772,-0.011535,0,0,0,0,0
20260730_050041_746997_seed42,1,5512,22.966667,polystyrene tube 1,3,-0.456420,2.861267,9.208474,0.065231,0.279469,-0.026870,0,0,0,0,0
20260730_050041_746997_seed42,1,5520,23.000000,polystyrene tube 1,3,-0.454199,2.870361,9.208686,0.063511,0.266651,0.007421,0,0,0,0,0
20260730_050041_746997_seed42,1,5528,23.033333,polystyrene tube 1,3,-0.452292,2.878955,9.208716,0.058894,0.253570,-0.005132,0,0,0,0,0
20260730_050041_746997_seed42,1,5536,23.066667,polystyrene tube 1,3,-0.450502,2.887094,9.208304,0.053585,0.237182,-0.019401,0,0,0,0,0
20260730_050041_746997_seed42,1,5544,23.100000,polystyrene tube 1,3,-0.448563,2.894853,9.208032,0.061665,0.228357,0.016187,0,0,0,0,0
20260730_050041_746997_seed42,1,5552,23.133333,polystyrene tube 1,3,-0.446490,2.902296,9.208271,0.062577,0.218369,0.000494,0,0,0,0,0
20260730_050041_746997_seed42,1,5560,23.166667,polystyrene tube 1,3,-0.444672,2.909227,9.208125,0.055464,0.202948,-0.007709,0,0,0,0,0
20260730_050041_746997_seed42,1,5568,23.200000,polystyrene tube 1,3,-0.442891,2.915772,9.207669,0.049306,0.188669,-0.019185,0,0,0,0,0
20260730_050041_746997_seed42,1,5576,23.233333,polystyrene tube 1,3,-0.441077,2.921903,9.207571,0.059715,0.181248,0.011718,0,0,0,0,0
20260730_050041_746997_seed42,1,5584,23.266667,polystyrene tube 1,3,-0.439212,2.927746,9.207751,0.049074,0.166981,0.001245,0,0,0,0,0
20260730_050041_746997_seed42,1,5592,23.300000,polystyrene tube 1,3,-0.437523,2.933088,9.207646,0.055382,0.156631,-0.007124,0,0,0,0,0
20260730_050041_746997_seed42,1,5600,23.333333,polystyrene tube 1,3,-0.435631,2.938218,9.207294,0.055530,0.151315,-0.012147,0,0,0,0,0
20260730_050041_746997_seed42,1,5608,23.366667,polystyrene tube 1,3,-0.433990,2.943064,9.206816,0.043724,0.138006,0.014286,0,0,0,0,0
20260730_050041_746997_seed42,1,5616,23.400000,polystyrene tube 1,3,-0.432409,2.947515,9.207090,0.052501,0.131244,0.003795,0,0,0,0,0
20260730_050041_746997_seed42,1,5624,23.433333,polystyrene tube 1,3,-0.430653,2.951785,9.207142,0.049225,0.123772,0.000456,0,0,0,0,0
20260730_050041_746997_seed42,1,5632,23.466667,polystyrene tube 1,3,-0.429101,2.955714,9.207080,0.044509,0.112421,-0.003668,0,0,0,0,0
20260730_050041_746997_seed42,1,5640,23.500000,polystyrene tube 1,3,-0.427622,2.959285,9.206893,0.047087,0.104465,-0.007576,0,0,0,0,0
20260730_050041_746997_seed42,1,5648,23.533333,polystyrene tube 1,3,-0.426071,2.962697,9.206560,0.042480,0.099203,-0.012273,0,0,0,0,0
20260730_050041_746997_seed42,1,5656,23.566667,polystyrene tube 1,3,-0.424638,2.966016,9.206108,0.045925,0.101464,-0.015182,0,0,0,0,0
20260730_050041_746997_seed42,1,5664,23.600000,polystyrene tube 1,3,-0.423351,2.969135,9.206349,0.037556,0.088282,0.004210,0,0,0,0,0
20260730_050041_746997_seed42,1,5672,23.633333,polystyrene tube 1,3,-0.422044,2.971922,9.206415,0.042114,0.081271,0.000341,0,0,0,0,0
20260730_050041_746997_seed42,1,5680,23.666667,polystyrene tube 1,3,-0.420778,2.974451,9.206404,0.035829,0.071419,-0.000872,0,0,0,0,0
20260730_050041_746997_seed42,1,5688,23.700000,polystyrene tube 1,3,-0.419649,2.976668,9.206360,0.031993,0.062113,-0.001658,0,0,0,0,0
20260730_050041_746997_seed42,1,5696,23.733333,polystyrene tube 1,3,-0.418635,2.978586,9.206292,0.029057,0.053775,-0.002414,0,0,0,0,0
20260730_050041_746997_seed42,1,5704,23.766667,polystyrene tube 1,3,-0.417701,2.980307,9.206241,0.025295,0.048233,-0.001668,0,0,0,0,0
20260730_050041_746997_seed42,1,5712,23.800000,polystyrene tube 1,3,-0.416951,2.981766,9.206185,0.020116,0.039699,-0.001622,0,0,0,0,0
20260730_050041_746997_seed42,1,5720,23.833333,polystyrene tube 1,3,-0.416364,2.982929,9.206135,0.015451,0.030591,-0.001405,0,0,0,0,0
20260730_050041_746997_seed42,1,5728,23.866667,polystyrene tube 1,3,-0.415924,2.983789,9.206092,0.011290,0.021667,-0.001148,0,0,0,0,0
20260730_050041_746997_seed42,1,5736,23.900000,polystyrene tube 1,3,-0.415614,2.984369,9.206059,0.007664,0.013911,-0.000877,0,0,0,0,0
20260730_050041_746997_seed42,1,5744,23.933333,polystyrene tube 1,3,-0.415415,2.984725,9.206035,0.004572,0.008109,-0.000580,0,0,0,0,0
20260730_050041_746997_seed42,1,5752,23.966667,polystyrene tube 1,3,-0.415365,3.026477,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5760,24.000000,polystyrene tube 1,3,-0.415365,3.093140,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5768,24.033333,polystyrene tube 1,3,-0.415365,3.159802,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5776,24.066667,polystyrene tube 1,3,-0.415365,3.226465,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5784,24.100000,polystyrene tube 1,3,-0.415365,3.293127,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5792,24.133333,polystyrene tube 1,3,-0.415365,3.359790,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5800,24.166667,polystyrene tube 1,3,-0.415365,3.426452,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5808,24.200000,polystyrene tube 1,3,-0.415365,3.493115,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5816,24.233333,polystyrene tube 1,3,-0.415365,3.559777,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5824,24.266667,polystyrene tube 1,3,-0.415365,3.626440,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5832,24.300000,polystyrene tube 1,3,-0.415365,3.693102,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5840,24.333333,polystyrene tube 1,3,-0.415365,3.759765,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5848,24.366667,polystyrene tube 1,3,-0.415365,3.826427,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5856,24.400000,polystyrene tube 1,3,-0.415365,3.893090,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5864,24.433333,polystyrene tube 1,3,-0.415365,3.959752,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5872,24.466667,polystyrene tube 1,3,-0.415365,4.026415,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5880,24.500000,polystyrene tube 1,3,-0.415365,4.093077,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5888,24.533333,polystyrene tube 1,3,-0.415365,4.159740,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
20260730_050041_746997_seed42,1,5896,24.566667,polystyrene tube 1,3,-0.415365,4.226402,9.245170,0.000000,0.999833,-0.040873,0,0,0,0,0
