run_id,tube_sequence,body_id,seed,requested_control_mode,control_mode,rl_policy_path,calibration_mode,nominal_pressure_kpa,rule_distance_compensation,rule_target_attenuation,tube_mass_kg,spawn_lateral_offset_m,reference_impulse_x_ns,reference_impulse_z_ns,pulse_duration_s,jet_to_bin_lead_m,nozzle_radius_m,spread_rate,spawn_step,spawn_time_s,evaluation_class_id,evaluation_class,detected_class_id,detected_class,confidence,detection_hits,first_detection_step,last_detection_step,selected_jet,policy_action,jet_intensity,jet_command_step,jet_command_x,jet_command_y,jet_command_z,jet_step,jet_x,jet_y,jet_z,jet_distance_m,jet_axial_distance_m,jet_radial_offset_m,jet_plume_radius_m,jet_distance_factor,jet_radial_factor,jet_attenuation,jet_peak_force_n,jet_impulse_ns,jet_start_velocity_x_mps,jet_start_velocity_y_mps,jet_start_velocity_z_mps,jet_end_x,jet_end_y,jet_end_z,jet_end_velocity_x_mps,jet_end_velocity_y_mps,jet_end_velocity_z_mps,post_jet_min_x,post_jet_max_x,post_jet_min_z,post_jet_max_z,selected_bin_contact_steps,selected_bin_contact_points,first_selected_bin_contact_step,first_selected_bin_contact_x,first_selected_bin_contact_y,first_selected_bin_contact_z,crossed_bin_entry,first_bin_entry_step,first_bin_entry_x,first_bin_entry_y,first_bin_entry_z,inside_selected_bin_xy,below_selected_bin_rim,final_bin,outcome,failure_stage,success,final_step,final_x,final_y,final_z
20260730_045054_800501_seed42,1,18,42,ground_truth,ground_truth,,1,55.000000,1,0.790000,0.300000,-0.350000,1.300000,1.238000,0.120000,0.500000,0.060000,0.120000,240,1.000000,2,polystyrene tube 1,,,0.000000,0,,,3,,0.759279,4982,-2.364984,1.122527,9.245298,4989,-2.364984,1.151693,9.245298,1.290203,1.289997,0.023040,0.214800,1.524559,0.977252,1.489879,13.006830,1.183735,0.000000,1.000000,0.000000,-2.152936,1.272101,9.412908,3.001755,0.991878,2.130093,-2.364984,-0.122924,9.173838,9.747169,157,411,5146,-0.685638,1.788317,9.702568,1,5197,-0.390279,1.964532,9.716289,1,1,,missed_bin,below_rim_not_confirmed,0,5710,-0.122924,3.059617,9.173845
20260730_045054_800501_seed42,2,18,42,ground_truth,ground_truth,,1,55.000000,1,0.790000,0.300000,-0.175000,1.300000,1.238000,0.120000,0.500000,0.060000,0.120000,5951,24.795833,2,polystyrene tube 1,,,0.000000,0,,,3,,0.843629,10693,-2.189984,1.120578,9.245298,10701,-2.189984,1.153912,9.245298,1.465152,1.464997,0.021341,0.235800,1.221032,0.983751,1.201192,12.887354,1.207530,0.000000,1.000000,0.000000,-1.977295,1.274319,9.413636,3.063166,0.991863,2.198169,-2.189984,0.325057,9.173236,9.785133,542,3078,10844,-0.594878,1.734696,9.741844,1,10868,-0.385358,1.816979,9.784969,1,1,,missed_bin,below_rim_not_confirmed,0,11422,-0.028674,2.825748,9.173554
20260730_045054_800501_seed42,3,18,42,ground_truth,ground_truth,,1,55.000000,1,0.790000,0.300000,0.000000,1.300000,1.238000,0.120000,0.500000,0.060000,0.120000,11663,48.595833,2,polystyrene tube 1,,,0.000000,0,,,3,,0.922660,16406,-2.014984,1.122527,9.245298,16413,-2.014984,1.151693,9.245298,1.640159,1.639997,0.023040,0.256800,0.999826,0.984030,0.983858,12.629752,1.226829,0.000000,1.000000,0.000000,-1.803043,1.272103,9.412835,3.112199,0.991879,2.253943,-2.014984,0.351702,8.792206,9.790820,377,1828,16539,-0.572581,1.664738,9.749937,1,16557,-0.389821,1.726321,9.789222,1,1,3,correct_bin,collected,1,16930,0.301511,2.365454,8.792206
20260730_045054_800501_seed42,4,18,42,ground_truth,ground_truth,,1,55.000000,1,0.790000,0.300000,0.175000,1.300000,1.238000,0.120000,0.500000,0.060000,0.120000,17171,71.545833,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,21909,-1.839984,1.120533,9.245298,21917,-1.839984,1.153866,9.245298,1.815123,1.814997,0.021375,0.277800,0.833742,0.988229,0.823928,12.390092,1.231190,0.000000,1.000000,0.000000,-1.630254,1.274279,9.410409,3.122044,0.991932,2.267619,-1.839984,0.415978,9.245298,9.794282,592,3856,22025,-0.606380,1.595172,9.735638,1,22046,-0.390786,1.666419,9.792301,1,1,,missed_bin,below_rim_not_confirmed,0,22638,0.409032,2.754009,9.491504
20260730_045054_800501_seed42,5,18,42,ground_truth,ground_truth,,1,55.000000,1,0.790000,0.300000,0.350000,1.300000,1.238000,0.120000,0.500000,0.060000,0.120000,22879,95.329167,2,polystyrene tube 1,,,0.000000,0,,,3,,1.000000,27621,-1.664984,1.122527,9.245298,27628,-1.664984,1.151693,9.245298,1.990130,1.989997,0.023040,0.298800,0.705822,0.988179,0.697478,10.493621,1.101651,0.000000,1.000000,0.000000,-1.483844,1.272135,9.378720,2.774771,0.992600,1.908657,-1.664984,0.076594,9.180321,9.782543,192,245,27717,-0.806801,1.517092,9.613035,1,27834,-0.391901,1.927104,9.782205,1,1,,missed_bin,below_rim_not_confirmed,0,28349,-0.010513,3.045796,9.182606
