run_id,tube_sequence,step,time_s,evaluation_class,selected_jet,x,y,z,velocity_x_mps,velocity_y_mps,velocity_z_mps,selected_bin_contact_points,crossed_bin_entry,inside_selected_bin_xy,below_selected_bin_rim,bin_candidate_steps
20260730_045054_800501_seed42,1,5264,21.933333,polystyrene tube 1,3,-0.200514,2.217261,9.529161,-0.170891,1.174357,-0.944373,2,1,1,1,0
20260730_045054_800501_seed42,1,5272,21.966667,polystyrene tube 1,3,-0.216271,2.257713,9.501050,-0.601999,1.228841,-0.878950,0,1,1,1,0
20260730_045054_800501_seed42,1,5280,22.000000,polystyrene tube 1,3,-0.234711,2.298107,9.468318,-0.457695,1.177699,-0.994062,3,1,1,1,0
20260730_045054_800501_seed42,1,5288,22.033333,polystyrene tube 1,3,-0.248784,2.336976,9.430159,-0.380539,1.147865,-1.256488,3,1,1,1,0
20260730_045054_800501_seed42,1,5296,22.066667,polystyrene tube 1,3,-0.260135,2.374791,9.383195,-0.303860,1.122953,-1.541883,2,1,1,1,0
20260730_045054_800501_seed42,1,5304,22.100000,polystyrene tube 1,3,-0.268631,2.411575,9.327227,-0.213200,1.090900,-1.809220,3,1,1,1,0
20260730_045054_800501_seed42,1,5312,22.133333,polystyrene tube 1,3,-0.274061,2.447532,9.262170,-0.117047,1.068807,-2.073971,4,1,1,1,0
20260730_045054_800501_seed42,1,5320,22.166667,polystyrene tube 1,3,-0.275934,2.480977,9.208414,0.004027,0.831684,0.013242,4,1,1,1,0
20260730_045054_800501_seed42,1,5328,22.200000,polystyrene tube 1,3,-0.275680,2.508181,9.208572,0.010382,0.802278,-0.004908,4,1,1,1,0
20260730_045054_800501_seed42,1,5336,22.233333,polystyrene tube 1,3,-0.275236,2.534311,9.208790,0.016136,0.766693,0.023069,4,1,1,1,0
20260730_045054_800501_seed42,1,5344,22.266667,polystyrene tube 1,3,-0.274652,2.559405,9.208838,0.018461,0.740340,-0.013937,4,1,1,1,0
20260730_045054_800501_seed42,1,5352,22.300000,polystyrene tube 1,3,-0.274035,2.583529,9.208755,0.018203,0.707185,0.030973,4,1,1,1,0
20260730_045054_800501_seed42,1,5360,22.333333,polystyrene tube 1,3,-0.273381,2.606705,9.208397,0.020502,0.685491,-0.045376,4,1,1,1,0
20260730_045054_800501_seed42,1,5368,22.366667,polystyrene tube 1,3,-0.272578,2.629103,9.206640,0.026153,0.665175,-0.074626,2,1,1,1,0
20260730_045054_800501_seed42,1,5376,22.400000,polystyrene tube 1,3,-0.271618,2.651162,9.202047,0.032207,0.658701,-0.197768,1,1,1,1,0
20260730_045054_800501_seed42,1,5384,22.433333,polystyrene tube 1,3,-0.270010,2.672819,9.195387,0.059214,0.644118,-0.272431,1,1,1,1,0
20260730_045054_800501_seed42,1,5392,22.466667,polystyrene tube 1,3,-0.267258,2.692550,9.198393,0.054928,0.538199,0.106137,0,1,1,1,0
20260730_045054_800501_seed42,1,5400,22.500000,polystyrene tube 1,3,-0.266753,2.708736,9.197527,0.008524,0.474631,-0.171126,0,1,1,1,0
20260730_045054_800501_seed42,1,5408,22.533333,polystyrene tube 1,3,-0.266432,2.722997,9.195569,0.015650,0.406604,-0.066110,0,1,1,1,0
20260730_045054_800501_seed42,1,5416,22.566667,polystyrene tube 1,3,-0.265941,2.736052,9.194689,0.032236,0.396349,0.024328,0,1,1,1,0
20260730_045054_800501_seed42,1,5424,22.600000,polystyrene tube 1,3,-0.264422,2.749324,9.194341,0.057285,0.400108,-0.039146,0,1,1,1,0
20260730_045054_800501_seed42,1,5432,22.633333,polystyrene tube 1,3,-0.262000,2.762853,9.194522,0.082725,0.410093,0.005669,0,1,1,1,0
20260730_045054_800501_seed42,1,5440,22.666667,polystyrene tube 1,3,-0.258939,2.776667,9.193955,0.099604,0.418340,-0.036188,0,1,1,1,0
20260730_045054_800501_seed42,1,5448,22.700000,polystyrene tube 1,3,-0.255410,2.790799,9.193943,0.108315,0.427384,0.008129,0,1,1,1,0
20260730_045054_800501_seed42,1,5456,22.733333,polystyrene tube 1,3,-0.251790,2.805107,9.193699,0.108725,0.430764,-0.020209,0,1,1,1,0
20260730_045054_800501_seed42,1,5464,22.766667,polystyrene tube 1,3,-0.248116,2.819551,9.192975,0.110087,0.432715,0.024491,0,1,1,1,0
20260730_045054_800501_seed42,1,5472,22.800000,polystyrene tube 1,3,-0.244489,2.833717,9.193272,0.109931,0.418333,-0.004090,0,1,1,1,0
20260730_045054_800501_seed42,1,5480,22.833333,polystyrene tube 1,3,-0.240638,2.847571,9.192655,0.120785,0.415013,-0.031713,0,1,1,1,0
20260730_045054_800501_seed42,1,5488,22.866667,polystyrene tube 1,3,-0.236512,2.861314,9.192442,0.123135,0.405031,0.011850,0,1,1,1,0
20260730_045054_800501_seed42,1,5496,22.900000,polystyrene tube 1,3,-0.232436,2.874226,9.192342,0.124195,0.367508,-0.015621,0,1,1,1,0
20260730_045054_800501_seed42,1,5504,22.933333,polystyrene tube 1,3,-0.227923,2.886287,9.191347,0.145497,0.359132,-0.042684,0,1,1,1,0
20260730_045054_800501_seed42,1,5512,22.966667,polystyrene tube 1,3,-0.222863,2.898476,9.191559,0.152231,0.368684,-0.000053,0,1,1,1,0
20260730_045054_800501_seed42,1,5520,23.000000,polystyrene tube 1,3,-0.217859,2.910721,9.191277,0.149898,0.361362,-0.015843,0,1,1,1,0
20260730_045054_800501_seed42,1,5528,23.033333,polystyrene tube 1,3,-0.212564,2.922663,9.190463,0.165621,0.354331,-0.032014,0,1,1,1,0
20260730_045054_800501_seed42,1,5536,23.066667,polystyrene tube 1,3,-0.206839,2.934492,9.190122,0.171206,0.353289,0.005606,0,1,1,1,0
20260730_045054_800501_seed42,1,5544,23.100000,polystyrene tube 1,3,-0.201198,2.946044,9.190051,0.169378,0.340917,-0.008823,0,1,1,1,0
20260730_045054_800501_seed42,1,5552,23.133333,polystyrene tube 1,3,-0.195350,2.957298,9.189507,0.181386,0.336031,-0.023205,0,1,1,1,0
20260730_045054_800501_seed42,1,5560,23.166667,polystyrene tube 1,3,-0.189029,2.968539,9.188426,0.197607,0.339618,-0.041534,0,1,1,1,0
20260730_045054_800501_seed42,1,5568,23.200000,polystyrene tube 1,3,-0.182660,2.979467,9.188571,0.187331,0.321167,-0.002608,0,1,1,1,0
20260730_045054_800501_seed42,1,5576,23.233333,polystyrene tube 1,3,-0.176281,2.989985,9.188235,0.196017,0.311894,-0.016720,0,1,1,1,0
20260730_045054_800501_seed42,1,5584,23.266667,polystyrene tube 1,3,-0.169554,3.000357,9.187256,0.204352,0.314186,-0.051599,0,1,1,1,0
20260730_045054_800501_seed42,1,5592,23.300000,polystyrene tube 1,3,-0.162763,3.011059,9.185260,0.200691,0.321286,-0.055757,0,1,1,1,0
20260730_045054_800501_seed42,1,5600,23.333333,polystyrene tube 1,3,-0.156146,3.021658,9.182714,0.207669,0.315847,-0.070447,0,1,1,1,0
20260730_045054_800501_seed42,1,5608,23.366667,polystyrene tube 1,3,-0.149106,3.032245,9.180067,0.218615,0.320286,-0.088493,0,1,1,1,0
20260730_045054_800501_seed42,1,5616,23.400000,polystyrene tube 1,3,-0.141538,3.043009,9.177456,0.227032,0.321783,-0.049784,0,1,1,1,0
20260730_045054_800501_seed42,1,5624,23.433333,polystyrene tube 1,3,-0.134026,3.053528,9.175478,0.227520,0.310704,-0.068448,0,1,1,1,0
20260730_045054_800501_seed42,1,5632,23.466667,polystyrene tube 1,3,-0.130819,3.058447,9.174681,0.022431,0.053972,-0.006348,0,1,1,1,0
20260730_045054_800501_seed42,1,5640,23.500000,polystyrene tube 1,3,-0.129928,3.060139,9.174585,0.037597,0.055852,0.014277,0,1,1,1,0
20260730_045054_800501_seed42,1,5648,23.533333,polystyrene tube 1,3,-0.128606,3.061876,9.174710,0.050202,0.055835,0.007606,0,1,1,1,0
20260730_045054_800501_seed42,1,5656,23.566667,polystyrene tube 1,3,-0.127702,3.061589,9.174789,0.028852,-0.024448,0.001738,0,1,1,1,0
20260730_045054_800501_seed42,1,5664,23.600000,polystyrene tube 1,3,-0.126822,3.060918,9.174604,0.023654,-0.015386,-0.011559,0,1,1,1,0
20260730_045054_800501_seed42,1,5672,23.633333,polystyrene tube 1,3,-0.125926,3.060771,9.174442,0.025653,0.004717,-0.003459,0,1,1,1,0
20260730_045054_800501_seed42,1,5680,23.666667,polystyrene tube 1,3,-0.125166,3.060637,9.174312,0.021213,-0.011341,-0.004283,0,1,1,1,0
20260730_045054_800501_seed42,1,5688,23.700000,polystyrene tube 1,3,-0.124521,3.060290,9.174178,0.017707,-0.007764,-0.003700,0,1,1,1,0
20260730_045054_800501_seed42,1,5696,23.733333,polystyrene tube 1,3,-0.123942,3.060078,9.174057,0.017292,-0.006542,-0.003671,0,1,1,1,0
20260730_045054_800501_seed42,1,5704,23.766667,polystyrene tube 1,3,-0.123365,3.059851,9.173928,0.017537,-0.007304,-0.004096,0,1,1,1,0
20260730_045054_800501_seed42,1,5712,23.800000,polystyrene tube 1,3,-0.122807,3.059273,9.173781,0.013284,-0.049514,-0.016523,0,1,1,1,0
20260730_045054_800501_seed42,1,5720,23.833333,polystyrene tube 1,3,-0.122362,3.058031,9.173571,0.013666,-0.028183,-0.005679,0,1,1,1,0
20260730_045054_800501_seed42,1,5728,23.866667,polystyrene tube 1,3,-0.121886,3.057435,9.173430,0.014535,-0.006632,0.000796,0,1,1,1,0
20260730_045054_800501_seed42,1,5736,23.900000,polystyrene tube 1,3,-0.121761,3.057342,9.173428,-0.003758,-0.005036,0.000109,0,1,1,1,0
20260730_045054_800501_seed42,1,5744,23.933333,polystyrene tube 1,3,-0.121969,3.057074,9.173445,-0.002928,-0.003570,0.000792,0,1,1,1,0
20260730_045054_800501_seed42,1,5752,23.966667,polystyrene tube 1,3,-0.121833,3.057248,9.173399,0.003752,0.004367,0.000975,0,1,1,1,0
20260730_045054_800501_seed42,1,5760,24.000000,polystyrene tube 1,3,-0.121872,3.057191,9.173408,-0.005182,-0.006767,-0.000200,0,1,1,1,0
20260730_045054_800501_seed42,1,5768,24.033333,polystyrene tube 1,3,-0.121829,3.057246,9.173400,0.000291,0.000253,0.000267,0,1,1,1,0
20260730_045054_800501_seed42,1,5776,24.066667,polystyrene tube 1,3,-0.121843,3.057228,9.173398,-0.001079,-0.001404,-0.000012,0,1,1,1,0
20260730_045054_800501_seed42,1,5784,24.100000,polystyrene tube 1,3,-0.121839,3.057232,9.173397,0.000312,0.000316,0.000229,0,1,1,1,0
20260730_045054_800501_seed42,1,5792,24.133333,polystyrene tube 1,3,-0.121841,3.057230,9.173397,-0.000057,-0.000081,0.000098,0,1,1,1,0
20260730_045054_800501_seed42,1,5800,24.166667,polystyrene tube 1,3,-0.121841,3.057230,9.173397,0.000071,0.000066,0.000129,0,1,1,1,0
20260730_045054_800501_seed42,1,5808,24.200000,polystyrene tube 1,3,-0.121845,3.057223,9.173398,-0.000364,-0.000436,0.000179,0,1,1,1,0
20260730_045054_800501_seed42,1,5816,24.233333,polystyrene tube 1,3,-0.121839,3.057231,9.173396,0.000783,0.000946,-0.000120,0,1,1,1,0
20260730_045054_800501_seed42,1,5824,24.266667,polystyrene tube 1,3,-0.121840,3.057229,9.173397,0.000383,0.000492,-0.000055,0,1,1,1,0
20260730_045054_800501_seed42,1,5832,24.300000,polystyrene tube 1,3,-0.121840,3.057229,9.173396,0.000670,0.000810,-0.000089,0,1,1,1,0
20260730_045054_800501_seed42,1,5840,24.333333,polystyrene tube 1,3,-0.121844,3.057224,9.173397,0.000536,0.000702,-0.000124,0,1,1,1,0
20260730_045054_800501_seed42,1,5848,24.366667,polystyrene tube 1,3,-0.121839,3.057229,9.173397,0.000397,0.000477,-0.000053,0,1,1,1,0
20260730_045054_800501_seed42,1,5856,24.400000,polystyrene tube 1,3,-0.121840,3.057227,9.173397,-0.000724,-0.000948,0.000069,0,1,1,1,0
20260730_045054_800501_seed42,1,5864,24.433333,polystyrene tube 1,3,-0.121838,3.057230,9.173396,0.000811,0.000964,-0.000132,0,1,1,1,0
20260730_045054_800501_seed42,1,5872,24.466667,polystyrene tube 1,3,-0.121839,3.057229,9.173397,0.000118,0.000167,0.000104,0,1,1,1,0
20260730_045054_800501_seed42,1,5880,24.500000,polystyrene tube 1,3,-0.121844,3.057222,9.173397,-0.000394,-0.000473,0.000191,0,1,1,1,0
20260730_045054_800501_seed42,1,5888,24.533333,polystyrene tube 1,3,-0.121839,3.057227,9.173397,-0.000302,-0.000382,0.000054,0,1,1,1,0
20260730_045054_800501_seed42,1,5896,24.566667,polystyrene tube 1,3,-0.121838,3.057229,9.173397,-0.000197,-0.000304,0.000145,0,1,1,1,0
20260730_045054_800501_seed42,1,5904,24.600000,polystyrene tube 1,3,-0.121839,3.057227,9.173397,0.000512,0.000653,-0.000081,0,1,1,1,0
20260730_045054_800501_seed42,1,5912,24.633333,polystyrene tube 1,3,-0.121838,3.057227,9.173396,0.001158,0.001475,-0.000302,0,1,1,1,0
20260730_045054_800501_seed42,1,5920,24.666667,polystyrene tube 1,3,-0.121842,3.057222,9.173397,-0.001446,-0.001874,0.000002,0,1,1,1,0
20260730_045054_800501_seed42,1,5928,24.700000,polystyrene tube 1,3,-0.121838,3.057227,9.173396,0.000267,0.000344,-0.000016,0,1,1,1,0
20260730_045054_800501_seed42,1,5936,24.733333,polystyrene tube 1,3,-0.121837,3.057228,9.173396,0.000288,0.000290,0.000225,0,1,1,1,0
20260730_045054_800501_seed42,1,5944,24.766667,polystyrene tube 1,3,-0.121837,3.057227,9.173397,-0.000060,-0.000079,0.000100,0,1,1,1,0
20260730_045054_800501_seed42,2,10704,44.600000,polystyrene tube 1,3,-2.187163,1.166408,9.247675,0.387390,0.999493,0.326548,0,0,0,0,0
20260730_045054_800501_seed42,2,10712,44.633333,polystyrene tube 1,3,-2.155923,1.199697,9.273919,1.416625,0.997826,1.184179,0,0,0,0,0
20260730_045054_800501_seed42,2,10720,44.666667,polystyrene tube 1,3,-2.092026,1.232918,9.326330,2.325702,0.995495,1.870019,0,0,0,0,0
20260730_045054_800501_seed42,2,10728,44.700000,polystyrene tube 1,3,-2.002491,1.266052,9.395354,2.954448,0.992629,2.182915,0,0,0,0,0
20260730_045054_800501_seed42,2,10736,44.733333,polystyrene tube 1,3,-1.900026,1.299085,9.464941,3.113755,0.989571,1.927998,0,0,0,0,0
20260730_045054_800501_seed42,2,10744,44.766667,polystyrene tube 1,3,-1.795099,1.332018,9.522728,3.177006,0.986605,1.560873,0,0,0,0,0
20260730_045054_800501_seed42,2,10752,44.800000,polystyrene tube 1,3,-1.690959,1.364808,9.573519,3.122629,0.982060,1.393857,0,0,0,0,0
20260730_045054_800501_seed42,2,10760,44.833333,polystyrene tube 1,3,-1.587115,1.397481,9.615312,3.105784,0.978507,1.135410,0,0,0,0,0
20260730_045054_800501_seed42,2,10768,44.866667,polystyrene tube 1,3,-1.484100,1.430036,9.648957,3.074731,0.975003,0.903119,0,0,0,0,0
20260730_045054_800501_seed42,2,10776,44.900000,polystyrene tube 1,3,-1.382350,1.462476,9.675444,3.031166,0.971664,0.704252,0,0,0,0,0
20260730_045054_800501_seed42,2,10784,44.933333,polystyrene tube 1,3,-1.282224,1.494811,9.695911,2.978430,0.968729,0.539603,0,0,0,0,0
20260730_045054_800501_seed42,2,10792,44.966667,polystyrene tube 1,3,-1.184000,1.527060,9.711541,2.918606,0.966510,0.409119,0,0,0,0,0
20260730_045054_800501_seed42,2,10800,45.000000,polystyrene tube 1,3,-1.087805,1.559255,9.723231,2.856671,0.965468,0.303093,0,0,0,0,0
20260730_045054_800501_seed42,2,10808,45.033333,polystyrene tube 1,3,-0.993755,1.591344,9.732045,2.791930,0.960470,0.227627,0,0,0,0,0
20260730_045054_800501_seed42,2,10816,45.066667,polystyrene tube 1,3,-0.901803,1.623293,9.738468,2.729259,0.956988,0.164399,0,0,0,0,0
20260730_045054_800501_seed42,2,10824,45.100000,polystyrene tube 1,3,-0.811919,1.655157,9.743040,2.667885,0.955279,0.114879,0,0,0,0,0
20260730_045054_800501_seed42,2,10832,45.133333,polystyrene tube 1,3,-0.724051,1.687002,9.746133,2.608217,0.955757,0.074296,0,0,0,0,0
20260730_045054_800501_seed42,2,10840,45.166667,polystyrene tube 1,3,-0.637695,1.718860,9.745452,2.585814,0.954832,-0.162772,0,0,0,0,0
20260730_045054_800501_seed42,2,10848,45.200000,polystyrene tube 1,3,-0.559675,1.748492,9.755284,2.105391,0.825891,0.751230,1,0,0,0,0
20260730_045054_800501_seed42,2,10856,45.233333,polystyrene tube 1,3,-0.489889,1.775920,9.775494,2.092500,0.822195,0.449824,0,0,0,0,0
20260730_045054_800501_seed42,2,10864,45.266667,polystyrene tube 1,3,-0.420181,1.803303,9.784586,2.090097,0.820907,0.116604,0,0,0,0,0
20260730_045054_800501_seed42,2,10872,45.300000,polystyrene tube 1,3,-0.350556,1.830645,9.782582,2.087525,0.819693,-0.215926,0,1,1,1,0
20260730_045054_800501_seed42,2,10880,45.333333,polystyrene tube 1,3,-0.281632,1.857864,9.778497,2.042938,0.812778,0.072001,1,1,1,1,0
20260730_045054_800501_seed42,2,10888,45.366667,polystyrene tube 1,3,-0.213887,1.884890,9.780559,2.023793,0.809108,0.053647,1,1,1,1,0
20260730_045054_800501_seed42,2,10896,45.400000,polystyrene tube 1,3,-0.146690,1.911802,9.782078,2.009723,0.805901,0.038822,2,1,1,1,0
20260730_045054_800501_seed42,2,10904,45.433333,polystyrene tube 1,3,-0.079871,1.938617,9.783131,2.000838,0.803251,0.025219,2,1,1,1,0
20260730_045054_800501_seed42,2,10912,45.466667,polystyrene tube 1,3,-0.013254,1.965354,9.783699,1.997235,0.801020,-0.003296,4,1,1,1,0
