episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4300000,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.8999999761581421,-0.13333549608150294,1.0,-2.148319496081503,-0.1333333333333333,1.5122551256387953,0.12995033317171348,0.6449618990128729,0.6933894142202438,0.07397300928288147,0,0.8999999761581421,6,58.510703965138674
2,4300001,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.8999999761581421,-0.2593210029452967,-1.0,-2.274305002945297,-0.16666666666666652,1.3902780901783094,0.16312360746887347,0.47086412034911507,0.6438782806712117,0.06475325301318373,0,0.8999999761581421,5,57.57473333968272
3,4300002,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.1309151752259789,1.0,-1.8840688247740212,-0.16666666666666607,1.778978131030874,0.16923004628714536,0.39974427879664565,0.40565250259325963,0.04198152462026879,0,1.0,5,57.96761414037141
4,4300003,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.8999999761581421,-0.31161125672339385,-1.0,-2.326595256723394,-0.20000000000000018,1.3435727641766122,0.20145285555383316,0.2632226385441372,0.4599742544054789,0.035741158193703076,0,0.8999999761581421,4,54.00871745432212
5,4300004,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.2612336144673342,-1.0,-2.2762176144673343,-0.1333333333333333,1.385079829474288,0.1321139379021724,0.6780569512971768,1.4623195585603652,0.14285803071350314,0,1.0,6,59.099294027802884
6,4300005,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.014043102630116489,1.0,-2.0009408973698837,-0.1333333333333333,1.6591369137269107,0.12995033317171348,0.5908530135558633,0.7341264012251736,0.07870745080490323,0,1.0,6,59.09929402780289
7,4300006,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.8999999761581421,-0.3101595428157049,1.0,-2.325143542815705,-0.13333333333333341,1.336384411124106,0.13211393790218154,0.6953527749823938,1.0003268345085692,0.10149997253320944,0,0.8999999761581421,6,58.51070396513866
8,4300007,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.04062337141003863,1.0,-1.9743606285899615,-0.13333333333333341,1.6858057036816947,0.13211393790218154,0.5717883272557197,0.9187225838941391,0.09822550721356485,0,1.0,6,59.09929402780288
9,4300008,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.1550161581240348,1.0,-1.8599678418759653,-0.1333333333333333,1.7997107647402963,0.12995033317171348,0.5423872261447867,0.6559766349391158,0.07212029140564744,0,1.0,6,59.09929402780289
10,4300009,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.08081609658709504,-1.0,-2.0958000965870953,-0.13333333333333341,1.564768668774611,0.13211393790218154,0.613718083487712,1.0034050030930157,0.1040515923224776,0,1.0,6,59.09929402780288
11,4300010,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.17459081046682012,-1.0,-1.84039318953318,-0.1333333333333333,1.8193921266478892,0.1321139379021724,0.5280511591841661,1.0672853658511958,0.11699702706300505,0,1.0,6,59.099294027802884
