episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
14,4400013,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.003485778970493403,1.0,-2.0114982210295067,-0.16666666666666607,1.6521710875311104,0.16923004628714536,0.41523154629551595,0.4470877365676382,0.04551312733924475,0,1.5013698935508728,5,57.957586742500396
15,4400014,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.26584470068978294,-1.0,-1.749139299310217,-0.1333333333333333,1.9102667763182104,0.12995033317171348,0.5069631234413158,0.6022602899801882,0.06714645944577795,0,1.2954246997833252,6,59.09338553380722
16,4400015,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,-0.2352630936618325,1.0,-2.250247093661833,-0.20000000000000018,1.4191040124066439,0.20145285555383316,0.27312043412586384,0.4974498951840525,0.04224734758687938,0,1.0,4,54.21643947773357
17,4400016,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.8547164797782898,-0.2787772532645406,1.0,-2.293761253264541,-0.16666666666666674,1.3711663244159347,0.16485240310727564,0.46130510478375397,0.8082664696634796,0.08301440733133464,0,0.8547164797782898,5,-7.603176781057186
18,4400017,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.2545319523854913,1.0,-1.7604520476145087,-0.16666666666666607,1.9020706670152645,0.16923004628714536,0.38287975857350837,0.3700351988260244,0.03878114152499044,0,1.078694760799408,5,57.966040245155426
19,4400018,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.06720843148061206,1.0,-2.082192431480612,-0.16666666666666652,1.5812243715450496,0.16312360746887347,0.45146523260675075,0.6521363969796091,0.0680257223399711,0,1.2200425267219543,5,57.963213289836915
20,4400019,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.3127577783140665,1.0,-1.7022262216859336,-0.1333333333333333,1.9570737799157623,0.12995033317171348,0.49270694757673156,0.5810994508191527,0.06511782728203218,0,1.227678656578064,6,59.09474045467133
21,4400020,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.8364512920379639,0.1811087173588667,1.0,-1.8338752826411335,-0.16666666666666652,1.8283960847325742,0.16312360746887347,0.4143924887481396,0.4079766493277836,0.04253738404008051,0,0.8364512920379639,5,-7.674937179789625
22,4400021,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.09249745290471745,1.0,-1.9224865470952825,-0.13333333333333341,1.737525000439674,0.13211393790218154,0.5545033012592038,0.885500407831967,0.09567453105328506,0,1.2144825458526611,6,59.095004376885825
23,4400022,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.3330142096007114,-1.0,-1.6819697903992887,-0.09999999999999964,1.9755334549969241,0.09977019889736279,0.5705954682363943,1.034696480374295,0.11325617317668046,0,1.4649531245231628,7,57.78024125568098
24,4400023,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.14394269914399482,-1.0,-1.8710413008560054,-0.1333333333333333,1.7886663892659653,0.12995033317171348,0.5460597088449617,0.6616628293826713,0.07262926970718318,0,1.4954006969928741,6,59.089386013863034
25,4400024,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.2555776647877878,1.0,-2.2705616647877878,-0.16666666666666674,1.3939963518410443,0.163123607468881,0.4706180147153216,0.8116504255679932,0.081695176781638,0,1.165713369846344,5,57.96429987297441
26,4400025,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.08900330915649507,-1.0,-1.925980690843505,-0.13333333333333341,1.7340409922566267,0.13211393790218154,0.5556542461023078,0.8876967812469098,0.09584708175844536,0,1.2203424572944641,6,59.09488717865699
27,4400026,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.18615309782468736,-1.0,-1.8288309021753126,-0.13333333333333341,1.8309233697757656,0.13211393790218154,0.5244195518198426,0.8286589547762451,0.09104321301171006,0,1.063653290271759,6,59.09802096199744
28,4400027,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.06123021564502357,-1.0,-2.076214215645024,-0.16666666666666652,1.58717081031022,0.16312360746887347,0.45068700285091773,0.64930701491952,0.06779286317099831,0,1.2079597115516663,5,57.963454946140324
29,4400028,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,-0.028240296128732245,1.0,-2.0432242961287326,-0.16666666666666607,1.6206151392629797,0.16923004628714536,0.4186337103002047,0.45833336731248014,0.0464241366452144,0,1.5655674934387207,5,57.95630279050263
30,4400029,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,0.6311849355697632,0.06972690848123819,-1.0,-1.945257091518762,-0.16666666666666674,1.7174879002864236,0.163123607468881,0.4319785496089159,0.29420151346418727,0.02891975571676252,0,0.6311849355697632,5,-8.481389092353165
31,4400030,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.1287821615471465,-1.0,-1.8862018384528536,-0.16666666666666607,1.7768548019832784,0.16923004628714536,0.40002262451691833,0.40630512260134755,0.042038793028821186,0,1.269301950931549,5,57.96222810135278
32,4400031,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.20357962560122245,1.0,-1.8114043743987778,-0.1333333333333333,1.8481507947363132,0.12995033317171348,0.5265647711188502,0.631785073123103,0.06991217082149467,0,1.393516629934311,6,59.091423695204206
33,4400032,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.19297056449070166,1.0,-2.2079545644907017,-0.16666666666666674,1.4561917528958275,0.163123607468881,0.4656101274091766,0.7743592923762966,0.07903897439765255,0,1.0472708344459534,5,57.96666872368241
34,4400033,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.07998703237929572,1.0,-2.094971032379296,-0.16666666666666652,1.5685145051125347,0.16312360746887347,0.4531012485283321,0.6582257538923597,0.0685242744024776,0,1.2460297346115112,5,57.96269354567912
35,4400034,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.1432902387451104,1.0,-2.1582742387451104,-0.1333333333333333,1.5025275688472983,0.1321139379021724,0.6358812164588845,1.3408742322171705,0.1364807711842496,0,1.2559921741485596,6,59.09417418431991
36,4400035,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.6485840082168579,-0.2722236449463312,-1.0,-2.2872076449463314,-0.19999999999999973,1.3817942597966881,0.19635110327702196,0.2915592363484136,0.35033895625267886,0.027521661996884116,0,0.6485840082168579,4,-11.513528756951779
37,4400036,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.26700573372473135,-1.0,-1.7479782662752688,-0.1333333333333333,1.91142512140381,0.12995033317171348,0.5066049826231436,0.6017254593389998,0.06709565734127097,0,1.2936825156211853,6,59.09342037749047
38,4400037,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.761695146560669,-0.3273340065885538,-1.0,-2.342318006588554,-0.19999999999999973,1.3272662331915683,0.19635110327702196,0.2844771286517059,0.4992926114089904,0.03899947536243821,0,0.761695146560669,4,-11.27857206769832
39,4400038,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.18383456516179048,-1.0,-2.1988185651617904,-0.16666666666666674,1.4652706065017584,0.163123607468881,0.46475018506552296,0.7690703503849271,0.07865021493772695,0,1.0299773216247559,5,57.967014593938835
40,4400039,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,-0.042111990741895755,-1.0,-2.057095990741896,-0.16666666666666607,1.6068199349714585,0.16923004628714536,0.42005013267453506,0.46334519849155964,0.046825920362120584,0,1.5941852927207947,5,57.955730434516994
41,4400040,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.9679026007652283,0.10969582269632155,1.0,-1.9052881773036785,-0.16666666666666652,1.7572795179830363,0.16312360746887347,0.4257921726784704,0.545258972729273,0.05799311813528777,0,0.9679026007652283,5,57.841509651323214
42,4400041,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.21252561864466138,1.0,-2.2275096186446617,-0.1333333333333333,1.4335732738065265,0.1321139379021724,0.6606559653479095,1.4108785836488245,0.1403145290804807,0,1.3557423949241638,6,59.0921791799044
43,4400042,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.9134583473205566,-0.31586954819499835,-1.0,-2.3308535481949986,-0.16666666666666674,1.3343505371536004,0.16485240310727564,0.4625336231075116,0.9058246066326837,0.09261210025354959,0,0.9134583473205566,5,-7.3723913165412185
44,4400043,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.13029498690916316,1.0,-2.145278986909163,-0.16666666666666674,1.5184890738340078,0.163123607468881,0.45914144453597483,0.7396564737305616,0.07637117567489954,0,1.0,5,57.96761414037133
45,4400044,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.31438469050859996,-1.0,-1.7005993094914,-0.16666666666666607,1.9616932674357588,0.16923004628714536,0.374355056429336,0.3542560231922849,0.037318612101494966,0,1.0042308568954468,5,57.9675295232335
46,4400045,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.8031107187271118,-0.24714568132045628,1.0,-2.2621296813204563,-0.16666666666666674,1.4025736069340626,0.16485240310727564,0.4597057057561078,0.7279229312638006,0.07433453593056111,0,0.8031107187271118,5,-7.805925859937367
47,4400046,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.3469003678596248,1.0,-2.361884367859625,-0.16666666666666674,1.3033448730973713,0.163123607468881,0.47458446651518255,0.8694817475059238,0.08551376788979985,0,1.3351030349731445,5,57.96091207967187
48,4400047,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.059374418653420524,-1.0,-1.9556095813465797,-0.16666666666666652,1.7071817814139305,0.16312360746887347,0.43355210842995257,0.5953500421111644,0.06316293661617468,0,1.0,5,57.96761414037135
49,4400048,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,0.6758133172988892,0.04623509639631107,1.0,-1.968748903603689,-0.16666666666666674,1.6941037553026332,0.163123607468881,0.43552973932227135,0.34200647176602306,0.03367622081230372,0,0.6758133172988892,5,-8.306052790684829
50,4400049,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.1242253705767328,-1.0,-2.139209370576733,-0.16666666666666652,1.5245229947762748,0.16312360746887347,0.4584493340894837,0.6797411417886606,0.07025655029925251,0,1.3374063074588776,5,57.96086601422218
51,4400050,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.33391345355718527,1.0,-1.6810705464428148,-0.09999999999999964,1.9764315519621554,0.09977019889736279,0.570218341115219,1.0339787316949405,0.11319675021383074,0,1.4635506868362427,7,57.78026930443471
52,4400051,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.2992189612416597,-1.0,-2.31420296124166,-0.16666666666666674,1.3506645380595306,0.163123607468881,0.473065993093995,0.8387598226055701,0.0835312520390157,0,1.247452735900879,5,57.96266508565331
53,4400052,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,-0.023011499187144124,-1.0,-2.037995499187144,-0.16666666666666607,1.6258154417355417,0.16923004628714536,0.4180881952336361,0.4564592639709527,0.0462732235758237,0,1.5548629760742188,5,57.956516880849925
54,4400053,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.08177052011893021,1.0,-2.0967545201189304,-0.16666666666666652,1.566740699450097,0.16312360746887347,0.45332652114367594,0.6590800994247187,0.06859393302446991,0,1.2496730089187622,5,57.96262068019298
55,4400054,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.8482714295387268,0.17445386597920443,-1.0,-1.8405301340207956,-0.16666666666666652,1.821767868104546,0.16312360746887347,0.415469479281568,0.4196861090058206,0.04386724917510608,0,0.8482714295387268,5,-7.62849814000606
56,4400055,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.8143971562385559,0.33069445468540126,1.0,-1.684289545314599,-0.13333333333333341,1.9751154860085138,0.13211393790218154,0.48106180455320097,0.5246825298474256,0.059497050899987705,0,0.8143971562385559,6,-6.9931456061412725
57,4400056,0,universal polystyrene tube,0,universal polystyrene tube,missed_bin,0,1,0.67136549949646,0.20825915312343823,-1.0,-1.8067248468765618,-0.1333333333333333,1.852973200913462,0.1321139379021724,0.5175419210486101,0.5275908657562681,0.058576031973527766,0,0.67136549949646,6,-7.835015523471812
58,4400057,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.8800283670425415,0.292330774475852,1.0,-1.722653225524148,-0.13333333333333341,1.9368394247093899,0.13211393790218154,0.49219627484517225,0.6163630230042809,0.0697627657112553,0,0.8800283670425415,6,58.39315308655641
59,4400058,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.1808116746742695,-1.0,-1.8341723253257305,-0.13333333333333341,1.8255959108720485,0.13211393790218154,0.526094402558538,0.8317954278770363,0.09130712459718532,0,1.0718876719474792,6,59.09785627436393
60,4400059,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.6658851504325867,-0.16618217104982877,1.0,-2.1811661710498287,-0.16666666666666674,1.4830064634595044,0.16485240310727564,0.4536367696888361,0.530948403500572,0.051585658663997905,0,0.6658851504325867,5,-8.345058642863142
61,4400060,0,universal polystyrene tube,0,universal polystyrene tube,missed_bin,0,1,0.6935956478118896,0.1954709122388354,1.0,-1.8195130877611647,-0.1333333333333333,1.8402177315492219,0.1321139379021724,0.5215098038686594,0.5633742430032304,0.06276931632237248,0,0.6935956478118896,6,-7.704171110767414
62,4400061,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.03846598796722839,-1.0,-2.0534499879672286,-0.16666666666666652,1.609816189954522,0.16312360746887347,0.4476529061824985,0.6386446924831984,0.06690840999487026,0,1.1624305248260498,5,57.96436552987483
63,4400062,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.9319331049919128,-0.3278151239518948,-1.0,-2.342799123951895,-0.16666666666666674,1.3224973003305547,0.16485240310727564,0.4627678743894046,0.9374529264604499,0.0955301307082371,0,0.9319331049919128,5,-7.299807557982027
64,4400063,0,universal polystyrene tube,0,universal polystyrene tube,missed_bin,0,1,0.6891348361968994,0.1980302045433041,1.0,-1.8169537954566959,-0.1333333333333333,1.8427704289776072,0.1321139379021724,0.5207133696610282,0.5561119918863122,0.061918486302200454,0,0.6891348361968994,6,-7.730426998387529
65,4400064,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.2909371869212477,1.0,-1.7240468130787523,-0.1333333333333333,1.9353018875580237,0.12995033317171348,0.49928306850695364,0.590827708708054,0.06605516037009398,0,1.2585073709487915,6,59.09412388038392
66,4400065,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,-0.00475174820166907,1.0,-2.0197357482016693,-0.16666666666666607,1.6439771035654718,0.16923004628714536,0.4161356315014347,0.4499787311317354,0.045748570408859254,0,1.5178598761558533,5,57.957256942848296
67,4400066,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.7769816517829895,-0.23141536594221815,-1.0,-2.246399365942218,-0.16666666666666674,1.4181960953733133,0.16485240310727564,0.45873737733372916,0.6886315163660706,0.06991408528521266,0,0.7769816517829895,5,-7.908581922884788
68,4400067,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,0.656426191329956,0.05639732635825434,-1.0,-1.9585866736417459,-0.16666666666666674,1.70421904652501,0.163123607468881,0.43400204889517485,0.32100054124706207,0.03156381721114957,0,0.656426191329956,5,-8.382221068262153
69,4400068,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.7545969486236572,0.2288078636738814,-1.0,-1.7861761363261186,-0.16666666666666652,1.8759098448749796,0.16312360746887347,0.40660956142829674,0.3297601294336281,0.03379820988924334,0,0.7545969486236572,5,-7.996527102921159
70,4400069,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.011599993111547524,1.0,-2.0033840068884525,-0.16666666666666607,1.6602428316139068,0.16923004628714536,0.41432750525547973,0.4442597263313469,0.045281987517026064,0,1.4852566123008728,5,57.95790900812539
71,4400070,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.8900296092033386,-0.3009214878662647,1.0,-2.3159054878662646,-0.16666666666666674,1.3491853437818926,0.16485240310727564,0.46212727664416786,0.8660004326660021,0.08883560715609679,0,0.8900296092033386,5,57.53556169149832
72,4400071,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.12965845229151243,1.0,-2.1446424522915124,-0.16666666666666652,1.519121215369981,0.16312360746887347,0.45906943596156885,0.6824299470432753,0.07046975802904859,0,1.3487502932548523,5,57.96063913450626
73,4400072,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,-0.2356622980614283,-1.0,-2.2506462980614286,-0.20000000000000018,1.4187088519962787,0.20145285555383316,0.2730758486700072,0.4976102571801542,0.04225553166908667,0,1.0,4,54.21643947773357
74,4400073,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.7707760334014893,0.15163679887285342,-1.0,-1.8633472011271466,-0.1333333333333333,1.7964994846850884,0.1321139379021724,0.535330992026744,0.6964805160698088,0.07813498032572665,0,0.7707760334014893,6,57.750104860831065
75,4400074,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.28873735311664545,1.0,-2.3037213531166456,-0.1333333333333333,1.3577040262327567,0.1321139379021724,0.6878126966082027,1.4920271699715262,0.14422893606975262,0,1.4609810709953308,6,59.090074406382975
76,4400075,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.6698299050331116,-0.16846144044092135,-1.0,-2.1834454404409214,-0.16666666666666674,1.4807413417062512,0.16485240310727564,0.4538419425947667,0.5363044901625708,0.05221149318310182,0,0.6698299050331116,5,-8.329560463098451
77,4400076,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.0745420013777584,1.0,-2.0895260013777586,-0.13333333333333341,1.5710204509121752,0.13211393790218154,0.6115098768981797,0.9988520866896295,0.10375791916579388,0,1.5050357580184937,6,59.08919331264251
78,4400077,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.33872043489446346,-1.0,-1.6762635651055366,-0.1333333333333333,1.9829798879137488,0.12995033317171348,0.4850064946158308,0.5698978050860237,0.06401722295967047,0,1.1925729513168335,6,59.095442568776555
79,4400078,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.30365216662128347,-1.0,-1.7113318333787166,-0.16666666666666607,1.9510009738214196,0.16923004628714536,0.37589466866612076,0.35703172754560136,0.037576591090039906,0,1.0168092846870422,5,57.96727795467767
80,4400079,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.797341525554657,-0.2436571778761814,1.0,-2.2586411778761817,-0.16666666666666674,1.4060379901720697,0.16485240310727564,0.45950050316933483,0.7190017324091676,0.07335841546782547,0,0.797341525554657,5,-7.828591906862574
81,4400080,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,0.715835690498352,-0.09968084298084895,1.0,-2.114664842980849,-0.20000000000000018,1.5534324217860689,0.20145285555383316,0.2843283194734102,0.2412138215990545,0.019942038878159863,0,0.715835690498352,4,-11.373832235044695
82,4400081,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.3161567014829426,-1.0,-1.6988272985170574,-0.09999999999999964,1.9586976435380246,0.09977019889736279,0.5777287334445558,1.048268850726666,0.11436717248878304,0,1.4915026128292084,7,57.77971026591486
83,4400082,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.6195043921470642,-0.25827865656596083,1.0,-2.273262656565961,-0.19999999999999973,1.3955991481932235,0.19635110327702196,0.2931046847552704,0.3162435883140075,0.0249293592355327,0,0.6195043921470642,4,-11.573933509450622
84,4400083,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.6129680275917053,-0.25515330357468496,-1.0,-2.270137303574685,-0.19999999999999973,1.3986934832407374,0.19635110327702196,0.2934378723984702,0.308800396581442,0.024364993761429032,0,0.6129680275917053,4,-11.587510974925443
85,4400084,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.8320633769035339,0.1835927441002294,1.0,-1.8313912558997707,-0.16666666666666652,1.8308702191646442,0.16312360746887347,0.41398985152413426,0.4036222351929165,0.04204765313422824,0,0.8320633769035339,5,-7.692176451793148
86,4400085,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,0.6867148876190186,-0.2906283129232298,1.0,-2.30561231292323,-0.19999999999999973,1.3635788611700799,0.19635110327702196,0.2893697972846047,0.39801809570165214,0.0311481014097842,0,0.6867148876190186,4,-11.434322541597261
87,4400086,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.2137663862465281,1.0,-1.801217613753472,-0.16666666666666607,1.8614703035088374,0.16923004628714536,0.38857659451616217,0.38119868641982335,0.03981023497253321,0,1.1354589462280273,5,57.96490496144685
88,4400087,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.1912800048172929,1.0,-1.8237039951827072,-0.16666666666666607,1.839078176017713,0.16923004628714536,0.391668831981309,0.38763877868295216,0.04038911565515045,0,1.1688579320907593,5,57.9642369817296
89,4400088,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.13537950986189254,1.0,-2.1503635098618927,-0.16666666666666674,1.5134340725782502,0.163123607468881,0.4597129983860619,0.7423941685209317,0.0765874676398243,0,1.0,5,57.96761414037133
90,4400089,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.8198270201683044,-0.2573052165561529,1.0,-2.2722892165561532,-0.16666666666666674,1.3924850028510136,0.16485240310727564,0.4602714531925648,0.7534473355725404,0.07715935855136016,0,0.8198270201683044,5,-7.7402507366478535
91,4400090,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,0.7772396206855774,-0.006089353420020316,1.0,-2.0210733534200203,-0.16666666666666674,1.6420301649651325,0.163123607468881,0.44316100507288486,0.4543165427073052,0.045781465779704905,0,0.7772396206855774,5,-7.907568412836413
