episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4600000,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.3063642368170294,1.0,-1.7086197631829707,-0.09999999999999964,1.9489179546142288,0.09977019889736279,0.5819283967788036,1.0562585621355953,0.11501419750915894,0,1.5071425437927246,7,57.77939746729558
2,4600001,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.0480967537962389,1.0,-2.063080753796239,-0.13333333333333341,1.5973735721316764,0.13211393790218154,0.6022461674560949,0.9798721962719623,0.1025101990763494,0,1.4582556784152985,6,59.09012891423457
3,4600002,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.886952817440033,-0.2989741592832365,1.0,-2.313958159283237,-0.16666666666666674,1.3511181022610743,0.16485240310727564,0.4620653392660645,0.8608625412077768,0.08833405590751565,0,0.886952817440033,5,57.52347357026516
4,4600003,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.27872774017162255,-1.0,-2.2937117401716227,-0.16666666666666674,1.3710080004553464,0.163123607468881,0.4720336103246982,0.8259139386748235,0.08267129601640691,0,1.2092126607894897,5,57.96342988715554
5,4600004,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,0.7748003005981445,-0.0048440060467399015,1.0,-2.01982800604674,-0.16666666666666674,1.6432693566171996,0.163123607468881,0.44298443031247015,0.45155375266999004,0.04547178604279776,0,0.7748003005981445,5,-7.917152030842366
6,4600005,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.24321736436409647,1.0,-2.258201364364097,-0.1333333333333333,1.4030149884740941,0.1321139379021724,0.6716336411422735,1.4431137963579361,0.14193295766207178,0,1.398780882358551,6,59.091318410155715
7,4600006,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.06654445093263006,-1.0,-2.0815284509326304,-0.1333333333333333,1.5789905283880905,0.1321139379021724,0.6087004253450521,1.2685446960222244,0.13198832749601686,0,1.1424726247787476,6,59.09644457530731
8,4600007,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.2645490618116343,-1.0,-1.750434938188366,-0.09999999999999964,1.9071588090616118,0.09977019889736279,0.6003368611243775,1.0912695985053582,0.11779229194085601,0,1.5755897164344788,7,57.77802852384275
9,4600008,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.046383524513365915,-1.0,-1.9686004754866342,-0.13333333333333341,1.691548201468759,0.13211393790218154,0.5698485219534523,0.9149164455419257,0.09794353909055327,0,1.2928599119186401,6,59.0934368295645
10,4600009,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.26141552076748037,-1.0,-2.2763995207674803,-0.1333333333333333,1.3848987526686514,0.1321139379021724,0.6781216941530973,1.4625145115989868,0.1428672611521774,0,1.4238942861557007,6,59.09081614207977
11,4600010,0,universal polystyrene tube,0,universal polystyrene tube,missed_bin,0,1,0.7040317058563232,0.18949596456900342,-1.0,-1.8254880354309968,-0.1333333333333333,1.8342582518812656,0.1321139379021724,0.5233737236895437,0.5806389485215859,0.06477751669675316,0,0.7040317058563232,6,-7.64274552482901
12,4600011,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.33521231721679956,-1.0,-2.3501963172168,-0.1333333333333333,1.3114574097945664,0.1321139379021724,0.7040822938802292,1.5432491412859484,0.1464333242208405,0,1.5222140550613403,6,59.088849746701655
13,4600012,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.19153520682516015,-1.0,-2.2065192068251602,-0.16666666666666652,1.4576173743454934,0.16312360746887347,0.4654771058522151,0.7140109699269727,0.0729006697399218,0,1.4789828658103943,5,57.958034483055144
14,4600013,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,-0.09893920981736976,1.0,-2.11392320981737,-0.16666666666666652,1.5496663507484696,0.16312360746887347,0.45545500177646764,0.6673604423580304,0.06926535111446382,0,1.2849346995353699,5,57.961915446380644
