episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4400000,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.11067898953764599,1.0,-1.904305010462354,-0.06666666666666643,1.7520123474964908,0.06838358582468482,0.7816024095496898,1.3416069087851197,0.13069260200050253,0,1.0,8,53.21295626207083
2,4400001,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.08041738289229888,1.0,-2.095401382892299,-0.06666666666666665,1.561078698206048,0.06838358582469659,0.936657708774794,1.2619621435667994,0.11218601927022563,0,1.0,8,53.212956262070854
3,4400002,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.05816389542995848,-1.0,-1.9568201045700415,-0.06666666666666643,1.6993695434146268,0.06410391028369404,0.8339071311539472,0.7650646999742948,0.07704245310600222,0,1.0,8,53.21295626207083
4,4400003,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.20118017342276284,1.0,-1.8138038265772374,-0.06666666666666643,1.8424479541035055,0.06838358582468482,0.7208930871145159,1.2362940065242498,0.12453647967267936,0,1.0,8,53.21295626207083
5,4400004,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.1119096155096303,-1.0,-1.90307438449037,-0.06666666666666643,1.7532420363679762,0.06838358582468482,0.7807279541243756,1.3400921789659517,0.13060991917868203,0,1.0,8,53.21295626207083
6,4400005,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.23791652151454845,-1.0,-1.7770674784854517,-0.06666666666666643,1.879006467891297,0.06410391028369404,0.7080881845729561,0.6450212450514436,0.06876169206802137,0,1.0,8,53.21295626207083
7,4400006,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.17872879217108462,-1.0,-1.8362552078289154,-0.06666666666666643,1.8204111116935517,0.07835054924088626,0.7077569374539124,0.46683090715151354,0.05013459708649116,0,1.0,8,53.212956262070804
8,4400007,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.24141479052158088,1.0,-1.7735692094784192,-0.06666666666666665,1.8825034191269225,0.0641039102837066,0.7059213268125732,0.6965419795048529,0.0743222043594686,0,1.0,8,53.212956262070854
9,4400008,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.1638837908320584,1.0,-2.1788677908320584,-0.06666666666666665,1.477696934276277,0.06838358582469659,1.0185338879413113,1.3736115146349737,0.1161758382729022,0,1.0,8,53.212956262070854
10,4400009,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.014478673987827595,-1.0,-2.029462673987828,-0.06666666666666643,1.626780984113556,0.06410391028369404,0.8941232067541434,0.8227457267121526,0.08040564256491772,0,1.0,8,-11.787043737929165
11,4400010,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.06741619398780158,-1.0,-1.9475678060121986,-0.06666666666666665,1.7087826386066896,0.06838358582469659,0.8132685032786625,1.0932164563100133,0.10464443568449187,0,1.0,8,53.212956262070854
12,4400011,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.16408913161442884,1.0,-1.8508948683855713,-0.06666666666666643,1.8052238110955754,0.06410391028369404,0.756169483836881,0.6907941448338958,0.07213304442988834,0,1.0,8,53.21295626207083
13,4400012,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,-0.18088106702867215,1.0,-2.1958650670286723,-0.06666666666666643,1.4612164594539878,0.07835054924088626,0.9824422876285958,0.6760817512941477,0.06230282410211132,0,1.0,8,-11.787043737929196
14,4400013,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,0.003485778970493403,1.0,-2.0114982210295067,-0.06666666666666643,1.6453477755397887,0.07835054924088626,0.8258202612990366,0.5546233745766663,0.056137576655632467,0,1.0,8,-11.787043737929196
15,4400014,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.26584470068978294,-1.0,-1.749139299310217,-0.06666666666666665,1.906919342533236,0.0641039102837066,0.6910588953457528,0.6812503034558574,0.0731324894752558,0,1.0,8,53.212956262070854
16,4400015,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,-0.2352630936618325,1.0,-2.250247093661833,-0.06666666666666643,1.4069156881576774,0.07835054924088626,1.0365392167309129,0.7189791276534961,0.06403930067685343,0,1.0,8,-11.787043737929196
17,4400016,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.2787772532645406,1.0,-2.293761253264541,-0.06666666666666665,1.3629369351559537,0.06838358582469659,1.1490171646025806,1.5522962533298266,0.12126792905175732,0,1.0,8,53.212956262070854
18,4400017,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,0.2545319523854913,1.0,-1.7604520476145087,-0.06666666666666643,1.8961468356432454,0.07835054924088626,0.6640666918796452,0.4349726768999943,0.04759906183899391,0,1.0,8,53.212956262070804
19,4400018,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.06720843148061206,1.0,-2.082192431480612,-0.06666666666666643,1.5740935528640088,0.06410391028369404,0.9418687512708058,0.8689777599442985,0.08281938613483886,0,1.0,8,-11.787043737929165
