episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4500000,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,0.059907791828999746,-1.0,-1.9550762081710005,-0.06666666666666643,1.701707901536321,0.07835054924088626,0.7849380100182314,0.5239718552780248,0.05419972592753728,0,1.0,8,-11.787043737929196
2,4500001,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.0607867807958512,1.0,-1.9541972192041488,-0.06666666666666643,1.7021592714365186,0.06838358582468482,0.818283718411837,1.4056004849416925,0.1340461325797795,0,1.0,8,53.21295626207083
3,4500002,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,1.0,-0.22503768934663446,1.0,-2.2400216893466345,-0.06666666666666643,1.4171253383964089,0.07835054924088626,1.0260573297867286,0.7106394120938119,0.06371600214749115,0,1.0,8,-11.787043737929196
4,4500003,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,1.0,-0.22427932615894433,-1.0,-2.2392633261589445,-0.06666666666666665,1.4173688600405066,0.06838358582469659,1.0843216263242288,1.463199213245144,0.1189128076454478,0,1.0,8,-11.787043737929139
5,4500004,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.23472867388079402,1.0,-2.249712673880794,-0.06666666666666665,1.4069317715106928,0.06838358582469659,1.0963167098622604,1.479720889718584,0.11937258885344873,0,1.0,8,53.212956262070854
6,4500005,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.08359126354757379,-1.0,-1.9313927364524264,-0.06666666666666643,1.724779080705262,0.06410391028369404,0.8142192376517382,0.7462295735960995,0.07586115222195709,0,1.0,8,53.21295626207083
7,4500006,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.04226434668561413,1.0,-1.972719653314386,-0.06666666666666643,1.6836519554043308,0.06838358582468482,0.8325370085858821,1.430524348664913,0.13527905123171816,0,1.0,8,53.21295626207083
8,4500007,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.149623458413928,-1.0,-1.8653605415860721,-0.06666666666666665,1.7907680496793257,0.0641039102837066,0.76614633054132,0.7586685606887508,0.07886905740202904,0,1.0,8,53.212956262070854
9,4500008,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.22638701617699297,1.0,-1.7885969838230071,-0.06666666666666665,1.8676369483485122,0.06838358582469659,0.7052040057440389,0.9462458652702921,0.09617762475211632,0,1.0,8,53.212956262070854
10,4500009,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,1.0,0.13507023438260352,-1.0,-1.8799137656173965,-0.06666666666666643,1.7762235146170045,0.06410391028369404,0.7763794875590224,0.7100749251970748,0.0734730958307147,0,1.0,8,53.21295626207083
11,4500010,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,0.0681692431548645,1.0,-1.9468147568451357,-0.06666666666666665,1.7093685264088314,0.0641039102837066,0.8260778158771,0.8207039357322748,0.08296170869248867,0,1.0,8,-11.787043737929142
12,4500011,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.20443486579622266,-1.0,-2.219418865796223,-0.06666666666666643,1.4371912437473529,0.06838358582468482,1.0620511105293442,1.8306436788300757,0.15063860115858735,0,1.0,8,53.21295626207083
13,4500012,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.040374696212320316,-1.0,-1.9746093037876797,-0.06666666666666665,1.681593854010325,0.0641039102837066,0.8480948223852558,0.8435337146708088,0.0843602169448793,0,1.0,8,53.212956262070854
14,4500013,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.326746204132528,1.0,-2.341730204132528,-0.06666666666666643,1.3148135711572793,0.06410391028369404,1.2403032872625281,1.1604595917535723,0.09398432266027097,0,1.0,8,-11.787043737929165
