episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4200000,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.926310122013092,0.13172876863836097,1.0,-1.883255231361639,-0.16666666666666652,1.7792185060439905,0.16312360746887347,0.42231609342640564,0.5000697424869532,0.0529747541189587,0,0.926310122013092,5,57.678100826735275
2,4200001,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.16569308875848043,-1.0,-1.8492909112415197,-0.13333333333333341,1.8105172960139793,0.13211393790218154,0.5308623299143322,0.8407421823312861,0.09205462263456354,0,1.095457673072815,6,59.09738487434142
3,4200002,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.03496580298230961,1.0,-1.9800181970176904,-0.13333333333333341,1.6801655938012499,0.13211393790218154,0.5736983795506928,0.9225045213142491,0.09850221789392201,0,1.3125715255737305,6,59.0930425972914
4,4200003,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,0.8082817792892456,-0.021896805160631805,1.0,-2.036880805160632,-0.16666666666666674,1.6263016663457668,0.163123607468881,0.4453784650339212,0.4899700118035509,0.04978832964144789,0,0.8082817792892456,5,-7.785609760640496
5,4200004,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,0.7998480796813965,-0.13853686861612222,-1.0,-2.1535208686161225,-0.20000000000000018,1.514912893006233,0.20145285555383316,0.28187743205586335,0.31694768260423195,0.02570950128700312,0,0.7998480796813965,4,-11.199320041924317
6,4200005,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.8175753355026245,-0.026616540474995898,-1.0,-2.041600540474996,-0.16666666666666674,1.621605802248457,0.163123607468881,0.4460316852769808,0.5008108206652413,0.05100977007687643,0,0.8175753355026245,5,57.25090282871779
7,4200006,0,universal polystyrene tube,0,universal polystyrene tube,missed_bin,0,1,0.804734468460083,0.13255445084906853,1.0,-1.8824295491509315,-0.1333333333333333,1.7774693599985336,0.1321139379021724,0.5414525687866185,0.7597138364640076,0.08520101954291222,0,0.804734468460083,6,-7.050019212631904
8,4200007,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.9033586978912354,-0.07001547128424701,-1.0,-2.084999471284247,-0.16666666666666674,1.5784330467490222,0.163123607468881,0.45182776729058416,0.6051589843932603,0.06261748132959995,0,0.9033586978912354,5,57.587929109374464
9,4200008,4,polypropylene lysis tube,4,polypropylene lysis tube,missed_bin,0,5,0.626197099685669,-0.05746094482036457,1.0,-2.0724449448203646,-0.20000000000000018,1.5953051930910582,0.20145285555383316,0.28636691296279265,0.17541610953587314,0.014796789758604241,0,0.626197099685669,4,-11.560031285245005
10,4200009,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.2305789253973543,1.0,-2.2455629253973544,-0.16666666666666674,1.4188263584478311,0.163123607468881,0.468813852756447,0.79653869443513,0.08063685106019403,0,1.1184971332550049,5,57.965244197706234
11,4200010,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.12736395592734473,1.0,-1.8876200440726554,-0.1333333333333333,1.7721318672637643,0.12995033317171348,0.551602279904648,0.6704350167176136,0.07339462689551697,0,1.5249485969543457,6,59.088795055863805
12,4200011,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.11960773480385223,-1.0,-1.8953762651961479,-0.13333333333333341,1.7645580046938993,0.13211393790218154,0.5456414840140325,0.8686445867769441,0.0943349117945379,0,1.1695266962051392,6,59.09590349387877
13,4200012,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.7684760689735413,-0.2263315838832176,-1.0,-2.2413155838832175,-0.16666666666666674,1.4232455374024235,0.16485240310727564,0.45840122460810206,0.6758213094716153,0.06847733915056357,0,0.7684760689735413,5,-7.9419987167625985
14,4200013,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,1.0,-0.28365973136877687,1.0,-2.298643731368777,-0.20000000000000018,1.3712147127169003,0.20145285555383316,0.2671727076160755,0.5174968094910736,0.04323884587078917,0,1.0473279356956482,4,54.21549291901966
15,4200014,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.2951619251566896,-1.0,-2.31014592515669,-0.16666666666666674,1.3546919659375567,0.163123607468881,0.47287875062142964,0.8361997898874314,0.08336132459702555,0,1.2399045825004578,5,57.96281604872132
16,4200015,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.332876637657456,-1.0,-1.6821073623425442,-0.09999999999999964,1.9753960586195767,0.09977019889736279,0.5706531935663595,1.034806318362946,0.1132652216467374,0,1.4651677310466766,7,57.78023696355051
17,4200016,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,-0.3083449035598005,1.0,-2.3233289035598004,-0.16666666666666674,1.3416058488247302,0.163123607468881,0.47345523570542475,0.844548623449611,0.08391279175066532,0,1.2643852233886719,5,57.962326435903556
18,4200017,1,universal polypropylene tube,1,universal polypropylene tube,missed_bin,0,2,0.9368671774864197,0.26032934581444767,-1.0,-1.7546546541855523,-0.13333333333333341,1.9049137808980459,0.13211393790218154,0.5016916501569375,0.7026050204701053,0.07889083595414871,0,0.9368671774864197,6,-6.272299403196715
