episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4600000,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.3063642368170294,1.0,-1.7086197631829707,-0.06666666666666643,1.9475634562293296,0.06838358582468482,0.6585837967076397,1.1279752280690993,0.11737899003126687,0,1.0,8,53.21295626207083
2,4600001,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.0480967537962389,1.0,-2.063080753796239,-0.06666666666666665,1.5933689312795496,0.06838358582469659,0.9074821052077836,1.222100898587708,0.11058275347405883,0,1.0,8,53.212956262070854
3,4600002,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,-0.2989741592832365,1.0,-2.313958159283237,-0.06666666666666665,1.3427658493786498,0.06838358582469659,1.1743918829501399,1.5872283560548728,0.12211349570641455,0,1.0,8,53.212956262070854
4,4600003,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,-0.27872774017162255,-1.0,-2.2937117401716227,-0.06666666666666665,1.3627776551266781,0.0641039102837066,1.1756867631162473,1.1884871653497318,0.09969746652951957,0,1.0,8,-11.787043737929142
5,4600004,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,missed_bin,0,3,1.0,-0.0048440060467399015,1.0,-2.01982800604674,-0.06666666666666665,1.636408927620815,0.0641039102837066,0.8857794520078108,0.8826443514397191,0.0866280619122237,0,1.0,8,-11.787043737929142
6,4600005,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.24321736436409647,1.0,-2.258201364364097,-0.06666666666666643,1.3984538891594478,0.06838358582468482,1.1062000835079384,1.9080534083638176,0.15281991834938152,0,1.0,8,53.21295626207083
7,4600006,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.06654445093263006,-1.0,-2.0815284509326304,-0.06666666666666643,1.5749391451613375,0.06838358582468482,0.9239711114217135,1.5902771538225817,0.14233409684902423,0,1.0,8,53.21295626207083
8,4600007,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.2645490618116343,-1.0,-1.750434938188366,-0.06666666666666643,1.9057746312729449,0.06838358582468482,0.6823791877070388,1.1693608380418137,0.12021630191710145,0,1.0,8,53.21295626207083
9,4600008,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.046383524513365915,-1.0,-1.9686004754866342,-0.06666666666666665,1.6877670277957249,0.06838358582469659,0.8293369374244746,1.1152098559895502,0.10574569739483956,0,1.0,8,53.212956262070854
10,4600009,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.26141552076748037,-1.0,-2.2763995207674803,-0.06666666666666643,1.3802777899268717,0.06838358582468482,1.1278223988233125,1.9460972215079158,0.15382070911444826,0,1.0,8,53.21295626207083
11,4600010,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,0.18949596456900342,-1.0,-1.8254880354309968,-0.06666666666666643,1.8307718472864771,0.06838358582468482,0.7283381391732844,1.24922339542094,0.12533421553735002,0,1.0,8,53.21295626207083
12,4600011,0,universal polystyrene tube,0,universal polystyrene tube,missed_bin,0,1,1.0,-0.33521231721679956,-1.0,-2.3501963172168,-0.06666666666666643,1.3065767332718337,0.06838358582468482,1.2219546001083965,2.1116173230686828,0.15772023323325274,0,1.0,8,-11.787043737929165
13,4600012,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.19153520682516015,-1.0,-2.2065192068251602,-0.06666666666666643,1.4498787569979261,0.06410391028369404,1.0701438621457673,0.9938880875151564,0.0883392824157027,0,1.0,8,-11.787043737929165
14,4600013,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.09893920981736976,1.0,-2.11392320981737,-0.06666666666666643,1.542389639047825,0.06410391028369404,0.9724004483685984,0.8986372083232237,0.08425417683237932,0,1.0,8,-11.787043737929165
15,4600014,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,1.0,-0.2856339100686417,1.0,-2.3006179100686417,-0.06666666666666643,1.356089672247171,0.06838358582468482,1.1575425947621794,1.9983779490449796,0.15512649073125306,0,1.0,8,53.21295626207083
16,4600015,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.20003448013344427,-1.0,-1.814949519866556,-0.06666666666666665,1.8411476466306909,0.0641039102837066,0.732182656988503,0.7236022015720185,0.07635897599389067,0,1.0,8,53.212956262070854
17,4600016,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.33008751416162896,-1.0,-1.684896485838371,-0.06666666666666665,1.9711270294515226,0.0641039102837066,0.6540922552987518,0.6432942771131581,0.07005811451517618,0,1.0,8,53.212956262070854
18,4600017,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.06268774866180293,-1.0,-1.9522962513381972,-0.06666666666666665,1.7040579916343037,0.06838358582469659,0.8168414408798621,1.098107091472695,0.10489263585635468,0,1.0,8,53.212956262070854
19,4600018,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,1.0,0.15601967035949782,1.0,-1.8589643296405023,-0.06666666666666665,1.7973186344553436,0.06838358582469659,0.7502980034196713,1.007534558930037,0.09994381211900814,0,1.0,8,53.212956262070854
20,4600019,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,missed_bin,0,4,1.0,-0.09605136420895627,1.0,-2.1110353642089565,-0.06666666666666643,1.5452749940764483,0.06410391028369404,0.9695629001713272,0.8958785683690954,0.08412424289289637,0,1.0,8,-11.787043737929165
21,4600020,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,1.0,0.0629990915639771,-1.0,-1.951984908436023,-0.06666666666666665,1.7042020226831727,0.0641039102837066,0.8301098182200423,0.8248834360942193,0.08322199455218682,0,1.0,8,53.212956262070854
