episode,seed,true_type,true_class,detected_type,detected_class,outcome,success,fired_jet,fired_intensity,lateral_offset,tube_axis_direction,jet_command_x,jet_command_y_offset,jet_distance,jet_radial_offset,jet_attenuation,jet_peak_force,jet_accumulated_impulse,misfire_count,cumulative_valve_opening,decision_steps,episode_return
1,4300000,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.871870756149292,-0.13333549608150294,1.0,-2.148319496081503,-0.1333333333333333,1.5122551256387953,0.12995033317171348,0.6449618990128729,0.656933199449903,0.07052391320798733,0,1.8335333466529846,6,58.3259049591255
2,4300001,3,polypropylene centrifuge tube 2,3,polypropylene centrifuge tube 2,correct_bin,1,4,0.7674953937530518,-0.2593210029452967,-1.0,-2.274305002945297,-0.09999999999999964,1.3840704266068347,0.09688699134268332,0.9332525675674852,0.5991291723205091,0.06396252476669435,0,2.3262301981449127,7,56.076458484984975
3,4300002,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.9873340129852295,0.1309151752259789,1.0,-1.8840688247740212,-0.16666666666666607,1.778978131030874,0.16923004628714536,0.39974427879664565,0.3970641263868741,0.04102993204911725,0,1.623492032289505,5,57.90512876065081
4,4300003,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.9067949652671814,-0.31161125672339385,-1.0,-2.326595256723394,-0.16666666666666607,1.3391203561266396,0.16923004628714536,0.43486048634179264,0.4984492287456084,0.04722058424421745,0,2.0572753846645355,5,57.578419932548265
5,4300004,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9641353487968445,-0.2612336144673342,-1.0,-2.2762176144673343,-0.16666666666666652,1.3885850194492035,0.1648524031072682,0.46047721579975437,1.2025798638952983,0.12382929696705508,0,1.6501270532608032,5,57.812989011065376
6,4300005,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.9148150086402893,0.014043102630116489,1.0,-2.0009408973698837,-0.1333333333333333,1.6591369137269107,0.12995033317171348,0.5908530135558633,0.6291590300330214,0.06871152309627163,0,1.8584120273590088,6,58.57903181294464
7,4300006,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.969516932964325,-0.3101595428157049,1.0,-2.325143542815705,-0.13333333333333341,1.336384411124106,0.13211393790218154,0.6953527749823938,1.1279165531232465,0.11021460277200022,0,1.8064028918743134,6,58.90313604803455
8,4300007,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.9993695020675659,0.04062337141003863,1.0,-1.9743606285899615,-0.13333333333333341,1.6858057036816947,0.13211393790218154,0.5717883272557197,0.9177165411081551,0.09814132329206553,0,1.9171307981014252,6,59.07722775459137
9,4300008,2,polypropylene centrifuge tube 1,2,polypropylene centrifuge tube 1,correct_bin,1,3,0.9379357099533081,0.1550161581240348,1.0,-1.8599678418759653,-0.1333333333333333,1.7997107647402963,0.12995033317171348,0.5423872261447867,0.5861078900497496,0.06499180401475012,0,1.9014505445957184,6,58.714719574527415
10,4300009,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.9951803684234619,-0.08081609658709504,-1.0,-2.0958000965870953,-0.13333333333333341,1.564768668774611,0.13211393790218154,0.613718083487712,0.9952964786879255,0.10342501269407788,0,1.9127807915210724,6,59.05257415358782
11,4300010,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9990415573120117,0.17459081046682012,-1.0,-1.84039318953318,-0.16666666666666652,1.8220620002432824,0.1648524031072682,0.4093217543731901,0.968433602106743,0.10583818241670484,0,1.757802128791809,5,57.948673392532825
12,4300011,4,polypropylene lysis tube,4,polypropylene lysis tube,correct_bin,1,5,0.969662070274353,-0.07335721863527672,-1.0,-2.0883412186352768,-0.16666666666666607,1.5757519167339207,0.16923004628714536,0.42306601534305527,0.4519498003563323,0.045329289815769135,0,1.370238572359085,5,57.8404107375288
13,4300012,0,universal polystyrene tube,0,universal polystyrene tube,correct_bin,1,1,0.9666674137115479,-0.27678295461946106,-1.0,-2.2917669546194612,-0.16666666666666652,1.373146888076959,0.1648524031072682,0.461218630219568,1.2185158100115432,0.1250451063553272,0,1.647481620311737,5,57.823040555561704
14,4300013,1,universal polypropylene tube,1,universal polypropylene tube,correct_bin,1,2,0.967537522315979,-0.32208697281815635,-1.0,-2.3370709728181565,-0.13333333333333341,1.3245159333532257,0.13211393790218154,0.6995222221005378,1.1341855354105075,0.1104473974930207,0,1.7669693231582642,6,58.89223451959815
